################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  7.9206621443033332E-01 a      2365     0    99     1    13
 -1.3176463491578255E-01 a      2366     0    99     1    14
  6.6733774346270858E-01 a      2367     0    99     1    15
 -1.8384491487413820E-01 a      2368     0    99     1    16
 -4.2230388950197634E-01 a      2369     0    99     1    17
  2.9338674659511493E-01 a      2370     0    99     1    18
 -5.2030114486800294E-01 a      2371     0    99     1    19
  2.4569080669980869E-01 a      2372     0    99     1    20
  1.1910983930093495E-01 a      2373     0    99     1    21
 -5.8604575939906600E-01 a      2374     0    99     1    22
  7.5310859327528679E-01 a      2375     0    99     1    23
  6.3696859797224747E-01 a      2376     0    99     1    24
  3.1345134653658696E-01 a      2377     0   100     1     1
 -5.6065711785494687E-01 a      2378     0   100     1     2
  2.3820537288293331E-01 a      2379     0   100     1     3
 -1.7617579346335749E-01 a      2380     0   100     1     4
 -1.8223613105922032E-01 a      2381     0   100     1     5
 -4.0922208803833383E-02 a      2382     0   100     1     6
 -1.1962898998458968E-01 a      2383     0   100     1     7
 -6.7623795125517427E-01 a      2384     0   100     1     8
  1.8351433978301715E-01 a      2385     0   100     1     9
  1.2202425426112615E-01 a      2386     0   100     1    10
 -2.3569821648692665E-01 a      2387     0   100     1    11
  8.9088762450409045E-02 a      2388     0   100     1    12
 -1.7308052843140570E-01 a      2389     0   100     1    13
 -2.1593314574131734E-02 a      2390     0   100     1    14
 -2.4307391948584936E-01 a      2391     0   100     1    15
  2.1468736893535727E-02 a      2392     0   100     1    16
  3.4012667413383152E-01 a      2393     0   100     1    17
 -2.9649107008455100E-01 a      2394     0   100     1    18
 -4.4827948392952466E-01 a      2395     0   100     1    19
  1.1715273110050961E-01 a      2396     0   100     1    20
 -5.2725980704605033E-02 a      2397     0   100     1    21
 -4.6395645775830102E-01 a      2398     0   100     1    22
  3.4663314757843511E-01 a      2399     0   100     1    23
 -8.1800299875158355E-01 a      2400     0   100     1    24
 -9.1002973009496044E-02 a      2401     0   101     1     1
  1.3911841208445974E-01 a      2402     0   101     1     2
 -2.9069258212684707E-01 a      2403     0   101     1     3
  5.7866886446164401E-01 a      2404     0   101     1     4
 -6.1680885574425737E-01 a      2405     0   101     1     5
  5.7410248712326484E-01 a      2406     0   101     1     6
  4.9555449728169976E-01 a      2407     0   101     1     7
  2.3972016161723889E-01 a      2408     0   101     1     8
  1.5214848546881032E-01 a      2409     0   101     1     9
 -2.2755320265813553E-01 a      2410     0   101     1    10
  1.9770477956685298E-01 a      2411     0   101     1    11
  4.2602801723673817E-01 a      2412     0   101     1    12
  9.6524690224522014E-01 a      2413     0   101     1    13
  1.7699062842247240E-01 a      2414     0   101     1    14
  1.1127561172055983E-01 a      2415     0   101     1    15
 -1.7195469838916036E-01 a      2416     0   101     1    16
  3.4022178583678314E-01 a      2417     0   101     1    17
 -2.8008401406488653E-01 a      2418     0   101     1    18
  1.1124057762257418E+00 a      2419     0   101     1    19
  1.8086417372022184E-02 a      2420     0   101     1    20
 -1.0137900368403100E-02 a      2421     0   101     1    21
  6.4096777872170640E-01 a      2422     0   101     1    22
 -8.6025505146774017E-01 a      2423     0   101     1    23
 -1.6080726631559958E-01 a      2424     0   101     1    24
 -3.3946955957478070E-01 a      2425     0   102     1     1
  1.5730456025123224E-01 a      2426     0   102     1     2
 -5.4502646622250661E-01 a      2427     0   102     1     3
  1.1003160905284895E-02 a      2428     0   102     1     4
 -2.7707103650477929E-02 a      2429     0   102     1     5
  1.3406126106865807E-01 a      2430     0   102     1     6
 -5.1386111060216406E-02 a      2431     0   102     1     7
  1.9813497861814686E-01 a      2432     0   102     1     8
 -2.1337501534154010E-01 a      2433     0   102     1     9
  1.6213938908820391E-01 a      2434     0   102     1    10
 -3.3651731715828215E-01 a      2435     0   102     1    11
  5.2777370702850712E-01 a      2436     0   102     1    12
 -3.4545289146852093E-01 a      2437     0   102     1    13
 -1.3616929526593460E+00 a      2438     0   102     1    14
 -2.7077014693905899E-01 a      2439     0   102     1    15
  3.5716615457724959E-01 a      2440     0   102     1    16
 -5.0776347488274798E-01 a      2441     0   102     1    17
 -2.2388625154314182E-01 a      2442     0   102     1    18
 -9.1696207446340244E-02 a      2443     0   102     1    19
  2.4082078678747493E-01 a      2444     0   102     1    20
 -2.5025990886033855E-01 a      2445     0   102     1    21
  9.6050575381046235E-02 a      2446     0   102     1    22
 -4.4433512581647565E-02 a      2447     0   102     1    23
  7.2665096178398825E-01 a      2448     0   102     1    24
 -1.1915784491028449E-02 a      2449     0   103     1     1
 -1.1664929659761579E-01 a      2450     0   103     1     2
  3.9923648844319364E-02 a      2451     0   103     1     3
  1.3099108641979568E-01 a      2452     0   103     1     4
  3.5175586817057786E-01 a      2453     0   103     1     5
  4.1514243142389537E-02 a      2454     0   103     1     6
 -2.1353370473324390E-01 a      2455     0   103     1     7
  4.8214142674676608E-01 a      2456     0   103     1     8
  1.3853539631857870E-01 a      2457     0   103     1     9
 -2.9616485532063974E-01 a      2458     0   103     1    10
  3.3766142691509360E-01 a      2459     0   103     1    11
 -6.9521005631448954E-03 a      2460     0   103     1    12
  8.2185363949917004E-02 a      2461     0   103     1    13
  1.0019489173368072E-01 a      2462     0   103     1    14
  3.5655914271138262E-01 a      2463     0   103     1    15
  2.0102773063214444E-01 a      2464     0   103     1    16
  5.2685451135993419E-02 a      2465     0   103     1    17
 -1.7007680925133889E-01 a      2466     0   103     1    18
 -1.7127886927097710E-01 a      2467     0   103     1    19
  1.2939870652716270E-01 a      2468     0   103     1    20
  9.6806141377310168E-02 a      2469     0   103     1    21
 -1.5851041467972046E-01 a      2470     0   103     1    22
 -4.6993033461791167E-01 a      2471     0   103     1    23
 -4.2956211170565195E-01 a      2472     0   103     1    24
 -2.8972577682825074E-01 a      2473     0   104     1     1
  1.4326384386079874E-01 a      2474     0   104     1     2
 -2.9707195827702221E-01 a      2475     0   104     1     3
  4.5486583867915859E-01 a      2476     0   104     1     4
 -4.7184815634085425E-01 a      2477     0   104     1     5
  3.4578277832831966E-01 a      2478     0   104     1     6
  3.0348375214853895E-01 a      2479     0   104     1     7
 -1.4939868515379237E-01 a      2480     0   104     1     8
 -8.9357224097720636E-02 a      2481     0   104     1     9
 -9.3140531788249575E-02 a      2482     0   104     1    10
  2.7771889205613526E-01 a      2483     0   104     1    11
 -4.0260933906014634E-01 a      2484     0   104     1    12
 -1.8428293616686724E-02 a      2485     0   104     1    13
  1.8454524130148794E-01 a      2486     0   104     1    14
  9.8467789710777992E-02 a      2487     0   104     1    15
 -3.2179358331484775E-01 a      2488     0   104     1    16
  5.1305838700553086E-01 a      2489     0   104     1    17
  1.4857208975638372E-01 a      2490     0   104     1    18
  3.4667192639305311E-01 a      2491     0   104     1    19
 -2.0446392137321570E-01 a      2492     0   104     1    20
  1.0761774136698257E-01 a      2493     0   104     1    21
  1.1344847725850594E-01 a      2494     0   104     1    22
 -1.3008726379365027E-01 a      2495     0   104     1    23
  3.3172398314028281E-02 a      2496     0   104     1    24
  2.5718091848430868E-01 a      2497     0   105     1     1
  6.9660646213999511E-01 a      2498     0   105     1     2
 -7.0503011882553002E-01 a      2499     0   105     1     3
  2.6619892625428321E-01 a      2500     0   105     1     4
 -3.2096745912145364E-01 a      2501     0   105     1     5
  1.4622871854321479E-01 a      2502     0   105     1     6
  2.9752809406892955E-01 a      2503     0   105     1     7
  1.1303623256130177E+00 a      2504     0   105     1     8
 -1.3813115329224532E-01 a      2505     0   105     1     9
 -1.8410824310514171E-01 a      2506     0   105     1    10
 -5.9649901883291234E-01 a      2507     0   105     1    11
  3.6904544626772823E-01 a      2508     0   105     1    12
 -5.7191314614215327E-01 a      2509     0   105     1    13
 -4.0687126335621276E-04 a      2510     0   105     1    14
 -4.3901586487027422E-01 a      2511     0   105     1    15
 -3.0425238077312439E-01 a      2512     0   105     1    16
 -6.6625290950968485E-01 a      2513     0   105     1    17
  2.0920849357936172E-01 a      2514     0   105     1    18
  1.4477367956764037E-02 a      2515     0   105     1    19
  1.5075006990896764E-01 a      2516     0   105     1    20
 -7.6212361637377365E-02 a      2517     0   105     1    21
  4.1971495551936217E-01 a      2518     0   105     1    22
 -6.9076706452857939E-01 a      2519     0   105     1    23
  1.2240683503935927E+00 a      2520     0   105     1    24
 -1.1357129037208194E-02 b      2521     1     1
 -1.1763868952784559E-01 b      2522     1     2
 -7.8964808189202582E-02 b      2523     1     3
  1.0647899404613330E-01 b      2524     1     4
  7.0452383915907246E-02 b      2525     1     5
  1.4822766683715871E-03 b      2526     1     6
  8.3532239888032808E-02 b      2527     1     7
  8.4317213103852984E-02 b      2528     1     8
 -6.9062298520828028E-02 b      2529     1     9
  1.2247894789918753E-01 b      2530     1    10
  5.0546412872010608E-02 b      2531     1    11
  8.2634276916372748E-02 b      2532     1    12
  4.0103949794322649E-02 b      2533     1    13
  3.2382329416309662E-02 b      2534     1    14
  2.9716136983055894E-02 b      2535     1    15
 -7.2271160645845350E-02 b      2536     1    16
 -4.6325695701059343E-02 b      2537     1    17
  2.1103320840134884E-01 b      2538     1    18
 -3.3809055928778579E-02 b      2539     1    19
 -7.7726612621213304E-02 b      2540     1    20
  1.9480573182161155E-02 b      2541     1    21
  1.2135259467192187E-02 b      2542     1    22
 -1.9769369937857734E-01 b      2543     1    23
 -1.6245005615882272E-02 b      2544     1    24
  1.9028796794748365E-01 a      2545     1     1     2     1
  5.3566323263979077E-01 a      2546     1     1     2     2
 -1.5133735315949695E-01 a      2547     1     1     2     3
 -1.6818832073346998E-01 a      2548     1     1     2     4
  9.4343225620104249E-02 a      2549     1     1     2     5
  1.7819416585072900E-01 a      2550     1     1     2     6
  2.4614332087348725E-01 a      2551     1     1     2     7
 -2.2819861370516814E-01 a      2552     1     1     2     8
  1.5728687791745671E-01 a      2553     1     1     2     9
 -1.1500138149294382E-01 a      2554     1     1     2    10
 -5.3980676077766510E-01 a      2555     1     1     2    11
  1.0152017514303505E-01 a      2556     1     1     2    12
  6.5165628862825731E-02 a      2557     1     1     2    13
  3.0330392787403704E-01 a      2558     1     1     2    14
 -4.8964945868893128E-01 a      2559     1     1     2    15
 -1.1034889875832304E-01 a      2560     1     1     2    16
 -5.1931486148754841E-02 a      2561     1     1     2    17
  4.0468468422443915E-01 a      2562     1     1     2    18
 -2.0746755473076164E-01 a      2563     1     1     2    19
 -3.8705706279853747E-01 a      2564     1     1     2    20
 -6.7707249928099331E-02 a      2565     1     1     2    21
 -1.6411325169841651E-01 a      2566     1     1     2    22
 -4.6370473487978447E-01 a      2567     1     1     2    23
 -2.3209974605635317E-01 a      2568     1     1     2    24
 -2.8094595616764229E-01 a      2569     1     2     2     1
 -1.8907787809628895E-01 a      2570     1     2     2     2
  1.8606693599746413E-01 a      2571     1     2     2     3
  1.4213214431717577E-01 a      2572     1     2     2     4
  3.6845222324792343E-02 a      2573     1     2     2     5
  2.0804978747908232E-01 a      2574     1     2     2     6
 -1.8813681768343080E-01 a      2575     1     2     2     7
  5.2166246301858432E-01 a      2576     1     2     2     8
  2.2803336319918718E-01 a      2577     1     2     2     9
 -6.4358553221825279E-03 a      2578     1     2     2    10
  5.5782683479500078E-02 a      2579     1     2     2    11
  1.6578930653624607E-01 a      2580     1     2     2    12
 -3.5076615249536913E-01 a      2581     1     2     2    13
 -3.8938237498992490E-01 a      2582     1     2     2    14
  3.2774799962278127E-03 a      2583     1     2     2    15
  2.1907320303658120E-01 a      2584     1     2     2    16
 -3.8783350259891575E-01 a      2585     1     2     2    17
  7.9003153144872287E-02 a      2586     1     2     2    18
  2.5240540329896782E-01 a      2587     1     2     2    19
 -6.1054765280422130E-01 a      2588     1     2     2    20
  6.7716092355933830E-02 a      2589     1     2     2    21
 -2.0054761327693116E-01 a      2590     1     2     2    22
  1.8576434484367974E-01 a      2591     1     2     2    23
  4.0506077701574456E-01 a      2592     1     2     2    24
 -2.5834372255026220E-02 a      2593     1     3     2     1
 -2.6967788065202708E-01 a      2594     1     3     2     2
 -2.4028366226033843E-01 a      2595     1     3     2     3
  3.1781215657167572E-01 a      2596     1     3     2     4
  5.8817831077835676E-02 a      2597     1     3     2     5
  3.8596086537537111E-01 a      2598     1     3     2     6
  1.2813947315220444E-02 a      2599     1     3     2     7
 -1.0590754159364624E-01 a      2600     1     3     2     8
 -3.2921151646838581E-01 a      2601     1     3     2     9
  2.5473696794608985E-01 a      2602     1     3     2    10
 -7.8769747382236494E-02 a      2603     1     3     2    11
  2.5455834130138694E-01 a      2604     1     3     2    12
 -6.4131884079447671E-02 a      2605     1     3     2    13
  4.1485601156915318E-02 a      2606     1     3     2    14
  3.0707743533365617E-01 a      2607     1     3     2    15
 -1.8995958340680077E-01 a      2608     1     3     2    16
  3.5285639777234040E-01 a      2609     1     3     2    17
 -4.4614406873268025E-01 a      2610     1     3     2    18
  2.6451350207050861E-02 a      2611     1     3     2    19
  1.5955767237000493E-01 a      2612     1     3     2    20
 -3.0217455258874037E-01 a      2613     1     3     2    21
  8.9234815231926876E-02 a      2614     1     3     2    22
 -1.8537947425078674E-01 a      2615     1     3     2    23
  8.8155925415181025E-02 a      2616     1     3     2    24
 -3.0176478413406507E-02 a      2617     1     4     2     1
 -3.7790000225779197E-01 a      2618     1     4     2     2
  2.7633404382645832E-01 a      2619     1     4     2     3
 -2.1486945641483153E-03 a      2620     1     4     2     4
  2.8360144608856497E-01 a      2621     1     4     2     5
  1.0081068324154008E-01 a      2622     1     4     2     6
 -4.0074265045021296E-01 a      2623     1     4     2     7
  1.8544862841740159E-01 a      2624     1     4     2     8
 -8.2183652549051189E-01 a      2625     1     4     2     9
  1.9657414579329285E-01 a      2626     1     4     2    10
 -2.3715728372075856E-01 a      2627     1     4     2    11
  2.9973324654684386E-01 a      2628     1     4     2    12
  3.2210702435691470E-02 a      2629     1     4     2    13
 -2.0018086101378377E-01 a      2630     1     4     2    14
 -4.3412840871262487E-02 a      2631     1     4     2    15
 -4.3596778598370578E-01 a      2632     1     4     2    16
 -2.4338495567723364E-01 a      2633     1     4     2    17
 -7.2640891290797838E-01 a      2634     1     4     2    18
 -4.5834986862901922E-01 a      2635     1     4     2    19
  1.4651842318125721E-01 a      2636     1     4     2    20
 -8.9090754583146536E-01 a      2637     1     4     2    21
 -4.5353181222115124E-01 a      2638     1     4     2    22
 -1.2025289683348477E-02 a      2639     1     4     2    23
  3.5729175976735472E-01 a      2640     1     4     2    24
  6.1469501733408927E-02 a      2641     1     5     2     1
  2.3027118276122829E-01 a      2642     1     5     2     2
  2.2759139892845798E-01 a      2643     1     5     2     3
 -2.5678783926010612E-01 a      2644     1     5     2     4
  1.4262730784343536E-01 a      2645     1     5     2     5
 -1.9833520578962491E-01 a      2646     1     5     2     6
  4.6751398736441206E-02 a      2647     1     5     2     7
  3.1313525934634490E-01 a      2648     1     5     2     8
 -1.3981841823984903E-01 a      2649     1     5     2     9
 -9.1858549687887023E-02 a      2650     1     5     2    10
  1.5060436039226546E-01 a      2651     1     5     2    11
  9.7853107053535515E-01 a      2652     1     5     2    12
 -1.5054410107865035E-01 a      2653     1     5     2    13
 -2.0267195549632255E-01 a      2654     1     5     2    14
 -3.3591766916306692E-01 a      2655     1     5     2    15
  2.8609950634353615E-01 a      2656     1     5     2    16
 -2.4152866544902393E-01 a      2657     1     5     2    17
  2.3588220468148272E-01 a      2658     1     5     2    18
  3.3961145870820872E-02 a      2659     1     5     2    19
 -4.7057168240862299E-02 a      2660     1     5     2    20
 -1.3661498502966921E-01 a      2661     1     5     2    21
 -5.6015571879229252E-02 a      2662     1     5     2    22
 -1.2888161551059308E-02 a      2663     1     5     2    23
  2.3893127780339422E-02 a      2664     1     5     2    24
 -3.5575478828068718E-02 a      2665     1     6     2     1
 -9.9191637956045388E-03 a      2666     1     6     2     2
 -3.2204260010559443E-01 a      2667     1     6     2     3
  2.4558174844335875E-01 a      2668     1     6     2     4
  1.2619948698710101E-01 a      2669     1     6     2     5
  9.0289077767868889E-02 a      2670     1     6     2     6
  3.1012773925394871E-01 a      2671     1     6     2     7
  7.9980546749505527E-02 a      2672     1     6     2     8
 -5.0870465636016604E-01 a      2673     1     6     2     9
 -6.6939057708479632E-02 a      2674     1     6     2    10
 -1.3203921366614407E-01 a      2675     1     6     2    11
 -3.4497321842773487E-02 a      2676     1     6     2    12
 -5.0281106816732757E-01 a      2677     1     6     2    13
 -1.6279046917817200E-01 a      2678     1     6     2    14
  2.2454686450627331E-01 a      2679     1     6     2    15
 -1.0750578401206771E-02 a      2680     1     6     2    16
  2.7706710030302395E-01 a      2681     1     6     2    17
 -7.2582934961171730E-01 a      2682     1     6     2    18
  4.7369582933310578E-01 a      2683     1     6     2    19
  1.5272553986876300E-01 a      2684     1     6     2    20
  2.5110847625498550E-01 a      2685     1     6     2    21
 -6.4880441686855805E-01 a      2686     1     6     2    22
  5.7882489019067329E-01 a      2687     1     6     2    23
 -1.3294382814342445E-01 a      2688     1     6     2    24
  2.3394964658534381E-02 a      2689     1     7     2     1
 -2.9070575328682874E-01 a      2690     1     7     2     2
 -1.7146033808542049E-01 a      2691     1     7     2     3
  8.7283118875220111E-02 a      2692     1     7     2     4
  4.6620477636321933E-01 a      2693     1     7     2     5
  3.5360337619275434E-01 a      2694     1     7     2     6
  3.7957262626802479E-01 a      2695     1     7     2     7
  2.0566603082312732E-01 a      2696     1     7     2     8
 -1.2002765436693238E-01 a      2697     1     7     2     9
 -5.6603168697702422E-01 a      2698     1     7     2    10
  3.0713526205976194E-01 a      2699     1     7     2    11
 -3.7236747173428075E-01 a      2700     1     7     2    12
 -7.7902633127288387E-02 a      2701     1     7     2    13
 -7.2832331076577772E-02 a      2702     1     7     2    14
  1.1775646483703769E-01 a      2703     1     7     2    15
  1.0594847435584522E-01 a      2704     1     7     2    16
 -9.5875186949067159E-02 a      2705     1     7     2    17
  1.7020578244413062E-01 a      2706     1     7     2    18
 -1.4585897497447023E-01 a      2707     1     7     2    19
 -6.1975096802365855E-02 a      2708     1     7     2    20
  1.5671327274661495E-01 a      2709     1     7     2    21
 -5.4099865129448921E-02 a      2710     1     7     2    22
 -3.0614177373345937E-02 a      2711     1     7     2    23
 -2.1328333884561498E-01 a      2712     1     7     2    24
 -1.0905852354189804E-01 a      2713     1     8     2     1
  5.6784095912823830E-02 a      2714     1     8     2     2
 -3.7755858769924761E-01 a      2715     1     8     2     3
  3.6861208838832737E-01 a      2716     1     8     2     4
  6.1265935344028399E-01 a      2717     1     8     2     5
  7.7431354897179816E-01 a      2718     1     8     2     6
  3.0830388511119478E-01 a      2719     1     8     2     7
  4.1214294756408187E-01 a      2720     1     8     2     8
 -5.1546045219680903E-01 a      2721     1     8     2     9
  4.5651641474535759E-01 a      2722     1     8     2    10
  6.4690122996717433E-02 a      2723     1     8     2    11
 -2.1491597911337763E-02 a      2724     1     8     2    12
  1.4410506490274103E-01 a      2725     1     8     2    13
  2.3666172105031485E-01 a      2726     1     8     2    14
  1.0166542041868538E-01 a      2727     1     8     2    15
  7.4749433192412632E-02 a      2728     1     8     2    16
 -1.1359655088598812E-01 a      2729     1     8     2    17
  9.3768567022271571E-02 a      2730     1     8     2    18
  3.7933938656528798E-01 a      2731     1     8     2    19
  2.2846845511277591E-01 a      2732     1     8     2    20
  6.3618274927257579E-02 a      2733     1     8     2    21
 -2.2202837794160890E-01 a      2734     1     8     2    22
  1.5818798099163631E-01 a      2735     1     8     2    23
  5.2640870358099023E-01 a      2736     1     8     2    24
 -2.8236534028867216E-01 a      2737     1     9     2     1
 -6.6312776286986463E-01 a      2738     1     9     2     2
  8.9758019251564236E-02 a      2739     1     9     2     3
 -3.1318531449462655E-01 a      2740     1     9     2     4
  1.0734719650215283E+00 a      2741     1     9     2     5
 -4.5841672809075612E-01 a      2742     1     9     2     6
 -1.0023032516460480E-01 a      2743     1     9     2     7
  3.3175146163529645E-01 a      2744     1     9     2     8
 -6.2868551697530539E-01 a      2745     1     9     2     9
  2.1225719503935994E-01 a      2746     1     9     2    10
  6.2345902491293281E-01 a      2747     1     9     2    11
  2.9023961432126844E-01 a      2748     1     9     2    12
 -5.5452327755161769E-02 a      2749     1     9     2    13
 -4.9539311244480522E-02 a      2750     1     9     2    14
 -2.1404373821226697E-01 a      2751     1     9     2    15
  7.0050975355535242E-02 a      2752     1     9     2    16
  3.0343757026635715E-01 a      2753     1     9     2    17
 -5.4116734542441358E-01 a      2754     1     9     2    18
 -2.3185202082465453E-02 a      2755     1     9     2    19
  2.9534210294794072E-01 a      2756     1     9     2    20
  4.8828476816469873E-02 a      2757     1     9     2    21
 -2.0673023201767704E-01 a      2758     1     9     2    22
  3.6358378046752127E-01 a      2759     1     9     2    23
 -1.2029377686345698E-01 a      2760     1     9     2    24
  1.6080852831482102E-02 a      2761     1    10     2     1
 -1.4586999008728571E-01 a      2762     1    10     2     2
  2.1135733382584473E-01 a      2763     1    10     2     3
  2.5423340066634575E-01 a      2764     1    10     2     4
 -1.3264587041545767E-01 a      2765     1    10     2     5
 -7.6931947506192344E-01 a      2766     1    10     2     6
 -1.4768937199644513E-01 a      2767     1    10     2     7
  9.1603540034832592E-02 a      2768     1    10     2     8
 -2.0962594910117444E-02 a      2769     1    10     2     9
  3.9135829498741287E-01 a      2770     1    10     2    10
 -5.6275814798979987E-02 a      2771     1    10     2    11
 -7.9546111298037531E-03 a      2772     1    10     2    12
 -2.4216078569568117E-01 a      2773     1    10     2    13
  4.6205107658589858E-02 a      2774     1    10     2    14
  8.9405939921809299E-02 a      2775     1    10     2    15
  4.7056887885951387E-02 a      2776     1    10     2    16
 -1.9863947966672096E-01 a      2777     1    10     2    17
 -3.5841065660189859E-02 a      2778     1    10     2    18
  3.9718994687763888E-02 a      2779     1    10     2    19
 -1.3052686742294362E-01 a      2780     1    10     2    20
 -4.3845128048741105E-01 a      2781     1    10     2    21
 -5.9794721821549303E-02 a      2782     1    10     2    22
 -5.4164929435366910E-02 a      2783     1    10     2    23
  3.6132804122634192E-02 a      2784     1    10     2    24
  1.9503140207548977E-01 a      2785     1    11     2     1
  2.3593242602296591E-01 a      2786     1    11     2     2
 -9.0980147242750525E-02 a      2787     1    11     2     3
 -3.4393697135561875E-02 a      2788     1    11     2     4
 -1.5670519025823820E-01 a      2789     1    11     2     5
  4.8973585306113526E-01 a      2790     1    11     2     6
  1.6723702186318398E-01 a      2791     1    11     2     7
 -2.7041256686863596E-01 a      2792     1    11     2     8
  2.6893000797746331E-02 a      2793     1    11     2     9
 -1.0247911930826104E-02 a      2794     1    11     2    10
 -1.2057196120499598E-01 a      2795     1    11     2    11
 -2.1946556195811937E-01 a      2796     1    11     2    12
 -1.3765009578496237E-01 a      2797     1    11     2    13
 -1.9810980044464860E-01 a      2798     1    11     2    14
 -1.7542952786915880E-01 a      2799     1    11     2    15
  2.1401720603773478E-01 a      2800     1    11     2    16
 -6.2351020032694986E-02 a      2801     1    11     2    17
 -5.4202678147181260E-01 a      2802     1    11     2    18
  3.9644891102765206E-01 a      2803     1    11     2    19
 -1.6870075255077055E-01 a      2804     1    11     2    20
  9.7962296991036091E-02 a      2805     1    11     2    21
  1.3079913551643735E-01 a      2806     1    11     2    22
 -1.4971229804093125E-01 a      2807     1    11     2    23
  2.4622695822994776E-02 a      2808     1    11     2    24
 -1.2419586290480268E-01 a      2809     1    12     2     1
 -4.7309658342185124E-01 a      2810     1    12     2     2
  2.9315393571754544E-01 a      2811     1    12     2     3
 -2.7407879067312790E-01 a      2812     1    12     2     4
 -3.9579285058940789E-02 a      2813     1    12     2     5
 -1.7572317972875898E-01 a      2814     1    12     2     6
 -3.9286591951358224E-01 a      2815     1    12     2     7
  2.4948130049778517E-02 a      2816     1    12     2     8
  3.9832288213036399E-01 a      2817     1    12     2     9
 -7.3787720871900747E-02 a      2818     1    12     2    10
  3.9999028942710713E-01 a      2819     1    12     2    11
  3.5202602268131505E-01 a      2820     1    12     2    12
  2.6638960168811709E-01 a      2821     1    12     2    13
 -2.3510049307099132E-01 a      2822     1    12     2    14
 -1.6016080406925093E-01 a      2823     1    12     2    15
  2.2671695939995834E-01 a      2824     1    12     2    16
 -3.7448103360640056E-01 a      2825     1    12     2    17
 -3.0658890655878362E-01 a      2826     1    12     2    18
 -1.7449110852885019E-01 a      2827     1    12     2    19
 -3.0519706764474658E-01 a      2828     1    12     2    20
  2.0078105307422886E-01 a      2829     1    12     2    21
 -2.8472951548330502E-02 a      2830     1    12     2    22
 -4.0715381904900916E-01 a      2831     1    12     2    23
 -3.4999023922431078E-03 a      2832     1    12     2    24
  2.8145990566568868E-01 a      2833     1    13     2     1
 -4.6156233030092064E-01 a      2834     1    13     2     2
 -1.5939667983014222E-01 a      2835     1    13     2     3
  8.3514587943647502E-03 a      2836     1    13     2     4
  1.9408619346300524E-01 a      2837     1    13     2     5
  8.5097848052588798E-02 a      2838     1    13     2     6
 -5.0653491142521696E-03 a      2839     1    13     2     7
 -8.3539164464757856E-02 a      2840     1    13     2     8
 -1.1925893228714159E-01 a      2841     1    13     2     9
  3.7334045545933409E-01 a      2842     1    13     2    10
  1.6296919434216642E-02 a      2843     1    13     2    11
 -1.0043723665171020E-01 a      2844     1    13     2    12
  1.4938830259348404E-01 a      2845     1    13     2    13
 -7.3962892239115091E-02 a      2846     1    13     2    14
  1.3587250420290592E-01 a      2847     1    13     2    15
 -1.1718120262459872E-01 a      2848     1    13     2    16
 -3.0488121829271753E-01 a      2849     1    13     2    17
  2.1062549402159353E-01 a      2850     1    13     2    18
 -2.7367361304362980E-01 a      2851     1    13     2    19
 -8.4356554151228738E-02 a      2852     1    13     2    20
 -2.8054614913467657E-01 a      2853     1    13     2    21
 -2.2421057779284878E-01 a      2854     1    13     2    22
  3.4671702891061829E-01 a      2855     1    13     2    23
  2.6020513671918516E-01 a      2856     1    13     2    24
 -6.7945036328514716E-02 a      2857     1    14     2     1
  6.8336391755349180E-01 a      2858     1    14     2     2
 -3.8580753497136844E-01 a      2859     1    14     2     3
  2.1585158724291234E-01 a      2860     1    14     2     4
 -2.2563433384190471E-01 a      2861     1    14     2     5
  4.0937752633145152E-01 a      2862     1    14     2     6
  4.1424674061978001E-02 a      2863     1    14     2     7
 -1.8360517747271105E-01 a      2864     1    14     2     8
  5.2907786958004788E-01 a      2865     1    14     2     9
 -1.1654281831520111E-01 a      2866     1    14     2    10
 -5.7721210037128712E-02 a      2867     1    14     2    11
  2.8790371845932800E-01 a      2868     1    14     2    12
  4.0573522214462400E-02 a      2869     1    14     2    13
 -1.6103283024706797E-01 a      2870     1    14     2    14
 -1.4841171382590682E-01 a      2871     1    14     2    15
  2.2340486669863346E-01 a      2872     1    14     2    16
  7.6839379684484441E-02 a      2873     1    14     2    17
 -1.0777326086014775E-01 a      2874     1    14     2    18
  1.0459402828370943E+00 a      2875     1    14     2    19
 -2.2238273545347129E-01 a      2876     1    14     2    20
  3.7937832925475029E-01 a      2877     1    14     2    21
  3.0352347568074323E-01 a      2878     1    14     2    22
 -3.4138509494126329E-01 a      2879     1    14     2    23
 -3.8468305721995812E-02 a      2880     1    14     2    24
 -4.5174973504444271E-01 a      2881     1    15     2     1
  4.3924634521022153E-02 a      2882     1    15     2     2
 -1.6372458739889945E-01 a      2883     1    15     2     3
 -1.3782580555980625E-02 a      2884     1    15     2     4
  5.4435375957503244E-02 a      2885     1    15     2     5
  1.4670403325007528E+00 a      2886     1    15     2     6
