################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  9.4555986008432374E-02 a      1930     0    81     1    10
  6.1915268294723241E-02 a      1931     0    81     1    11
 -8.5180393590073317E-02 a      1932     0    81     1    12
 -2.6688637089483330E-01 a      1933     0    81     1    13
 -2.3169733347761487E-01 a      1934     0    81     1    14
 -7.8668565058259629E-02 a      1935     0    81     1    15
  5.8211546196105787E-02 a      1936     0    81     1    16
 -1.0770207808186189E-01 a      1937     0    81     1    17
  2.7360433615170078E-02 a      1938     0    81     1    18
 -8.9179057241609766E-02 a      1939     0    81     1    19
 -1.1803311379634676E-02 a      1940     0    81     1    20
 -1.6728615124795401E-01 a      1941     0    81     1    21
 -4.7412054644680325E-02 a      1942     0    81     1    22
  1.2864886989461846E-01 a      1943     0    81     1    23
 -2.0811956960546488E-01 a      1944     0    81     1    24
 -6.2823402154310853E-03 a      1945     0    82     1     1
  6.9694573185098474E-02 a      1946     0    82     1     2
 -5.8145719991714070E-02 a      1947     0    82     1     3
  8.3549374195489801E-02 a      1948     0    82     1     4
  3.3549834086389549E-02 a      1949     0    82     1     5
 -1.4307757750396977E-01 a      1950     0    82     1     6
 -3.3513293232292143E-02 a      1951     0    82     1     7
  5.6736530813991090E-02 a      1952     0    82     1     8
 -2.7099984391455695E-02 a      1953     0    82     1     9
  1.4004930416498060E-01 a      1954     0    82     1    10
  1.5915917683258221E-01 a      1955     0    82     1    11
  1.3425977853190682E-01 a      1956     0    82     1    12
 -4.0662110342752959E-02 a      1957     0    82     1    13
 -4.1091768623433382E-02 a      1958     0    82     1    14
  8.7943132689586465E-02 a      1959     0    82     1    15
  8.6650467051831895E-02 a      1960     0    82     1    16
 -1.2180984966708217E-01 a      1961     0    82     1    17
  1.3187727517533754E-01 a      1962     0    82     1    18
  1.7586576937625839E-01 a      1963     0    82     1    19
 -6.9773502303600368E-02 a      1964     0    82     1    20
  7.1007941395503565E-02 a      1965     0    82     1    21
 -2.1683453381432488E-01 a      1966     0    82     1    22
 -1.7747592274314866E-01 a      1967     0    82     1    23
  1.3170806671955221E-01 a      1968     0    82     1    24
  1.8401388485645341E-02 a      1969     0    83     1     1
 -1.5060072137329630E-01 a      1970     0    83     1     2
 -1.6268648752763445E-01 a      1971     0    83     1     3
 -6.2386749563899641E-02 a      1972     0    83     1     4
  1.7678169080623279E-01 a      1973     0    83     1     5
 -7.4410799202038136E-02 a      1974     0    83     1     6
  9.7554990457515478E-02 a      1975     0    83     1     7
 -7.2067173659398395E-02 a      1976     0    83     1     8
 -3.0098579535570359E-02 a      1977     0    83     1     9
  8.5596993625459583E-02 a      1978     0    83     1    10
 -3.3833533056115792E-02 a      1979     0    83     1    11
  6.6448469209512959E-02 a      1980     0    83     1    12
 -1.4804215282474445E-01 a      1981     0    83     1    13
 -4.8277371433688751E-02 a      1982     0    83     1    14
 -4.6245195335666203E-03 a      1983     0    83     1    15
  1.7339463828663026E-01 a      1984     0    83     1    16
 -2.0756149514958361E-01 a      1985     0    83     1    17
 -9.2316152721656081E-04 a      1986     0    83     1    18
 -9.0278398334024956E-02 a      1987     0    83     1    19
  1.8010937922514549E-02 a      1988     0    83     1    20
  4.1330179065198550E-02 a      1989     0    83     1    21
 -2.1861865888969903E-01 a      1990     0    83     1    22
 -5.9354049635200936E-03 a      1991     0    83     1    23
 -5.8674418258263715E-02 a      1992     0    83     1    24
  7.9930591136812223E-02 a      1993     0    84     1     1
  1.5381979171863205E-02 a      1994     0    84     1     2
  1.2525553061896288E-01 a      1995     0    84     1     3
  3.7967350839321110E-02 a      1996     0    84     1     4
  2.9485149981362650E-02 a      1997     0    84     1     5
 -4.8375802905445651E-03 a      1998     0    84     1     6
  1.1652287186553191E-01 a      1999     0    84     1     7
  1.6841853025020820E-01 a      2000     0    84     1     8
 -9.2141097440425576E-02 a      2001     0    84     1     9
 -1.2086379415763443E-01 a      2002     0    84     1    10
  1.1215424518580806E-01 a      2003     0    84     1    11
  6.9968916637257642E-02 a      2004     0    84     1    12
 -1.0535979877942314E-01 a      2005     0    84     1    13
 -1.7546102778635736E-01 a      2006     0    84     1    14
 -1.6996569426220490E-01 a      2007     0    84     1    15
 -4.1977988097793809E-02 a      2008     0    84     1    16
  8.3996530630564670E-02 a      2009     0    84     1    17
 -1.5409151835611920E-01 a      2010     0    84     1    18
  9.8570406499081942E-02 a      2011     0    84     1    19
 -4.9937174596519487E-02 a      2012     0    84     1    20
  1.7639218270228821E-01 a      2013     0    84     1    21
 -1.2261885409401613E-01 a      2014     0    84     1    22
 -1.5072836754737480E-02 a      2015     0    84     1    23
 -5.6892707976950084E-02 a      2016     0    84     1    24
 -1.5434519177586944E-01 a      2017     0    85     1     1
 -1.9643180492687876E-02 a      2018     0    85     1     2
  1.1828947493931989E-01 a      2019     0    85     1     3
  1.6174532850993757E-02 a      2020     0    85     1     4
  1.2682063988012787E-01 a      2021     0    85     1     5
 -3.8126411611621072E-02 a      2022     0    85     1     6
 -3.6500779799793534E-02 a      2023     0    85     1     7
 -2.1439507773903282E-02 a      2024     0    85     1     8
 -4.7183013173335030E-02 a      2025     0    85     1     9
  2.5723198939884499E-02 a      2026     0    85     1    10
 -1.1120405778257533E-02 a      2027     0    85     1    11
 -4.2243289673999981E-03 a      2028     0    85     1    12
  7.3098463096207850E-02 a      2029     0    85     1    13
  5.3518238224073811E-02 a      2030     0    85     1    14
 -1.6973734644743493E-01 a      2031     0    85     1    15
  3.7089402033789590E-02 a      2032     0    85     1    16
 -3.5136267331829771E-02 a      2033     0    85     1    17
  3.3589716633022548E-03 a      2034     0    85     1    18
 -8.6759423003705344E-02 a      2035     0    85     1    19
  1.1940179128981538E-02 a      2036     0    85     1    20
  9.4834863727282420E-02 a      2037     0    85     1    21
 -4.6294344746428739E-02 a      2038     0    85     1    22
  1.5235038458072610E-02 a      2039     0    85     1    23
  4.6706582068481314E-02 a      2040     0    85     1    24
  1.8300697006404454E-01 a      2041     0    86     1     1
  2.3734905696757758E-01 a      2042     0    86     1     2
  4.1226325312009794E-02 a      2043     0    86     1     3
  6.8398384777613286E-02 a      2044     0    86     1     4
  2.2663335835200366E-01 a      2045     0    86     1     5
  2.4210341467403626E-01 a      2046     0    86     1     6
  2.0603063880585012E-02 a      2047     0    86     1     7
 -8.2899880716577376E-02 a      2048     0    86     1     8
  6.4826314701219578E-02 a      2049     0    86     1     9
 -2.4766355094338152E-01 a      2050     0    86     1    10
  2.0939532420997761E-01 a      2051     0    86     1    11
 -7.3632176534380034E-02 a      2052     0    86     1    12
  1.5597129992771416E-01 a      2053     0    86     1    13
 -7.4023634445479242E-02 a      2054     0    86     1    14
 -8.4802076393780512E-02 a      2055     0    86     1    15
  1.4398484741158593E-01 a      2056     0    86     1    16
  1.9651287549316829E-01 a      2057     0    86     1    17
  4.4526152656956114E-02 a      2058     0    86     1    18
  2.7028972796872258E-01 a      2059     0    86     1    19
  1.7130043430919845E-01 a      2060     0    86     1    20
 -8.8425051964529156E-02 a      2061     0    86     1    21
  1.4734899255287259E-01 a      2062     0    86     1    22
 -7.7457948989931068E-03 a      2063     0    86     1    23
 -2.0327002225308077E-01 a      2064     0    86     1    24
  1.0920171015978612E-01 a      2065     0    87     1     1
 -1.0540868959702507E-01 a      2066     0    87     1     2
 -1.2476074019995549E-01 a      2067     0    87     1     3
  1.2280290756574608E-01 a      2068     0    87     1     4
  1.7372342150212178E-01 a      2069     0    87     1     5
  2.3140022373145744E-01 a      2070     0    87     1     6
  5.2108581585683586E-02 a      2071     0    87     1     7
 -2.1838001073858532E-01 a      2072     0    87     1     8
 -3.1806614488355139E-01 a      2073     0    87     1     9
 -2.5464819911413789E-01 a      2074     0    87     1    10
 -1.1522803918695959E-01 a      2075     0    87     1    11
  6.1922671750773019E-02 a      2076     0    87     1    12
 -2.2276680174372460E-01 a      2077     0    87     1    13
 -1.2442789111507122E-01 a      2078     0    87     1    14
  1.2366326134162464E-01 a      2079     0    87     1    15
  1.3269294875654236E-02 a      2080     0    87     1    16
  6.6509308422448621E-02 a      2081     0    87     1    17
  1.2502091175892530E-01 a      2082     0    87     1    18
  9.1708265161692823E-02 a      2083     0    87     1    19
  2.9524518540400679E-01 a      2084     0    87     1    20
  1.0731066221816521E-01 a      2085     0    87     1    21
  2.4083263159552806E-01 a      2086     0    87     1    22
 -7.5392623037586010E-02 a      2087     0    87     1    23
 -1.5319076352784771E-02 a      2088     0    87     1    24
 -2.8220617273304646E-02 a      2089     0    88     1     1
 -1.2902332318473195E-01 a      2090     0    88     1     2
 -3.9528835205948146E-02 a      2091     0    88     1     3
  2.1027570770781462E-02 a      2092     0    88     1     4
 -1.2438745874564004E-01 a      2093     0    88     1     5
  3.2222661062207635E-02 a      2094     0    88     1     6
  3.3904030986970583E-02 a      2095     0    88     1     7
 -9.1321464024617244E-03 a      2096     0    88     1     8
  1.6605229640437857E-01 a      2097     0    88     1     9
  5.8056690696402374E-02 a      2098     0    88     1    10
  3.0633500956778012E-02 a      2099     0    88     1    11
 -6.1032431184851618E-02 a      2100     0    88     1    12
  6.0319493949935014E-02 a      2101     0    88     1    13
  1.4267399587455137E-01 a      2102     0    88     1    14
  1.7499849963200614E-01 a      2103     0    88     1    15
 -2.9648219307871421E-01 a      2104     0    88     1    16
 -6.6922602823567892E-02 a      2105     0    88     1    17
 -1.3864192327041999E-01 a      2106     0    88     1    18
  8.6477732120026365E-02 a      2107     0    88     1    19
  1.4440718256256260E-01 a      2108     0    88     1    20
  8.3154356090151593E-02 a      2109     0    88     1    21
 -1.8592683500004237E-01 a      2110     0    88     1    22
 -1.4076376314945047E-01 a      2111     0    88     1    23
 -1.7512349784259126E-02 a      2112     0    88     1    24
 -1.3871762327835119E-01 a      2113     0    89     1     1
 -1.9958770507343182E-01 a      2114     0    89     1     2
  1.1548046878967358E-02 a      2115     0    89     1     3
  9.8702609875585406E-02 a      2116     0    89     1     4
  1.6122733631868275E-01 a      2117     0    89     1     5
  1.2625021201983230E-01 a      2118     0    89     1     6
  8.0756897508962588E-02 a      2119     0    89     1     7
 -6.9695807955248656E-02 a      2120     0    89     1     8
  1.8064442383622539E-01 a      2121     0    89     1     9
 -1.2193989411361374E-01 a      2122     0    89     1    10
  1.4849807222864378E-02 a      2123     0    89     1    11
  1.1795123768426216E-01 a      2124     0    89     1    12
  7.7478564386779192E-02 a      2125     0    89     1    13
  8.3853898364604149E-02 a      2126     0    89     1    14
  1.1630568938598249E-01 a      2127     0    89     1    15
  1.2385213150007007E-01 a      2128     0    89     1    16
 -9.3512437235104412E-03 a      2129     0    89     1    17
 -4.8778978310796708E-02 a      2130     0    89     1    18
  3.2469612811623902E-02 a      2131     0    89     1    19
  1.2375879884763833E-03 a      2132     0    89     1    20
 -1.0188097459780925E-02 a      2133     0    89     1    21
  7.0891300941314350E-02 a      2134     0    89     1    22
 -4.1185337118295640E-02 a      2135     0    89     1    23
 -2.2307753222286181E-01 a      2136     0    89     1    24
  2.4443288047768377E-02 a      2137     0    90     1     1
 -1.4137313360334902E-01 a      2138     0    90     1     2
  1.1275042264180239E-01 a      2139     0    90     1     3
 -8.9139057065383165E-02 a      2140     0    90     1     4
 -1.3273197045711019E-01 a      2141     0    90     1     5
  1.4115282118186587E-01 a      2142     0    90     1     6
 -1.8285352248302342E-01 a      2143     0    90     1     7
 -2.1683365180234448E-03 a      2144     0    90     1     8
 -1.3726901511767856E-01 a      2145     0    90     1     9
  1.1215393477481149E-01 a      2146     0    90     1    10
  3.3757519501485665E-02 a      2147     0    90     1    11
 -6.3611222099079143E-02 a      2148     0    90     1    12
 -1.5197433430940874E-01 a      2149     0    90     1    13
 -5.7006930214367833E-02 a      2150     0    90     1    14
 -3.8101644842602998E-02 a      2151     0    90     1    15
 -2.5375897293063352E-03 a      2152     0    90     1    16
 -1.2761679668443013E-01 a      2153     0    90     1    17
 -4.0760687887421439E-02 a      2154     0    90     1    18
 -1.7596574652819919E-01 a      2155     0    90     1    19
 -1.0712531168470260E-01 a      2156     0    90     1    20
  7.4792596418264995E-02 a      2157     0    90     1    21
  5.5573781572064475E-02 a      2158     0    90     1    22
  7.6247111579049842E-02 a      2159     0    90     1    23
 -1.1666868017236379E-01 a      2160     0    90     1    24
  5.2316412958101376E-02 a      2161     0    91     1     1
  4.5379724291969493E-02 a      2162     0    91     1     2
 -2.0874852127537583E-01 a      2163     0    91     1     3
  3.4060219585469231E-01 a      2164     0    91     1     4
  1.1255454959945936E-01 a      2165     0    91     1     5
 -3.7000970576697358E-02 a      2166     0    91     1     6
 -3.2276062968553024E-02 a      2167     0    91     1     7
  6.1792438388119958E-02 a      2168     0    91     1     8
  1.8946851403421044E-01 a      2169     0    91     1     9
  2.9343213303979909E-01 a      2170     0    91     1    10
  6.3464298266569200E-02 a      2171     0    91     1    11
  7.6579309353439790E-02 a      2172     0    91     1    12
  1.3614054222956428E-02 a      2173     0    91     1    13
  4.4000017130316885E-02 a      2174     0    91     1    14
  2.1937940783815327E-01 a      2175     0    91     1    15
 -1.0928610731616453E-01 a      2176     0    91     1    16
  2.5025892180391467E-02 a      2177     0    91     1    17
  1.6210863278911555E-01 a      2178     0    91     1    18
 -1.3241913626313363E-02 a      2179     0    91     1    19
 -7.2524235765147285E-02 a      2180     0    91     1    20
 -2.4661369764056480E-02 a      2181     0    91     1    21
  8.5629049941123719E-02 a      2182     0    91     1    22
 -6.2892624469339756E-02 a      2183     0    91     1    23
 -2.0998875885631235E-01 a      2184     0    91     1    24
 -2.6190212909475551E-02 a      2185     0    92     1     1
  6.0910796599096130E-02 a      2186     0    92     1     2
 -1.5024289900916568E-01 a      2187     0    92     1     3
 -2.0398657363011949E-01 a      2188     0    92     1     4
  4.5198019012927575E-02 a      2189     0    92     1     5
  9.8757485997053529E-02 a      2190     0    92     1     6
  1.3154986505880925E-01 a      2191     0    92     1     7
  1.8640838261802259E-01 a      2192     0    92     1     8
  9.5620566377338997E-02 a      2193     0    92     1     9
 -1.9932942372964810E-01 a      2194     0    92     1    10
 -2.5049668714784912E-01 a      2195     0    92     1    11
 -4.3006679489273086E-02 a      2196     0    92     1    12
 -1.2051246808952346E-01 a      2197     0    92     1    13
 -1.8656656873132027E-01 a      2198     0    92     1    14
  3.0061718097221563E-01 a      2199     0    92     1    15
  9.6433355495876824E-02 a      2200     0    92     1    16
  1.5979728195580659E-01 a      2201     0    92     1    17
  1.7596219911110358E-01 a      2202     0    92     1    18
 -6.4144895593155629E-02 a      2203     0    92     1    19
 -5.3323849274194918E-03 a      2204     0    92     1    20
  5.3603752187098168E-02 a      2205     0    92     1    21
 -6.7797453609160854E-03 a      2206     0    92     1    22
  1.4841135196003952E-01 a      2207     0    92     1    23
 -1.6774240296349779E-01 a      2208     0    92     1    24
  8.4242885392103714E-02 a      2209     0    93     1     1
 -5.5365822961996589E-02 a      2210     0    93     1     2
  2.1618891714030145E-01 a      2211     0    93     1     3
 -4.1160457917626903E-02 a      2212     0    93     1     4
 -3.5098387561607542E-03 a      2213     0    93     1     5
 -6.9348037003164789E-02 a      2214     0    93     1     6
  2.3787619914029934E-01 a      2215     0    93     1     7
  1.0000006197219430E-01 a      2216     0    93     1     8
  6.3915576892324785E-02 a      2217     0    93     1     9
  2.4746666521796690E-01 a      2218     0    93     1    10
  2.3015459997928003E-01 a      2219     0    93     1    11
  2.0272511423056236E-02 a      2220     0    93     1    12
  7.0922777932371117E-02 a      2221     0    93     1    13
 -1.3159385184360975E-01 a      2222     0    93     1    14
  8.3093855178909271E-02 a      2223     0    93     1    15
  1.6889903661317332E-01 a      2224     0    93     1    16
 -2.0114877288496827E-01 a      2225     0    93     1    17
 -3.6056173925530101E-02 a      2226     0    93     1    18
 -1.2019937583359071E-01 a      2227     0    93     1    19
 -1.5478670657890486E-01 a      2228     0    93     1    20
 -4.0603612447108403E-02 a      2229     0    93     1    21
  2.1294541488758961E-02 a      2230     0    93     1    22
  7.6885596262536299E-02 a      2231     0    93     1    23
 -1.1555577416229473E-01 a      2232     0    93     1    24
 -2.3204665250951054E-01 a      2233     0    94     1     1
 -5.6796934558344309E-02 a      2234     0    94     1     2
  4.5816744539063148E-02 a      2235     0    94     1     3
  5.1695617100477695E-02 a      2236     0    94     1     4
  1.4501860558565594E-01 a      2237     0    94     1     5
  1.6150622584460794E-01 a      2238     0    94     1     6
  2.7505745754736206E-02 a      2239     0    94     1     7
 -3.3201942114504446E-02 a      2240     0    94     1     8
  2.0427561255566271E-01 a      2241     0    94     1     9
 -1.3897671734258496E-01 a      2242     0    94     1    10
 -7.7186028044932117E-02 a      2243     0    94     1    11
 -6.9653927969988974E-03 a      2244     0    94     1    12
  2.5715625694713744E-02 a      2245     0    94     1    13
  1.3271452625180813E-01 a      2246     0    94     1    14
 -8.6585183549406849E-02 a      2247     0    94     1    15
 -4.7029991665654095E-02 a      2248     0    94     1    16
 -5.9355430682378873E-03 a      2249     0    94     1    17
  1.3107940565665030E-01 a      2250     0    94     1    18
 -1.0368517527197144E-02 a      2251     0    94     1    19
  1.9424677998196485E-01 a      2252     0    94     1    20
  1.0536652607197805E-01 a      2253     0    94     1    21
  7.2455314360807405E-02 a      2254     0    94     1    22
  1.6852446143526767E-01 a      2255     0    94     1    23
 -2.3819485538048822E-02 a      2256     0    94     1    24
  1.0966968872404965E-02 a      2257     0    95     1     1
  6.8582003759156504E-02 a      2258     0    95     1     2
 -1.9802902094647243E-01 a      2259     0    95     1     3
  1.9976847095583348E-05 a      2260     0    95     1     4
 -6.9725184087124192E-02 a      2261     0    95     1     5
  9.2061170963274402E-02 a      2262     0    95     1     6
 -4.3993022725153590E-02 a      2263     0    95     1     7
  1.0871654942348705E-01 a      2264     0    95     1     8
  1.7062406145897852E-01 a      2265     0    95     1     9
  9.0688869413997203E-02 a      2266     0    95     1    10
 -7.1945635029471336E-02 a      2267     0    95     1    11
  1.5344644694854018E-01 a      2268     0    95     1    12
  4.0752324226003195E-02 a      2269     0    95     1    13
 -8.6997314455544539E-02 a      2270     0    95     1    14
 -1.2661062814885816E-02 a      2271     0    95     1    15
  9.0661485726586194E-02 a      2272     0    95     1    16
 -1.0150211621286380E-01 a      2273     0    95     1    17
  6.3361341358177836E-02 a      2274     0    95     1    18
 -1.1861125893152698E-01 a      2275     0    95     1    19
  2.2772268810321533E-01 a      2276     0    95     1    20
 -3.6985038434717940E-02 a      2277     0    95     1    21
  1.6958009267710261E-01 a      2278     0    95     1    22
 -1.3465115611021500E-01 a      2279     0    95     1    23
 -6.4440985534015352E-02 a      2280     0    95     1    24
  1.4043660418526224E-01 a      2281     0    96     1     1
 -9.6365115774290994E-02 a      2282     0    96     1     2
  3.8336971858037569E-02 a      2283     0    96     1     3
 -2.0939980018380186E-01 a      2284     0    96     1     4
  1.8899149351263450E-01 a      2285     0    96     1     5
 -9.6692523921582202E-02 a      2286     0    96     1     6
  1.1020943656432695E-01 a      2287     0    96     1     7
  2.3016469023318428E-02 a      2288     0    96     1     8
 -9.1346094256846075E-02 a      2289     0    96     1     9
 -9.8446509955194883E-02 a      2290     0    96     1    10
  1.3124146428688269E-01 a      2291     0    96     1    11
 -2.3434225318529628E-01 a      2292     0    96     1    12
 -5.8634596919663884E-02 a      2293     0    96     1    13
  8.1248019754819087E-02 a      2294     0    96     1    14
  1.4910380786047062E-01 a      2295     0    96     1    15
  2.8248581762319626E-02 a      2296     0    96     1    16
  3.8120619900056857E-02 a      2297     0    96     1    17
  6.7813897981995774E-02 a      2298     0    96     1    18
  7.1301036848224100E-02 a      2299     0    96     1    19
  3.2498761463635256E-02 a      2300     0    96     1    20
  1.2351702546842104E-01 a      2301     0    96     1    21
  2.5365496008756550E-01 a      2302     0    96     1    22
 -1.7376134784971392E-01 a      2303     0    96     1    23
  6.2225736358264006E-03 a      2304     0    96     1    24
 -2.4939351675317489E-01 a      2305     0    97     1     1
 -5.2163816003634164E-02 a      2306     0    97     1     2
  2.7798430303867350E-01 a      2307     0    97     1     3
  6.3036636342427843E-03 a      2308     0    97     1     4
  5.3352115766178328E-05 a      2309     0    97     1     5
 -3.2871056841614271E-01 a      2310     0    97     1     6
  2.6436397585273835E-01 a      2311     0    97     1     7
 -2.8726002077210661E-01 a      2312     0    97     1     8
 -1.3673557233956460E-01 a      2313     0    97     1     9
 -1.3176643920082334E-01 a      2314     0    97     1    10
  3.8145268349352640E-01 a      2315     0    97     1    11
 -8.4501082464442892E-02 a      2316     0    97     1    12
 -1.0261009130586406E-01 a      2317     0    97     1    13
  4.9539691610612294E-03 a      2318     0    97     1    14
  6.6291681719858053E-02 a      2319     0    97     1    15
 -2.5773610233094202E-01 a      2320     0    97     1    16
 -3.2648163724991131E-01 a      2321     0    97     1    17
  1.5025140250907187E-01 a      2322     0    97     1    18
  9.2752550093454192E-02 a      2323     0    97     1    19
  9.8351207617548453E-02 a      2324     0    97     1    20
 -2.2418446425580363E-01 a      2325     0    97     1    21
 -7.8227441142014589E-02 a      2326     0    97     1    22
 -2.6672220725941231E-01 a      2327     0    97     1    23
 -2.8396231628576490E-01 a      2328     0    97     1    24
  8.8706995524220511E-02 a      2329     0    98     1     1
  3.6399872338171035E-01 a      2330     0    98     1     2
  4.7344900893108053E-03 a      2331     0    98     1     3
  7.9581571826725095E-03 a      2332     0    98     1     4
 -1.9014970681016244E-01 a      2333     0    98     1     5
 -3.6303984263410194E-01 a      2334     0    98     1     6
  3.6526549814240294E-01 a      2335     0    98     1     7
  1.9473619982270446E-01 a      2336     0    98     1     8
 -1.0649084049887091E-03 a      2337     0    98     1     9
  6.2942207887717302E-02 a      2338     0    98     1    10
  1.5749490868927585E-01 a      2339     0    98     1    11
  1.3781335892551178E-01 a      2340     0    98     1    12
  2.8510478354667701E-01 a      2341     0    98     1    13
 -5.6176915676248960E-02 a      2342     0    98     1    14
  6.2473178869927717E-02 a      2343     0    98     1    15
 -3.7068701660996697E-02 a      2344     0    98     1    16
 -2.5147508849911521E-01 a      2345     0    98     1    17
 -1.4830973848841328E-01 a      2346     0    98     1    18
 -5.9534287337144817E-02 a      2347     0    98     1    19
 -5.3308837929953994E-02 a      2348     0    98     1    20
 -1.1961245175124816E-01 a      2349     0    98     1    21
 -2.7481957397123887E-02 a      2350     0    98     1    22
  2.6480096209342940E-01 a      2351     0    98     1    23
  9.8432537427199679E-02 a      2352     0    98     1    24
 -1.0177199960800666E-01 a      2353     0    99     1     1
 -3.5081349033502976E-02 a      2354     0    99     1     2
 -1.6010625473023365E-01 a      2355     0    99     1     3
 -1.6010619180223473E-01 a      2356     0    99     1     4
 -3.3616670036738450E-01 a      2357     0    99     1     5
  2.7066322899311903E-02 a      2358     0    99     1     6
 -1.4643852178935601E-01 a      2359     0    99     1     7
 -1.5817105782484556E-01 a      2360     0    99     1     8
 -1.8424913337845522E-01 a      2361     0    99     1     9
  5.2822883104677323E-02 a      2362     0    99     1    10
 -5.0458816824105461E-02 a      2363     0    99     1    11
  4.8018683651638937E-02 a      2364     0    99     1    12
 -3.6210761722125874E-02 a      2365     0    99     1    13
  1.1206891252770379E-01 a      2366     0    99     1    14
  8.3739707281463877E-02 a      2367     0    99     1    15
  4.8649833146742198E-02 a      2368     0    99     1    16
 -1.0878244622658631E-01 a      2369     0    99     1    17
 -1.5223452627174333E-01 a      2370     0    99     1    18
 -1.8288347916998393E-01 a      2371     0    99     1    19
 -8.6698128574999492E-02 a      2372     0    99     1    20
 -9.9505388921536167E-02 a      2373     0    99     1    21
  1.3716476013202941E-01 a      2374     0    99     1    22
 -1.1521503233567384E-01 a      2375     0    99     1    23
  1.0147497927433040E-01 a      2376     0    99     1    24
  1.4365796187354346E-01 a      2377     0   100     1     1
 -3.5324934816432493E-02 a      2378     0   100     1     2
  2.3284790453962056E-01 a      2379     0   100     1     3
  2.1237700548766039E-01 a      2380     0   100     1     4
 -7.4142584424163729E-02 a      2381     0   100     1     5
  5.8832366010840242E-02 a      2382     0   100     1     6
 -4.9831087683554251E-02 a      2383     0   100     1     7
 -7.0521849813236406E-02 a      2384     0   100     1     8
 -3.2881886380125813E-01 a      2385     0   100     1     9
  1.4368180699186248E-01 a      2386     0   100     1    10
  1.6119336208449581E-01 a      2387     0   100     1    11
 -1.2583725271392221E-01 a      2388     0   100     1    12
 -1.1922238323378653E-01 a      2389     0   100     1    13
  7.8603750433210592E-02 a      2390     0   100     1    14
  1.7746483394543161E-01 a      2391     0   100     1    15
 -8.9141946633211427E-02 a      2392     0   100     1    16
  2.1845495814567392E-01 a      2393     0   100     1    17
 -5.0525580267527292E-02 a      2394     0   100     1    18
 -2.1248519951696129E-01 a      2395     0   100     1    19
  3.8450517278262049E-02 a      2396     0   100     1    20
 -2.9356293786789484E-01 a      2397     0   100     1    21
  1.9144423781253359E-01 a      2398     0   100     1    22
  2.0077680634409251E-01 a      2399     0   100     1    23
 -7.7883591355129206E-02 a      2400     0   100     1    24
 -9.3840156630566274E-02 a      2401     0   101     1     1
  2.1038111481357102E-02 a      2402     0   101     1     2
 -5.7347958247891920E-02 a      2403     0   101     1     3
 -1.3098799152420731E-01 a      2404     0   101     1     4
 -1.8191669024181098E-01 a      2405     0   101     1     5
  6.5910584183685617E-02 a      2406     0   101     1     6
 -4.1587489971347345E-03 a      2407     0   101     1     7
 -1.1965681223988756E-01 a      2408     0   101     1     8
  7.8740795673150524E-02 a      2409     0   101     1     9
 -1.1323584914888034E-01 a      2410     0   101     1    10
  4.4326755036009767E-02 a      2411     0   101     1    11
  1.4368790375764454E-01 a      2412     0   101     1    12
 -1.6347647956750444E-01 a      2413     0   101     1    13
 -8.1512392914885629E-02 a      2414     0   101     1    14
 -6.6531474127750498E-02 a      2415     0   101     1    15
 -1.0789635914102197E-01 a      2416     0   101     1    16
 -4.2835711913216563E-02 a      2417     0   101     1    17
  1.6223342778304414E-01 a      2418     0   101     1    18
  1.9488921008850696E-01 a      2419     0   101     1    19
 -1.8408455327026545E-02 a      2420     0   101     1    20
 -4.1241448269994721E-02 a      2421     0   101     1    21
 -5.8735476910120821E-02 a      2422     0   101     1    22
  1.8873741345091993E-01 a      2423     0   101     1    23
  1.1131065876917420E-01 a      2424     0   101     1    24
  9.5908479512291644E-03 a      2425     0   102     1     1
  1.5903930229935925E-01 a      2426     0   102     1     2
  1.2749473422607943E-01 a      2427     0   102     1     3
  2.7665296554093499E-02 a      2428     0   102     1     4
 -1.8974853519867363E-01 a      2429     0   102     1     5
  2.2855360249486530E-02 a      2430     0   102     1     6
  3.1318813586720957E-02 a      2431     0   102     1     7
 -1.7191966267153169E-01 a      2432     0   102     1     8
  4.4486026822606398E-02 a      2433     0   102     1     9
 -9.8262021431743253E-04 a      2434     0   102     1    10
  2.3002583939181746E-02 a      2435     0   102     1    11
 -2.9272015926978461E-02 a      2436     0   102     1    12
 -1.3729973554088271E-01 a      2437     0   102     1    13
 -9.3579351685968024E-02 a      2438     0   102     1    14
 -1.2105760852833618E-01 a      2439     0   102     1    15
 -8.4835394614708515E-02 a      2440     0   102     1    16
 -5.0795916164456757E-02 a      2441     0   102     1    17
  1.6431361305748442E-02 a      2442     0   102     1    18
 -1.6998807647779314E-02 a      2443     0   102     1    19
  9.4628272378845274E-02 a      2444     0   102     1    20
 -1.9207473463549360E-01 a      2445     0   102     1    21
  6.9657304112220094E-03 a      2446     0   102     1    22
 -2.6907115981470223E-02 a      2447     0   102     1    23
  1.0251476708356151E-01 a      2448     0   102     1    24
