,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12,C1err,C2err,C3err,C4err,C5err,C6err,C7err,C8err,C9err,C10err,C11err,C12err,H1err,H2err,H3err,H4err,H5err,H6err,H7err,H8err,H9err,H10err,H11err,H12err
25,25.65764748,36.4387084,20.92992804,37.10891959,32.62516011,46.41735564,27.62003094,42.63589287,42.47262051,29.49873406,31.2785946,38.98062062,23.82234591,24.55725035,22.89801967,23.90948416,25.77983392,25.02580296,23.6784963,25.12431003,23.74974543,24.09067657,23.39520141,24.22804705,0.47317398,0.47478715,0.74632336,0.35980265,0.35918696,0.44148379,0.56378713,0.5923719,0.38018251,0.71412628,0.46910251,0.53799368,0.041487,0.04972728,0.05215284,0.06020462,0.04717132,0.08648683,0.06379512,0.05534296,0.0391145,0.03355745,0.07558645,0.06694878
26,40.46334621,30.74469651,31.7576074,40.01663316,50.58716328,45.41592769,36.11210701,38.38782522,38.64422363,35.26074032,35.68806514,39.78753386,24.45996073,22.89520171,23.0228004,23.67434291,24.83306302,25.52824076,25.06493793,24.50973733,23.84065531,23.10618882,23.37324829,23.63909721,0.54768963,0.44171315,0.45117474,0.47077611,0.41020189,0.3702281,0.37907542,0.40283179,0.5306811,0.60686615,0.59040494,0.54217732,0.04050533,0.05027605,0.02838462,0.04661914,0.05444314,0.04857434,0.05558645,0.06365909,0.0474393,0.04247302,0.04108101,0.03635214
27,34.70457919,33.24171135,36.33090095,37.7993287,32.37101987,26.26376064,33.62657683,33.77064781,29.6917747,40.85781456,36.04031996,32.22228658,22.91910948,23.81324187,23.04190496,24.42201919,23.59690411,24.80101911,24.20687118,25.29179677,23.45141262,23.87454545,23.43074461,23.18779603,0.48100974,0.36719314,0.46359947,0.75681934,0.59961991,0.41479581,0.45536582,0.40552201,0.605598,0.5145158,0.40322802,0.81414991,0.05666457,0.07247924,0.03947605,0.06094285,0.04948097,0.0473102,0.05320479,0.07846014,0.05865802,0.04660216,0.03804371,0.07266675
28,30.35251022,38.16275781,32.89273695,25.10407367,41.72063891,27.22191273,39.55784578,38.06388905,39.37998968,32.00265036,39.67381479,35.83612996,22.70864654,23.13861453,25.83170287,22.60721536,25.37396215,23.37035423,25.75425534,24.13307426,23.47570237,23.6614415,23.67624164,23.56554604,0.69244663,0.76054335,1.44611202,0.79690444,0.41639277,0.71521996,1.18486089,0.51893047,0.40314616,0.57787537,0.64808902,0.62591442,0.07304001,0.10046959,0.1140966,0.0759898,0.04516505,0.05506144,0.07578605,0.07300237,0.07233809,0.0324012,0.09063667,0.06931139
29,30.68561001,32.76928054,30.25158967,26.9926436,30.73424797,53.60247918,38.84027985,42.86230159,51.63361418,43.46634095,42.80353398,39.25437126,25.19222006,23.21917438,22.96239246,22.7825461,24.14319995,25.29948064,24.84008372,25.99266216,24.03522811,24.14421715,22.93023234,24.30694005,0.87062115,1.51033425,0.48478303,0.57253876,1.55815137,1.88591315,0.55266596,0.49979801,0.65940434,0.79825682,0.37720308,0.73484558,0.11009275,0.08785309,0.05580204,0.08628337,0.07065586,0.10682304,0.07218835,0.06245766,0.04430127,0.06380711,0.07407773,0.07958271
30,39.07053855,26.71178413,24.11914054,42.01145983,48.18684655,31.25345285,28.86148615,26.61950521,42.28849632,35.11490724,33.71526687,42.56226336,22.72518359,23.06110453,22.36645115,23.83291679,25.20496855,25.24169135,23.81335144,23.84993922,24.85100759,23.20353573,23.4939104,23.99537245,0.34773985,0.54019258,0.51740822,0.38550392,0.51174621,0.56612293,0.46293606,0.64021564,0.41283204,0.67710807,0.489553,0.43028513,0.05530463,0.05796197,0.04241036,0.03851846,0.05019121,0.0615307,0.0780461,0.04750505,0.04565477,0.04278657,0.05169015,0.04610147
31,35.92095532,36.24208734,37.58933947,36.28333586,36.07239013,33.88341801,46.89494996,48.09731209,25.5080043,47.83173364,42.43477967,22.03711709,24.16023225,23.78358253,23.32621099,25.24932372,24.18078494,24.9773962,25.62459426,25.43893364,22.42608652,25.05623829,24.9727234,22.05816053,0.4982078,0.45829121,0.4735158,0.85790344,0.42650828,0.4832522,0.54777498,0.43569718,0.51100841,0.36197008,0.40062734,0.78204194,0.04401596,0.06927052,0.05219129,0.06291702,0.07674471,0.04876906,0.05069579,0.04738933,0.06681696,0.05871066,0.08127179,0.05739827
32,31.79845652,38.98501952,44.19516707,36.18360534,30.41044132,45.77437938,41.70858825,35.83685896,36.5142226,15.04860718,32.9075371,40.45612244,23.52082505,23.39771941,25.93618813,22.94890023,24.22571012,24.84427068,25.41936575,24.72205465,23.21631755,22.42573662,22.50092855,23.12577572,0.54561285,0.66560895,0.67867282,0.57229053,0.70489137,0.49328632,0.71767529,0.49085608,0.69016782,0.88023252,0.57382248,0.42805615,0.05734406,0.08004371,0.07210277,0.05180093,0.06872633,0.05055274,0.04481364,0.06028986,0.06359527,0.07681031,0.05103665,0.07102026
33,31.34825084,27.54240531,24.96740219,28.72100107,38.03760639,37.08490345,26.82804426,44.57564326,42.15147912,42.4656265,39.42627084,41.73042772,24.31804676,23.62884058,22.70631188,23.62124384,24.21271448,24.56638621,24.35539893,26.29626592,24.17415116,24.00961716,22.73205332,24.72104066,0.44220444,0.32046763,0.35061163,0.4204354,0.59937715,0.4752975,0.45669395,0.4621088,0.41804552,0.58013936,0.49037813,0.37276678,0.05642818,0.05591994,0.06458859,0.06562214,0.04675729,0.05321896,0.06690812,0.03874633,0.04865211,0.05550118,0.05085232,0.05341918
34,24.02765778,23.03977306,31.63818316,36.43121059,42.18363412,38.40945102,31.73126621,42.0733793,39.46073515,33.59986221,48.45128357,40.37096978,23.24566196,22.90668017,23.8936441,23.45479968,26.05088169,25.88666144,24.67788799,25.51168763,23.27895266,23.22333639,24.68550953,23.53079947,1.0693323,0.39755636,0.34052603,0.53113224,0.8148749,0.74097515,0.41162232,0.33767052,1.08823072,0.49892948,0.3013537,0.4252713,0.09382578,0.06000111,0.04284845,0.08043044,0.04648204,0.08800524,0.0543167,0.03976115,0.05454782,0.03950948,0.06985238,0.0530839
35,34.24660775,29.86956493,38.11557964,42.61902586,38.37608754,17.66929616,55.65238128,34.2709109,28.43604164,40.61411007,27.26316894,38.74688156,23.53728271,23.78783936,23.33460698,24.25177508,25.10675757,23.97182855,25.73129529,25.44427933,23.05601645,23.29864037,23.36719907,23.77335515,0.48012438,0.63213662,0.39761678,0.4350983,0.34426273,0.61036823,0.46504578,0.50307059,0.87418,0.47046875,0.68424301,0.57505471,0.06283129,0.05129466,0.05157824,0.04964945,0.04165303,0.07795983,0.04222448,0.0599265,0.06574476,0.0527953,0.05641254,0.05698526
36,27.92323724,37.02926792,34.32274637,31.47263876,42.47900913,48.57805237,32.9835927,36.88586941,16.26147894,47.02266355,32.82978685,31.20430733,22.72778364,22.70449298,24.93436783,22.96642895,24.84540636,26.57901284,24.56758053,24.23036592,21.9727347,24.69535789,22.6863073,23.1736316,0.72010552,0.5748953,0.49513776,0.54820642,1.02831708,0.48417678,0.43877061,0.52042866,0.49297432,1.03300788,0.68444707,0.45266982,0.06400406,0.08999558,0.06566983,0.09783558,0.0479315,0.05234588,0.06274879,0.0554312,0.04257505,0.08366079,0.05556716,0.0673966
37,40.53117198,44.61882117,29.22551166,42.84509746,37.93199223,42.39508425,22.1311271,44.48898445,55.13713454,25.47720369,46.51339773,34.40373068,24.35582621,25.14180011,24.02853341,25.04179428,23.83220571,24.38671048,24.96460056,25.30853832,25.14888357,22.60720554,23.68117896,23.62649522,0.44032466,0.51899172,0.5639813,0.4993766,0.48531039,0.62603484,0.39795017,0.24010422,0.62873815,0.54012845,0.34389734,0.48377651,0.0296773,0.06614907,0.04614483,0.04551819,0.05631514,0.04694328,0.03607829,0.04520872,0.056011,0.05733925,0.0489109,0.03797824
38,35.56428357,29.14248211,25.9455179,30.36801769,36.30658569,37.67556029,33.86473364,41.07580621,44.92045754,51.23760545,35.81890035,49.8479905,23.85749238,22.09512224,23.70002107,22.59893345,24.95428301,25.4885671,24.26831549,26.01169694,24.63534104,24.85695664,23.12746564,24.94675467,0.6150715,0.8346282,0.52619609,0.39064457,0.36444043,0.5252689,0.4491418,0.56237738,0.6974227,0.71197858,0.51482088,0.79537349,0.07643709,0.05991702,0.04378913,0.08239807,0.06028515,0.07191963,0.0921116,0.06031092,0.05949341,0.05478438,0.05247677,0.04672689
39,31.40070118,33.16497332,49.7268774,27.53826916,43.8744609,46.66579542,55.06211132,24.67997833,36.32899407,20.51443623,38.93697275,34.76539503,22.92418709,24.61999984,23.93353815,22.64916763,25.79240292,24.65684096,26.93698972,24.56420552,23.29017098,21.27305393,23.4356704,22.48617158,0.67248006,0.66801243,0.63070769,0.84579883,0.72262066,0.51769273,0.93087002,0.39045293,0.44784461,1.18546112,0.40155273,0.89315942,0.07081153,0.06082924,0.06744894,0.0777362,0.04074632,0.0659581,0.06116961,0.07101821,0.07221586,0.07489952,0.0630109,0.06650963
40,15.60037029,10.24700247,13.13209662,41.56765877,40.75425343,22.4489107,27.79990254,52.43016347,22.03607013,45.17954515,35.74108509,28.59166869,21.43732715,20.9433864,23.25018676,23.63848429,25.8867689,24.42300553,24.07964538,27.10767515,23.87356194,25.84113677,22.8038448,22.43897725,0.83154171,1.2848006,0.66658268,1.15642471,0.71636506,0.97288559,0.69310141,0.57224018,0.93111109,1.03979566,0.93288834,1.55709417,0.07160783,0.08384037,0.09270989,0.05132071,0.05766577,0.05607297,0.10127496,0.05128746,0.07068203,0.05294631,0.06861713,0.07904813
41,48.3467705,33.16978722,25.83382845,41.64948015,31.78495833,34.74754444,35.22791505,27.98739742,34.10610688,30.09645189,20.36964092,45.44644577,26.11310134,23.02114101,23.36111935,24.51427374,24.07897899,25.20427315,25.00814775,23.80783347,22.31026182,22.75488732,22.38595426,24.59657077,0.79752719,0.44211078,0.70513986,0.48494903,0.73795005,0.58505494,0.50336742,0.59644363,0.31090901,0.34475994,0.57949723,0.81367221,0.09724852,0.07905166,0.07770622,0.07573959,0.05168787,0.05269143,0.05114471,0.06563528,0.05420906,0.05615983,0.05623611,0.037698
42,21.61040372,42.47162889,41.45507458,27.69839058,36.84997536,36.16691801,38.88344193,35.32027421,38.26680289,42.60161168,37.98073198,33.91502507,22.5085183,23.77895836,23.71775593,22.58848143,24.91320326,25.06247371,25.32900525,25.55340137,24.11414665,24.72709457,23.11808965,23.60091122,0.58083872,0.64874924,0.35323042,0.28339293,0.37332649,0.31015251,0.32486591,0.52071638,0.49596677,0.47084049,0.62489227,0.57402604,0.07054961,0.07317023,0.05661095,0.05418085,0.08398971,0.05515605,0.0485142,0.05113424,0.0686496,0.05042513,0.0810392,0.05903936
43,28.79439254,42.71507575,39.99160806,30.44493822,38.25648819,51.50316961,29.05304257,30.79225146,41.4018364,24.34012129,47.61190576,32.71518305,24.21464334,24.67888463,25.61562686,23.10570019,24.43776634,25.0919523,24.57544705,23.62113617,23.69439005,22.47385775,23.62783417,23.3395138,0.48218553,0.68303884,0.62107197,0.6201172,0.90345534,0.68743713,0.94918471,0.74432678,0.58349026,1.1968126,0.65349696,0.75119645,0.07188178,0.08993913,0.0843108,0.09511226,0.05925101,0.05192693,0.09133732,0.08406121,0.06780347,0.055903,0.0587441,0.06757607
44,38.10297998,28.20463484,22.2511985,44.90213991,37.08228603,42.05185605,43.34288868,42.19395848,42.02339408,37.50209948,31.75658235,46.93582664,23.52457878,22.47422206,22.1995839,23.86545102,25.39729168,24.34633395,25.32966541,27.08746549,23.57476892,22.77232036,23.04573422,23.79387302,0.91803525,0.84617826,0.63655115,0.96092834,0.5464468,0.41531059,0.4569928,1.18896524,0.7009459,0.51274781,0.43511253,0.45189687,0.07295646,0.07733258,0.0540172,0.06556839,0.0701133,0.03904131,0.06363276,0.11924454,0.06675863,0.04534192,0.04462082,0.06111356
45,25.62769716,26.32172168,40.89741825,27.59234948,45.29887322,24.95351074,36.85661273,24.3573751,36.1015402,42.90876807,36.76659154,35.87434244,22.58761126,24.03770659,23.47403637,23.30596753,25.47569856,24.49631239,25.15846803,23.5399858,23.83538859,23.49610839,24.07002995,24.15278596,0.71544868,0.55675034,0.67979658,0.69167501,0.60301054,0.63733008,0.50082711,0.61194024,0.61262824,0.85828076,0.4589411,0.54003387,0.07182673,0.04822945,0.1015912,0.06396119,0.06522514,0.05147712,0.04856591,0.07106707,0.05467482,0.07109945,0.05934915,0.06373704
