,O1,O2,O3,O4,C1,C2,C3,C4,H1,H2,H3,H4,H5,H6,O5,O6,O7,O8,C5,C6,C7,C8,H7,H8,H9,H10,H11,H12,O1err,O2err,O3err,O4err,C1err,C2err,C3err,C4err,H1err,H2err,H3err,H4err,H5err,H6err,O5err,O6err,O7err,O8err,C5err,C6err,C7err,C8err,H7err,H8err,H9err,H10err,H11err,H12err
1647,0.0,0.0,0.0,0.0,-6.41960191,-20.38697702,130.36454277,142.56003896,17.43778918,16.03749604,26.38861127,28.26634996,26.41214614,27.0255488,0.0,0.0,0.0,0.0,-13.95519423,-37.59413397,131.03063608,138.41775304,12.44602572,9.61616365,25.33249346,25.93421625,28.52869072,27.00962987,0.0,0.0,0.0,0.0,0.72489155,1.00453972,0.77426741,0.6917813,0.17659962,0.22155641,0.16263599,0.20230845,0.18256627,0.19209785,0.0,0.0,0.0,0.0,0.43720854,0.98484863,0.89016003,0.94622037,0.17818221,0.17173267,0.1644837,0.14004381,0.15992005,0.10841302
1648,0.0,0.0,0.0,0.0,-18.76467905,-26.28013573,141.62955177,127.38450244,15.64319071,17.68329475,28.12890243,23.63654137,27.60376431,26.56318622,0.0,0.0,0.0,0.0,-10.35718206,-17.96262941,140.5777282,146.020233,18.69262501,13.29241995,29.12981826,26.22954031,27.50126639,29.13141911,0.0,0.0,0.0,0.0,0.72278778,0.96793871,0.81983969,0.85448604,0.19013292,0.28158884,0.15056872,0.35396243,0.21256727,0.16389091,0.0,0.0,0.0,0.0,0.87599528,0.87941526,0.64846151,0.76770228,0.19348745,0.28602354,0.20011112,0.13555253,0.12777503,0.08009022
1649,0.0,0.0,0.0,0.0,-22.57072815,-14.73690134,155.8399287,147.06190784,11.93721379,13.47115395,26.85951064,28.28122535,29.36835614,25.14660703,0.0,0.0,0.0,0.0,-28.90609849,-19.56420963,139.23060456,133.14485794,12.17876832,15.37752559,26.49689751,25.90215625,27.9288504,27.51768298,0.0,0.0,0.0,0.0,0.88893181,1.0501698,2.08287949,1.27115243,0.16724023,0.22500711,0.38943918,0.30556797,0.50900486,0.14208569,0.0,0.0,0.0,0.0,0.66753213,0.86853662,0.71575009,0.71724809,0.27302467,0.37072753,0.28857177,0.18048966,0.22281985,0.07974797
1650,0.0,0.0,0.0,0.0,-19.60921068,-38.40547797,135.8376436,142.49971279,12.19925555,12.44891716,26.54604762,27.10054055,26.76291859,27.13748086,0.0,0.0,0.0,0.0,-31.21738267,-41.1568668,136.16291098,122.54273989,13.82965087,13.17270229,27.7873657,24.88450181,26.15803443,28.90924637,0.0,0.0,0.0,0.0,0.59839539,0.63161585,0.62444636,0.8887423,0.24622022,0.25424245,0.17981463,0.17323677,0.29888519,0.16382705,0.0,0.0,0.0,0.0,0.82368979,1.31521696,0.7789637,1.19092264,0.17825583,0.22338674,0.33491526,0.12194739,0.1035037,0.11608955
1651,0.0,0.0,0.0,0.0,-29.347142,-32.53593482,131.65753223,131.70055144,13.83948788,14.33156847,29.12248628,25.48853949,28.1994721,25.01221219,0.0,0.0,0.0,0.0,-16.29153349,-29.0471521,140.53169602,143.73494179,12.65853079,19.02115615,29.37797853,29.23612166,28.76052393,27.49070403,0.0,0.0,0.0,0.0,0.76700637,0.68416768,0.85897069,0.79475156,0.12624779,0.28293644,0.18329179,0.32467513,0.23058703,0.09590887,0.0,0.0,0.0,0.0,0.95726745,1.25635093,0.71193385,0.94793527,0.12860263,0.28618757,0.25077118,0.17007344,0.14069379,0.1031147
1652,0.0,0.0,0.0,0.0,-36.08416889,-13.77349873,134.65646039,129.65448911,10.07479706,12.00578608,25.91624789,25.54285049,24.51383419,24.46325917,0.0,0.0,0.0,0.0,-15.38139186,-2.15373596,139.02974935,133.17150278,14.96640157,18.96570076,25.84115191,26.03214763,25.97051092,25.54289198,0.0,0.0,0.0,0.0,1.02304563,0.70870711,0.84259978,0.68264715,0.14681147,0.24775664,0.15051044,0.24269588,0.27159401,0.16325714,0.0,0.0,0.0,0.0,0.81191967,0.99117444,0.80966754,0.95449062,0.16260957,0.28108883,0.1856872,0.17577825,0.12644052,0.0752901
1653,0.0,0.0,0.0,0.0,-11.47935123,-28.33327142,133.04131329,141.38069294,14.57312933,21.05900905,25.63588498,27.50333843,27.36281562,27.33362669,0.0,0.0,0.0,0.0,-16.93100525,-28.49248672,138.32682705,146.55720745,11.86736334,18.42273402,25.08997053,28.76224258,26.61644813,29.40495227,0.0,0.0,0.0,0.0,0.99865268,0.96253349,1.06505592,0.59951251,0.10207088,0.29153448,0.09829656,0.12916703,0.12839338,0.13701681,0.0,0.0,0.0,0.0,0.93947621,0.6801328,0.83432141,0.88297427,0.16286448,0.23734271,0.16266638,0.09746329,0.12186806,0.10818807
1654,0.0,0.0,0.0,0.0,-10.66665797,-26.2220686,151.00511741,147.39934364,12.68208484,10.05902932,28.04492192,28.8276869,28.59040173,26.91092236,0.0,0.0,0.0,0.0,-17.25311741,-33.85594587,137.81451688,124.65819758,16.52264121,13.32289743,28.47111154,24.90503494,24.54679729,26.14625926,0.0,0.0,0.0,0.0,0.60954643,0.82243798,1.01006862,0.8944092,0.20397093,0.18378752,0.15128635,0.22306807,0.2066019,0.14193606,0.0,0.0,0.0,0.0,0.6545195,0.80595737,0.71321392,0.78267215,0.19034193,0.19047189,0.16122976,0.18015329,0.12169434,0.11176763
1655,0.0,0.0,0.0,0.0,-33.24933518,-30.93636443,125.33453083,129.58590515,8.28550962,8.91265495,23.88969555,24.07079684,23.17810465,25.062254,0.0,0.0,0.0,0.0,-24.93672043,-17.48375217,131.27943035,137.3766663,13.03251642,19.21120575,26.24172277,27.6886929,25.6758595,26.52346852,0.0,0.0,0.0,0.0,0.91882045,0.55665488,1.02599241,0.94091346,0.09232049,0.21052285,0.14693893,0.21929865,0.30245228,0.13840612,0.0,0.0,0.0,0.0,0.88826062,0.97153626,0.65218266,1.29478874,0.15707464,0.30146233,0.18378031,0.18589724,0.15362055,0.13278579
1656,0.0,0.0,0.0,0.0,-26.40875027,-31.76305778,137.53823136,135.79586933,8.56101202,12.6874863,27.94408074,28.60360408,24.61574745,27.52281739,0.0,0.0,0.0,0.0,-29.06132568,-22.82050147,138.09772652,134.30940432,20.68704867,16.37753835,29.11497822,28.44873653,25.465211,26.13399108,0.0,0.0,0.0,0.0,0.6769455,0.5747117,0.82635287,0.75130314,0.14939678,0.1985592,0.13135364,0.2048001,0.26589498,0.1245974,0.0,0.0,0.0,0.0,0.6724718,0.68293148,0.70284648,1.03599812,0.4617419,0.20770047,0.20512132,0.1302712,0.12342997,0.11450103
1657,0.0,0.0,0.0,0.0,-30.49748297,-34.55187494,134.69227414,122.57262823,11.4063592,16.60930586,24.91227709,22.1038193,27.5708712,24.90585535,0.0,0.0,0.0,0.0,-8.11422581,-31.09012246,126.18362936,131.71525106,14.41971091,19.09375171,25.20224411,25.66042443,24.9552735,27.41884759,0.0,0.0,0.0,0.0,1.0386947,0.78248221,0.90079824,0.85944758,0.35980449,0.4926692,0.16778854,0.49837277,0.21999981,0.22105093,0.0,0.0,0.0,0.0,0.76353114,0.93122336,0.73518489,1.20864501,0.10433143,0.2395593,0.1537491,0.15949741,0.18203724,0.14398015
1658,0.0,0.0,0.0,0.0,-31.91635704,-12.54941601,149.85341584,147.59844832,12.60399568,18.71782283,28.17228272,29.80048759,27.9991466,30.31549553,0.0,0.0,0.0,0.0,-11.39850441,-6.34020401,145.62108049,139.68440661,15.3430037,16.58876248,28.55204703,26.50913074,28.18339758,25.8217902,0.0,0.0,0.0,0.0,0.51321921,0.81157439,1.21742234,1.39246644,0.18450909,0.33423146,0.26963446,0.20346788,0.35204527,0.23280001,0.0,0.0,0.0,0.0,1.04234488,0.93825205,0.76379619,1.82872468,0.23194158,0.29465907,0.27608083,0.17956696,0.09301531,0.18914993
1659,0.0,0.0,0.0,0.0,-35.14193192,-27.50863385,136.20386479,144.86885818,8.93665757,11.81327851,26.48063378,25.82611351,25.6179937,26.8431966,0.0,0.0,0.0,0.0,-29.46639146,-25.11454087,138.83846965,143.87231184,10.46345878,13.73139257,27.34761219,27.40757841,25.947633,30.50687152,0.0,0.0,0.0,0.0,0.40088539,0.86989522,0.94377315,0.90301975,0.10169884,0.14996953,0.14970711,0.2676454,0.21184657,0.14798074,0.0,0.0,0.0,0.0,0.75835479,0.93419958,0.72635886,0.70109829,0.38417566,0.23532429,0.15137552,0.10949504,0.08945553,0.14058118
1660,0.0,0.0,0.0,0.0,-27.251948,-34.84032845,142.45391119,135.18029217,17.56788744,11.93334939,28.30817448,25.98908162,26.53474489,29.72524501,0.0,0.0,0.0,0.0,-26.33675123,-35.47053145,147.04771811,145.41812811,10.6210425,14.95260792,29.1693486,27.80055429,26.23809632,27.91866194,0.0,0.0,0.0,0.0,0.51213985,1.12872677,0.70795251,0.82316781,0.17341241,0.19869462,0.16252043,0.22765018,0.20376491,0.20238139,0.0,0.0,0.0,0.0,0.60973512,0.61637984,0.77089283,0.84915301,0.1727582,0.21729579,0.15954439,0.09118353,0.07064188,0.06523924
1661,0.0,0.0,0.0,0.0,-21.79575588,-32.51970615,140.91115924,123.61764906,12.29539507,13.35860463,27.67095609,26.05171517,24.66748577,25.03578184,0.0,0.0,0.0,0.0,-22.36314324,-16.72656514,131.64118576,122.90585082,14.17313988,15.93325085,26.31043076,26.5042011,27.51531239,27.31989672,0.0,0.0,0.0,0.0,0.6576846,0.9439691,0.78343457,0.46449207,0.16274062,0.15927639,0.1540587,0.16663635,0.22863366,0.14153278,0.0,0.0,0.0,0.0,0.63146546,1.04042572,0.80872057,0.71869611,0.17334636,0.24619478,0.12678597,0.1148229,0.08285216,0.11218488
1662,0.0,0.0,0.0,0.0,-18.60190621,-22.68467312,137.22313731,145.68960041,15.31785231,16.28488516,25.23573719,25.67296822,28.13703956,27.87451682,0.0,0.0,0.0,0.0,-37.77173704,-28.67963736,138.83722629,137.81038308,9.86163829,12.21330555,27.06092083,25.53172687,27.42899411,27.72642062,0.0,0.0,0.0,0.0,0.57666888,0.69611565,0.8214806,1.04129612,0.11906552,0.293323,0.19848749,0.19674876,0.22520146,0.20441869,0.0,0.0,0.0,0.0,0.69295018,1.37583414,0.81939051,1.6008307,0.15891899,0.25146185,0.1862621,0.16537773,0.1022264,0.15375117
1663,0.0,0.0,0.0,0.0,-23.86331759,-14.73481733,138.5897818,141.89185517,13.10896618,16.18488719,28.91207617,28.3227233,27.08457349,29.02307334,0.0,0.0,0.0,0.0,-15.84774022,-19.04037378,139.53874991,155.52729932,13.41405797,13.64033099,27.28011552,28.26593382,27.79431164,28.70059406,0.0,0.0,0.0,0.0,0.6445788,0.63291822,1.37222001,1.03700008,0.13960045,0.17513027,0.17925935,0.21882093,0.28294856,0.18274342,0.0,0.0,0.0,0.0,0.43745261,1.32029348,0.76747586,0.78020393,0.45430948,0.25298431,0.13903402,0.1877149,0.08020341,0.15259307
1664,0.0,0.0,0.0,0.0,-47.87939572,-31.66584648,123.27191079,135.97168488,12.26675736,10.91351289,24.86021491,26.03813691,23.27279026,26.78442649,0.0,0.0,0.0,0.0,-28.29513495,-24.86811603,140.12790296,148.03199558,15.13602877,13.55712785,31.56540526,29.16575619,25.95955546,28.58831033,0.0,0.0,0.0,0.0,0.95959654,0.82052305,0.95114019,0.84782102,0.17556855,0.21494429,0.17170495,0.22614624,0.72208145,0.17512082,0.0,0.0,0.0,0.0,0.75258459,1.22798806,0.97309728,0.55370144,0.67092794,0.28500935,0.12470111,0.1354741,0.06685293,0.1553444
1665,0.0,0.0,0.0,0.0,-39.41494655,-23.15613357,147.99668929,140.5060793,9.84003483,10.14425481,29.80106368,30.70278601,27.12842364,26.28598657,0.0,0.0,0.0,0.0,-21.39287607,-24.0334582,154.67050462,147.73498894,11.20442843,14.28037425,29.95577564,31.5371595,26.83725138,27.74531925,0.0,0.0,0.0,0.0,0.86043428,0.52676977,1.10355464,0.98010329,0.20749873,0.17932524,0.13707509,0.21361942,0.28295933,0.20287169,0.0,0.0,0.0,0.0,0.95690575,0.75252379,1.17977906,0.75742384,0.19159163,0.18424119,0.20840001,0.17145565,0.10062366,0.13220726
1666,0.0,0.0,0.0,0.0,-12.77199575,-35.02500067,135.18664485,141.69687622,10.77852553,10.90980999,26.78734329,27.6795458,26.47463014,25.54497289,0.0,0.0,0.0,0.0,-37.00175252,-16.21104743,135.33925636,124.55329269,11.73781486,12.11734343,26.03326581,24.25315407,26.00941689,26.19198921,0.0,0.0,0.0,0.0,0.71256053,0.90544794,0.89501108,0.7608097,0.19833279,0.14646747,0.19552979,0.12739387,0.19455556,0.09631241,0.0,0.0,0.0,0.0,0.66562907,0.57643336,0.89753757,0.57711742,0.17843503,0.24870398,0.10611991,0.13178694,0.0840131,0.10583368
1667,0.0,0.0,0.0,0.0,-32.57589081,-13.94351176,136.86458473,145.2291593,12.94689812,13.62720592,25.77049687,30.03872709,26.11975227,26.87834456,0.0,0.0,0.0,0.0,-24.52746773,-23.60181319,138.78239338,152.70326496,9.81310692,12.265709,29.34629754,28.60562713,27.31271882,28.09488403,0.0,0.0,0.0,0.0,0.45311892,1.13655426,0.69096545,1.02668816,0.25894205,0.20520824,0.1955852,0.18793266,0.19733801,0.14367124,0.0,0.0,0.0,0.0,0.64864352,0.63915763,0.87404769,0.71441993,0.22445407,0.22129772,0.12574061,0.12462088,0.10256443,0.11373231
1668,0.0,0.0,0.0,0.0,-26.04904736,-17.28460814,145.44722801,142.59864327,10.79725654,11.48292031,28.0852289,27.72752892,27.30896201,26.59856518,0.0,0.0,0.0,0.0,-20.74202088,-39.2121817,133.75458761,129.10228113,12.95429589,11.24543591,27.61090772,27.77682164,26.13390989,24.88611544,0.0,0.0,0.0,0.0,0.60241381,0.73699691,0.68871866,1.08559745,0.21982254,0.21942907,0.14448314,0.17184164,0.25900792,0.15963509,0.0,0.0,0.0,0.0,0.41728333,0.67361181,0.7883518,0.6772637,0.26143153,0.2349705,0.13135978,0.14872457,0.14738088,0.10675081
1669,0.0,0.0,0.0,0.0,-16.47326456,-24.96151504,136.67758043,139.45887595,12.03967831,13.45462925,28.41143865,28.04407721,26.2317476,27.09665235,0.0,0.0,0.0,0.0,-34.32915048,-26.35567478,129.7873974,130.04738029,11.83281438,11.01459163,26.9709819,27.93919537,23.18863419,27.6593882,0.0,0.0,0.0,0.0,0.80833347,0.62455583,0.72764091,0.67841456,0.37890694,0.21484574,0.14677708,0.11570395,0.16982621,0.13874246,0.0,0.0,0.0,0.0,0.44983228,0.59193053,0.80431501,0.7129007,0.14704425,0.19578264,0.11292877,0.19246056,0.21354268,0.09773408
1670,0.0,0.0,0.0,0.0,-27.70166553,-47.97810709,142.82955865,122.63104516,15.24203511,11.05241813,31.16472666,28.30910835,27.61846148,24.67486357,0.0,0.0,0.0,0.0,-38.72427478,-20.56736235,149.42947974,134.19570567,12.11047736,13.73074592,27.23498713,27.00213478,28.07332745,28.52175372,0.0,0.0,0.0,0.0,1.1411622,1.6069415,0.52937821,0.91380459,0.27367338,0.38606255,0.13337845,0.09796748,0.09863997,0.17097825,0.0,0.0,0.0,0.0,0.73775106,0.56318873,1.02917736,0.59094753,0.18145983,0.16433414,0.17026194,0.11454143,0.11799654,0.09441176
1671,0.0,0.0,0.0,0.0,-34.83747747,-13.2003938,137.48515119,136.20098138,10.19299762,12.00571356,25.54233159,26.4387369,26.74234297,28.79746718,0.0,0.0,0.0,0.0,-14.57281658,-19.79855871,135.53323579,132.73982826,12.77269859,14.72676795,25.62699731,24.23567087,26.07946047,25.73768479,0.0,0.0,0.0,0.0,0.84398063,0.96140265,0.4399999,0.89036467,0.20990223,0.26712262,0.16209312,0.0985453,0.09512861,0.0905873,0.0,0.0,0.0,0.0,0.68783331,0.70013133,0.89361582,0.88406803,0.17109183,0.15831272,0.12385001,0.13728269,0.05386996,0.07784601
1672,0.0,0.0,0.0,0.0,-40.78731651,-12.39766944,131.3248687,148.96299431,11.03816142,11.41031096,26.12036025,28.57257873,28.35652946,28.5128429,0.0,0.0,0.0,0.0,-3.83276604,-18.21165095,139.0206825,153.6841804,14.76232081,17.63262,27.0801551,29.50442077,26.88566896,29.32604371,0.0,0.0,0.0,0.0,0.67719872,0.83624649,0.91365173,0.81526706,0.16270282,0.21247913,0.18838019,0.14379584,0.1306094,0.14468434,0.0,0.0,0.0,0.0,0.66874942,0.92909761,0.75666645,0.71286196,0.18093199,0.23936673,0.12035772,0.20479733,0.12775696,0.08632845
1673,0.0,0.0,0.0,0.0,-20.10218871,-33.91122165,133.00147175,133.94782798,9.24402709,10.68876918,28.43552481,25.85723727,25.48660228,28.28100667,0.0,0.0,0.0,0.0,-31.84093489,-27.12764437,140.04220126,136.32447682,17.03471714,19.42710882,27.19408848,28.97715936,26.29365924,28.45348169,0.0,0.0,0.0,0.0,0.91645234,0.55919242,0.64290676,0.80259888,0.36198113,0.45220363,0.08527887,0.13041463,0.1892224,0.10120436,0.0,0.0,0.0,0.0,0.58866475,0.54142129,0.6288798,0.72213305,0.17119355,0.26343261,0.12269562,0.12301415,0.09241584,0.12082241
1674,0.0,0.0,0.0,0.0,-22.9993945,-17.95043488,138.86570734,138.68842251,10.64039588,10.26040959,27.19256394,27.04807502,26.72699105,28.91963012,0.0,0.0,0.0,0.0,-20.1189974,-26.94976813,133.36816939,128.41489213,10.80886402,18.15322169,27.22481246,27.70949529,26.2306357,28.11998718,0.0,0.0,0.0,0.0,0.79946923,0.8374671,0.51655374,0.76381969,0.14477568,0.2112305,0.10807987,0.10503341,0.12570501,0.13031184,0.0,0.0,0.0,0.0,1.0664945,0.70138956,0.60909452,0.53533429,0.23978205,0.23171361,0.17148384,0.11406505,0.09808897,0.07880021
1675,0.0,0.0,0.0,0.0,-17.58013386,-35.50581569,142.16712102,145.41092666,9.71740543,8.96008061,26.91185935,26.22948378,27.7309552,28.05248372,0.0,0.0,0.0,0.0,-41.8450346,-17.7918935,132.62821402,127.51713137,15.67023193,17.85940969,25.87216503,27.62847953,25.05322165,26.01405463,0.0,0.0,0.0,0.0,0.70903534,0.9259513,0.61210476,0.75800211,0.16935828,0.21264975,0.12137424,0.14075515,0.0886101,0.15918648,0.0,0.0,0.0,0.0,0.99715562,0.73813777,0.74158782,0.50981642,0.23916527,0.34702519,0.12964125,0.09575707,0.1121711,0.09318865
1676,0.0,0.0,0.0,0.0,-19.51627702,-28.22628352,126.14635093,144.24796787,9.70339187,14.91304584,25.39957855,26.16471806,25.36985796,28.27325779,0.0,0.0,0.0,0.0,-18.78708444,-15.62570701,149.16676342,151.36723189,12.45900862,15.76345653,28.23796998,29.68709943,31.22264283,31.24976387,0.0,0.0,0.0,0.0,1.04141154,0.67236993,0.63763019,0.80196474,0.16305718,0.15486919,0.10374578,0.12965547,0.11020353,0.17149663,0.0,0.0,0.0,0.0,0.81132134,0.95255301,0.75110361,0.50872696,0.24289409,0.25846687,0.12848826,0.10945111,0.11550626,0.09364328
1677,0.0,0.0,0.0,0.0,-30.90581558,-28.45934273,142.63923528,134.32649226,15.854984,13.87560997,27.37161529,28.29586267,28.04264012,28.83453858,0.0,0.0,0.0,0.0,-13.56757188,-27.10852794,145.79335064,136.96711638,13.67442572,21.00873271,27.88695211,29.27469322,27.25549728,26.83493704,0.0,0.0,0.0,0.0,0.5191531,0.81578354,0.41606206,0.72811691,0.21126394,0.17000133,0.11743959,0.11246815,0.10748861,0.10295985,0.0,0.0,0.0,0.0,1.04487371,1.13792076,0.69270656,0.54177198,0.14050041,0.28482169,0.19035349,0.14527783,0.12361078,0.07188033
1678,0.0,0.0,0.0,0.0,-28.16858915,-17.16637797,142.24049317,144.53985335,11.19061062,12.47068426,28.33498964,28.72696355,27.47567272,27.63556254,0.0,0.0,0.0,0.0,-10.03303929,-22.89545298,140.3223142,144.21519747,14.77894451,15.45408169,28.00267661,28.79633706,27.52353789,29.24490908,0.0,0.0,0.0,0.0,0.80174433,0.87418767,0.64135061,0.59071232,0.09916588,0.17476469,0.08733982,0.11547072,0.06681065,0.10329479,0.0,0.0,0.0,0.0,0.6549842,0.51893993,0.55181974,0.44456857,0.1365736,0.22787907,0.10753152,0.1151095,0.06271257,0.09175722
1679,0.0,0.0,0.0,0.0,-20.68387722,-24.68009291,125.42626885,125.50573231,14.86474477,10.72286593,29.11515771,25.18937089,27.16010041,24.19889686,0.0,0.0,0.0,0.0,-22.81695103,-20.88170176,149.70869419,140.68000588,12.79389131,16.87767739,26.78828592,29.14729109,27.06883247,26.6716105,0.0,0.0,0.0,0.0,0.93717138,0.52001765,1.07260503,0.92773947,0.09928746,0.1164954,0.11782079,0.10616609,0.13418739,0.07950458,0.0,0.0,0.0,0.0,0.5385856,0.6954049,0.67912017,0.49477041,0.12983443,0.21218184,0.11936869,0.10277517,0.10350228,0.05938088
1680,0.0,0.0,0.0,0.0,-18.3879679,-21.37152885,123.52134948,142.14611786,15.61740524,16.19959073,25.05823608,29.99616414,26.24365452,25.44104073,0.0,0.0,0.0,0.0,-26.02826516,-11.58069033,135.86387806,124.43509824,19.73688359,14.73653714,28.55970288,25.02027078,27.1823271,25.25393233,0.0,0.0,0.0,0.0,0.95197251,0.70111528,0.53105125,0.70322622,0.19112922,0.14047758,0.11796327,0.07005772,0.14314264,0.16750963,0.0,0.0,0.0,0.0,0.60307768,1.62462491,0.70016345,0.67494518,0.40431397,0.20106287,0.11652467,0.12170737,0.0615956,0.12301711
1681,0.0,0.0,0.0,0.0,-19.49592319,-26.82363431,154.55556577,147.35425147,14.41849014,13.4267164,27.57416303,28.79358762,27.76582334,27.44422659,0.0,0.0,0.0,0.0,-25.69745467,-32.60393555,145.60988889,142.18814042,11.1069124,15.82479096,27.6971411,29.55518776,27.12618752,27.25207685,0.0,0.0,0.0,0.0,0.76524396,0.8742812,0.69064006,0.47293346,0.12197249,0.16040375,0.13639888,0.10131923,0.17629689,0.12670867,0.0,0.0,0.0,0.0,0.60149756,0.82071825,0.64661584,1.01626506,0.14723092,0.2733377,0.12325053,0.07842215,0.12071927,0.10609096
1682,0.0,0.0,0.0,0.0,-6.61391278,-24.47073844,141.72393893,139.4273402,16.56650585,15.73183146,30.3025191,28.47084709,26.32985399,25.66101135,0.0,0.0,0.0,0.0,-11.96409111,-20.21013155,128.49889731,133.39563317,17.23939862,15.94504701,26.69332752,25.86199368,25.36040695,27.54679643,0.0,0.0,0.0,0.0,0.85860455,0.55827952,0.67772261,0.70130181,0.17366619,0.10506134,0.09543534,0.12172855,0.11676163,0.1134019,0.0,0.0,0.0,0.0,0.70172155,0.47922791,0.4924036,0.57956588,0.19020952,0.18476676,0.07027938,0.12233888,0.07622347,0.09905561
1683,0.0,0.0,0.0,0.0,-23.39389432,-22.42064641,129.79425036,134.97879195,16.85580882,13.88687066,27.60067779,27.66000632,27.04379101,28.24294709,0.0,0.0,0.0,0.0,-17.56064941,-19.3981612,140.07908521,138.05259422,16.3864111,15.5955061,27.86681283,26.43528725,25.52973478,26.11318439,0.0,0.0,0.0,0.0,0.82610538,0.44782792,0.50190446,0.4985961,0.15163219,0.11663978,0.11089091,0.09657515,0.11078595,0.08334036,0.0,0.0,0.0,0.0,0.77468835,0.63541293,0.67907415,0.57675849,0.22009928,0.19689024,0.11915619,0.11250808,0.11163169,0.08651034
1684,0.0,0.0,0.0,0.0,-15.88571957,-22.81713084,139.68325302,130.19994386,15.42619709,12.47339861,28.20398792,25.85636956,26.66760041,24.41754888,0.0,0.0,0.0,0.0,-26.65584577,-5.0422999,136.11193152,147.71574962,12.41032329,9.45346902,24.85714074,27.63040135,25.73036201,27.74457567,0.0,0.0,0.0,0.0,0.92953072,0.83199139,0.64402179,0.53952171,0.17344199,0.30991515,0.08715241,0.07675713,0.08731084,0.09413344,0.0,0.0,0.0,0.0,0.7081265,1.083687,0.59554312,1.04026622,0.27627918,0.22041735,0.23748329,0.16771083,0.05999378,0.09828309
1685,0.0,0.0,0.0,0.0,-3.82551298,-43.99003121,129.01395479,142.10909043,16.76958215,16.84149399,24.05380411,26.03399771,22.87350733,29.4618357,0.0,0.0,0.0,0.0,-27.69785669,-35.61772777,141.79633141,139.79117797,15.92511196,13.03811388,27.8704387,27.72266897,27.15422734,27.52541304,0.0,0.0,0.0,0.0,0.69863011,0.89553585,1.98257796,1.10166029,0.13834473,0.15479816,0.17056176,0.11439992,0.09364239,0.16742506,0.0,0.0,0.0,0.0,0.6088552,0.84845965,0.71641495,0.85446407,0.18636882,0.20280819,0.1675468,0.08405719,0.15405578,0.0860682
1686,0.0,0.0,0.0,0.0,-18.56122979,-18.10616603,139.31703832,137.39608768,17.96198689,18.34486134,28.79687295,27.65016407,27.89566399,26.13164593,0.0,0.0,0.0,0.0,-14.45600193,-48.01561377,134.55473572,131.40191893,12.34186656,9.80212896,26.37241421,26.31064428,25.89354491,26.73133197,0.0,0.0,0.0,0.0,0.8106378,1.39773176,0.55935629,0.64211532,0.24293108,0.20536644,0.07834896,0.09448352,0.10658404,0.08992986,0.0,0.0,0.0,0.0,0.71634176,1.12054834,0.51868424,0.80372943,0.23005511,0.16050403,0.07964524,0.07884382,0.05173107,0.09679212
1687,0.0,0.0,0.0,0.0,-24.41592856,-10.22312013,135.55998286,133.34939746,17.89004552,15.4948639,27.52619238,26.57514571,26.9111949,30.14874867,0.0,0.0,0.0,0.0,-11.23224846,-31.51057812,140.62670594,136.34411321,15.42236025,8.85175544,27.47417251,26.7292972,27.43202079,27.17440627,0.0,0.0,0.0,0.0,0.88785627,0.66881318,0.61018973,0.79109435,0.18721072,0.16480563,0.11064003,0.15769817,0.14899537,0.1695597,0.0,0.0,0.0,0.0,0.62852015,0.64949414,0.924839,0.77959338,0.368382,0.19798441,0.10419397,0.10674104,0.10223976,0.08811501
1688,0.0,0.0,0.0,0.0,-18.29150739,-21.68457912,138.21548922,134.67926068,16.26438549,11.98267784,30.05195112,25.42916609,25.56448332,26.30197678,0.0,0.0,0.0,0.0,-31.42748322,-17.55283945,128.31283259,149.63567532,12.10461208,13.73198062,27.75614956,28.08615173,25.06141833,30.88214471,0.0,0.0,0.0,0.0,0.90603563,0.62125954,0.40152749,0.55850634,0.14232703,0.28667465,0.09754958,0.09770985,0.07269634,0.09987237,0.0,0.0,0.0,0.0,0.62214672,1.07294007,1.59829352,0.77182766,0.1898899,0.15975511,0.14888594,0.09485406,0.09372254,0.10263844
1689,0.0,0.0,0.0,0.0,-16.47070248,-38.79005305,148.80701824,141.18445684,14.21672446,14.07129221,28.02306565,26.57509066,28.58313972,26.20648724,0.0,0.0,0.0,0.0,-33.44141129,-12.1049117,142.57356396,132.65426744,15.18217339,11.3368109,26.72110194,29.51099824,31.07136418,24.07497782,0.0,0.0,0.0,0.0,0.98068585,0.76269788,0.71915695,0.61530298,0.30945357,0.19299401,0.09958134,0.08625791,0.09347854,0.13505239,0.0,0.0,0.0,0.0,0.92311775,0.68665373,0.86773072,1.01197563,0.13342529,0.20396659,0.20092654,0.09337403,0.152074,0.15731616
1690,0.0,0.0,0.0,0.0,-16.34146723,-36.87174839,142.52109241,137.3886758,16.27705687,20.13922376,28.82176427,27.07958692,26.78281717,27.75209204,0.0,0.0,0.0,0.0,-23.83492888,-38.93779889,143.74537113,140.40284212,10.62684277,10.04795052,26.41527588,27.00651543,30.75195578,30.51405769,0.0,0.0,0.0,0.0,1.16146308,1.18083392,0.60455529,0.49566542,0.24491432,0.19089281,0.08396614,0.07235323,0.08942455,0.06842329,0.0,0.0,0.0,0.0,0.54648942,0.77433584,0.52337584,0.79033826,0.12002445,0.16146405,0.15345266,0.10392085,0.12884518,0.14051489
