,O1,O2,O3,O4,O5,O6,O7,O8,C1,C2,C3,C4,H1,H2,H3,H4,H5,H6,H7,H8,C5,C6,C7,C8,H9,H10,H11,H12,O1err,O2err,O3err,O4err,O5err,O6err,O7err,O8err,C1err,C2err,C3err,C4err,H1err,H2err,H3err,H4err,H5err,H6err,H7err,H8err,C5err,C6err,C7err,C8err,H9err,H10err,H11err,H12err
3606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.9761799,136.18408849,142.22382389,116.84647903,25.50120497,26.53463567,26.83630511,23.18251474,28.37106851,25.02031608,25.40796195,25.27369901,-16.4106615,-8.84291091,-20.04774366,-19.14740014,18.1210456,14.05964324,20.82643055,20.34941085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61796986,0.52980528,0.72619697,0.66441803,0.09847858,0.0905239,0.08065216,0.11631541,0.11026577,0.16201062,0.09825781,0.14874538,0.63507374,0.57380915,0.61055518,0.71569366,0.23006503,0.14892795,0.17467104,0.19925573
3607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.51401196,150.48377285,134.03914181,140.0452029,25.97324833,29.23787731,24.25073258,26.25781178,27.96863741,30.37032773,27.29413,27.94832163,4.2835773,-9.86044283,-3.13038663,-21.64777294,20.90586235,24.27951192,15.48315368,15.83300168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92210883,1.02917878,0.58112064,0.54860588,0.20504352,0.16527864,0.09279636,0.07475874,0.11356467,0.2165129,0.08685923,0.10889066,0.79341287,1.46923959,0.59359451,0.63002611,0.15896102,0.32182494,0.13935656,0.17590901
3608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.51522946,136.67894152,118.79846942,143.63743644,27.17033318,26.08872856,27.12008428,27.95372522,27.66255091,26.58417176,22.66866469,26.42485942,-11.23045564,-8.06718551,-16.84131448,-0.8113453,15.00446624,17.70361556,19.02905406,16.80746765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68215974,0.72079375,1.2900205,0.57188379,0.1369286,0.08753108,0.12363933,0.09482726,0.17059758,0.16674732,0.23941742,0.12866827,0.78148146,0.60885344,0.79727493,0.79146901,0.31353043,0.26571969,0.1118315,0.10539901
3609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.3107666,144.12595723,141.84648903,157.81664768,25.40197349,28.26587097,24.18177277,27.20341524,27.14235861,29.63300728,31.47030877,29.90095766,-18.84371037,-11.53999812,-12.8869923,-0.77491718,22.78810299,24.43335909,18.02846949,19.12150271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.40584739,1.09678703,0.90706241,1.23921729,0.14941634,0.11205911,0.15127502,0.16836432,0.2474113,0.20501533,0.24627747,0.27101452,0.66126748,0.79828121,0.9424197,0.88845969,0.39691833,0.33224483,0.17782017,0.37186117
3610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.56492304,134.22158902,118.39175882,136.06584311,28.35483018,25.54860171,29.23037633,29.59610574,26.53669881,26.62914297,22.68747541,27.17062994,-1.51552925,-22.89737717,-10.39551488,-20.38455015,15.88489498,15.36823587,20.69518715,19.90027226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6307817,0.80176025,1.42841802,0.96672657,0.07951632,0.10636057,0.10128841,0.13738221,0.13452574,0.17111821,0.2872065,0.09638742,0.56369815,0.83613617,1.34781803,0.6712404,0.1981224,0.1641818,0.1627229,0.17725946
3611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.35636605,145.53492607,144.50728397,142.09927376,27.06905796,28.65872442,24.72780252,27.7714755,29.15328582,28.36645532,30.61703436,28.07996024,-23.18962021,-13.0625123,0.47076482,-15.49156886,15.18713598,18.19206009,18.37399048,18.71516133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56709313,0.54400612,0.7776256,0.76677965,0.09374313,0.12113596,0.095555,0.11644858,0.08198302,0.13689277,0.10910112,0.17784863,0.64832311,1.01557687,0.74493562,1.27628304,0.10808505,0.27772794,0.21377135,0.23714051
3612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.42332366,140.20878926,119.69133233,151.12013022,26.08184646,27.53323691,26.17086743,26.47007874,24.45933803,26.82956228,23.53950845,28.34096482,-8.32284452,-3.03429128,-13.27882577,-11.32081362,15.96175527,18.24218589,15.53384138,18.59634508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54064945,1.01125918,1.3119716,0.36112847,0.06239511,0.135257,0.15248099,0.10379201,0.09998923,0.11006195,0.20714514,0.10048565,0.50780918,0.53320628,0.65750887,0.49636179,0.16462867,0.16263451,0.24006195,0.17204215
3613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.86896434,144.85283804,155.49889636,136.43035698,27.50512374,27.31880315,28.38919282,26.11970628,29.69534208,29.72406061,30.73641855,29.04159325,-10.31158823,-5.77080165,1.65549676,-18.62316358,18.96111573,13.09066235,17.70269825,18.83712504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52882227,0.76455232,0.71594589,0.55286537,0.20881303,0.11929791,0.08331138,0.10794355,0.18355328,0.15386522,0.24964223,0.09860332,0.88220211,0.8200361,1.07898958,0.46703026,0.22291168,0.18639674,0.19629243,0.24473459
3614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.76116408,142.69053005,146.5923187,131.26437829,26.56575229,29.02147544,28.08373403,25.585158,25.23287203,25.73788141,24.94944307,28.2054492,-23.9058003,-6.64183392,-7.09916982,-8.91515874,15.22493017,18.28802208,15.39722123,20.39202277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88400058,0.50510418,0.72647728,0.57385149,0.12592858,0.1379213,0.11166722,0.07681243,0.12641937,0.09272056,0.05988767,0.11650137,0.59540472,0.56338527,0.59896177,0.90365938,0.14134423,0.21658602,0.18771914,0.1584434
3615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.60667867,143.30802933,148.39050118,133.32024561,26.26602681,28.29124944,27.14029563,26.97135748,26.89242512,25.90515729,28.75918882,28.34107556,-17.46199438,-25.32694419,-3.85405986,-5.47938736,24.5394273,18.43855179,14.92122516,20.92905609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50740483,0.72234261,0.44874133,0.77189186,0.10508837,0.14455463,0.10176629,0.10489788,0.07796552,0.11942879,0.10170035,0.13125355,0.85021875,0.67959604,0.54914975,0.79548524,0.29592747,0.22149414,0.12496265,0.17176348
3616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.58863888,133.65893813,151.35827362,148.57567015,32.15763927,30.32678901,28.09096056,25.87117044,27.42016523,23.89528512,30.87718154,27.49230502,-6.16197194,2.25675522,-7.59739745,-9.4422855,20.2194724,13.54070209,17.63308304,18.72177353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82151933,0.64144307,0.64653014,0.93024897,0.13265301,0.1364165,0.1034202,0.07278659,0.13185823,0.16071209,0.10012968,0.07995979,1.07757469,0.72717158,0.4373032,0.7682547,0.13624822,0.12901478,0.19617149,0.08743249
3617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.04631382,132.60956054,136.19073143,147.03859162,26.12421891,26.6960597,26.1616374,24.51092594,27.75665276,25.28326309,27.36600001,28.17745566,-6.03955118,-25.86599298,-11.74214827,-14.76587777,12.74770224,17.28834238,14.16142837,10.97546492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33012856,0.56343354,0.27115231,0.3458464,0.07684658,0.08956629,0.08793788,0.0788921,0.06614128,0.15381271,0.08008749,0.07894469,0.51363668,0.5831358,0.41665409,0.43258681,0.14628702,0.15752402,0.13837389,0.12368779
3618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.10810696,134.67564906,135.97692066,123.55025651,29.80376535,26.29208524,27.21816129,26.74898042,28.64029151,26.08501904,26.50509227,27.40934762,-32.1686755,1.17785111,-19.20829451,-13.70034096,14.06345676,17.45321604,18.67713156,17.68981803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61342712,0.59978523,1.07598666,1.08764278,0.11809737,0.09911177,0.17065605,0.05663401,0.11006578,0.10576996,0.16183344,0.11906705,0.54257088,0.60631104,0.48004858,0.62393073,0.15261725,0.18567164,0.17817017,0.15217519
3619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.11954212,143.07558523,143.21765948,142.58521127,26.06593662,27.59384817,28.1792859,27.14765274,26.0930641,25.99434472,30.16952487,26.863991,-7.74640253,-14.56872664,-11.24590205,-7.70395952,18.33201465,17.63230583,14.74328983,13.80145585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59304337,0.52885238,0.47259339,0.55286423,0.12599471,0.0908479,0.09121806,0.18701655,0.14602604,0.10096681,0.13260325,0.13354742,0.33052105,0.53538113,0.47219297,0.52235692,0.24050297,0.13403698,0.16647929,0.2080128
3620,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.61156622,126.88193502,152.3698408,146.3360908,30.80142835,25.77785282,28.53254167,27.06668176,26.94207765,23.95763075,28.27550327,28.60652634,-8.43855071,-22.48897974,-8.7308549,-9.9448572,16.63265378,14.58998684,19.44404797,12.28001091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61612937,0.82733413,0.9922806,0.39701932,0.09011266,0.26687255,0.26797419,0.04916595,0.06578805,0.18185978,0.34866181,0.10088079,0.78991207,0.5014978,0.50609081,0.3364257,0.15985276,0.13910358,0.18921784,0.10158205
3621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.58510333,136.03062435,152.427347,151.95189012,27.82270846,27.44796349,26.30312404,26.76427589,30.04590065,26.10327926,28.91247952,28.12081089,-17.35266707,-17.37100537,5.9443307,-17.76571932,18.09010151,18.84103638,19.9947356,12.376181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.80677713,0.39788458,0.57825522,0.42870358,0.17002303,0.12101462,0.09214605,0.08207875,0.11466861,0.13424991,0.13967174,0.07654872,0.8208319,0.62742678,0.59600543,0.54814544,0.18883182,0.13707502,0.23507614,0.12476258
3622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.53612982,149.09953355,142.86315391,133.4464705,27.98639164,26.49927098,27.8657315,24.89377932,26.49899648,28.41331926,26.34268849,29.01493775,-2.66930008,-11.93556309,-6.6709354,-27.78791831,13.76750695,13.79710927,20.04401386,16.41603727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7288338,0.51599925,0.40104738,0.75494861,0.10602153,0.12572475,0.12217847,0.07911883,0.13642309,0.1374953,0.129367,0.07850883,0.72236598,0.4753941,0.38295563,0.53049015,0.1183725,0.15952506,0.19466239,0.17156689
3623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.36286382,148.76008795,145.80645099,134.92266693,27.49036642,28.94307567,26.24509632,28.37682932,27.63820707,27.98891547,31.2812074,25.08644571,-0.74274636,-11.13552733,-4.73617483,-4.41091436,24.4902524,14.52370659,19.45890384,15.80331058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74690242,0.49713546,0.56599948,0.41825953,0.14056331,0.11900148,0.11624806,0.10620181,0.0870025,0.12525593,0.15843398,0.1370306,1.20544782,0.62110915,0.67046147,0.44084141,0.31012462,0.14871784,0.21233388,0.17830219
3624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.11530286,136.18624137,140.07027465,140.75644606,30.66640268,27.93013191,29.10806191,25.35030988,29.14206795,26.09292806,25.18792777,27.07657347,-18.685295,-23.92394292,-14.08594346,-7.37317714,13.43437736,18.0424322,19.33383679,10.77706175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67997597,0.82098644,0.40056985,0.57373408,0.16751788,0.1661641,0.09646151,0.10702576,0.09748809,0.13574858,0.10582876,0.18217052,0.60781277,0.44634419,0.78712778,0.50136255,0.18960596,0.21316147,0.20636631,0.14801198
3625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.63039101,143.96505551,150.59637569,141.96891127,27.75993228,27.26454894,28.50264879,28.21369119,28.11799366,26.27177755,32.58722897,26.56550454,-12.06242055,-26.17739499,-10.98207254,-11.15954121,14.61415914,15.99021514,19.02618961,21.04171295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56582754,0.80541773,0.72273855,0.56812525,0.17381051,0.13408034,0.11901522,0.07206319,0.1791589,0.21863927,0.12684319,0.13992133,0.6729904,0.7451909,0.61112904,0.69560713,0.15801658,0.19297271,0.21855442,0.13625258
3626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.52977696,135.55548276,143.11901796,149.42888133,30.74914253,26.66618303,26.84422066,27.85109633,29.2746973,25.85784494,26.7087075,27.82041232,-6.18406446,-12.33460658,0.62073753,-20.55895719,18.50168894,24.4192913,20.18186388,15.20682394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88573659,0.69226304,0.96914278,0.51126178,0.1148389,0.16680791,0.20522782,0.08359505,0.11063804,0.07745712,0.23993316,0.1386981,0.98823745,0.91672461,0.84122058,0.87953472,0.28259465,0.21645501,0.32098915,0.12777154
3627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.79787501,158.72032247,135.54074968,128.91513544,26.18568331,30.24475206,25.80502427,28.24247648,25.47227227,28.89022155,26.57834057,27.2852451,-20.82103081,-3.23283233,-9.27392837,-17.74000367,12.80819826,14.6811376,17.62590967,13.92297278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74209403,1.5081719,0.45689222,2.42348335,0.13131075,0.14112486,0.14495197,0.14391218,0.09652397,0.43898646,0.13472658,0.12819898,0.63516753,0.80790826,0.68746845,1.46481232,0.16557798,0.14506521,0.46375915,0.13762013
3628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.85794497,141.3341176,142.87157816,132.18028155,30.78049753,26.38254088,28.59303256,26.34863209,30.74373097,25.66813298,28.58645981,26.08433509,-1.64120773,-27.15159156,-5.31761419,-3.30543543,16.5747218,17.92207289,15.63766899,13.71080336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94103799,0.51637884,0.87608985,0.54273076,0.1031669,0.12876686,0.13072351,0.10864726,0.08270189,0.09497754,0.17212365,0.14528641,0.66821711,0.58319324,0.64214419,0.58786083,0.23364064,0.38200237,0.1950531,0.13220477
3629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.90781358,141.79039581,133.12065655,142.70670293,25.36959932,26.12290351,26.61528695,26.63126982,28.63431275,27.85813907,26.20565392,27.40872391,-5.24234447,-5.46211341,-13.37081579,-4.12989598,13.7735451,17.44456953,19.00443446,18.05492567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61227364,0.77898261,0.49035856,0.56196994,0.15018711,0.16626569,0.0928619,0.07490748,0.07689358,0.15154118,0.12182568,0.10862362,0.57987854,0.58672305,0.44233656,0.35200111,0.14313706,0.16855263,0.26574774,0.10688169
3630,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.01246447,143.47986379,153.64415063,146.77125373,29.52874257,25.84608675,27.66782398,24.54201299,29.05346152,26.16032901,28.87922919,25.74992686,-10.95185204,-15.87724227,-0.035788,-22.34872005,18.01490524,14.64772178,16.23696463,14.48324826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75232947,1.13100116,0.7628795,0.77803787,0.17201994,0.21548746,0.13093222,0.20387921,0.1383333,0.18830685,0.17895594,0.18010151,0.80886305,0.94129591,0.66140583,0.85814711,0.19289775,0.11488388,0.18112734,0.17656424
3631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.08147626,142.78418511,143.54742049,147.59132434,26.61877576,28.52443256,26.35837768,29.09796414,27.33650189,27.77095189,26.6597755,27.60268982,-4.68569422,-11.1637342,-26.0890836,-11.67506068,19.39874885,18.62762633,21.53083131,17.14862016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62160236,0.719116,0.82487148,0.69333764,0.13341283,0.36038348,0.1330716,0.14437606,0.11466578,0.14291919,0.16759096,0.15465565,0.5952524,0.50264026,0.89833483,0.57218165,0.22617887,0.21358549,0.22037575,0.17098835
3632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.95472695,150.7382132,133.12915048,128.92360195,27.26111942,29.88307115,27.00133901,27.64854993,26.97183863,27.06562027,26.11083921,25.75313557,-2.79008789,-13.83292437,-16.36450591,-8.90095179,21.4086384,17.95726502,18.41396744,17.63769963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66227063,0.57646683,0.58951947,0.60843326,0.15366756,0.12706647,0.14483665,0.0712068,0.09550865,0.17896277,0.11254682,0.09781263,0.58502109,0.48747674,0.56800068,0.45962827,0.17680822,0.13266536,0.18251037,0.16297407
3633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.56008844,144.07663236,138.92883323,152.72097013,28.27299315,29.02469019,25.35609481,28.94274912,28.90990111,27.00719109,27.45830166,29.25849177,-19.33761397,-15.07909406,-7.28772736,-15.79060475,18.00687954,16.95112516,18.33137405,16.0786314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.16836185,0.47164541,0.66705583,0.46142798,0.11560034,0.14407794,0.09375158,0.09400026,0.11367448,0.09735875,0.14751399,0.11408267,0.60945527,0.35524026,0.59106979,0.36173342,0.18345914,0.06379011,0.17102428,0.17477364
3634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.20502974,147.16545299,144.45358267,132.69196463,24.56913608,27.67159668,29.76241973,27.48320972,24.32224277,29.30954422,25.26262888,25.77480814,-14.61597403,-12.87467558,-17.52949013,-11.61238056,17.35332819,14.41715159,16.34509974,12.03039067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89579221,0.72299811,0.52037706,0.5443603,0.21049602,0.12852695,0.11898095,0.12340336,0.08651686,0.09516106,0.16314716,0.08957467,0.61357111,0.51160919,0.48985402,0.42310879,0.14146284,0.12241734,0.12243633,0.2541776
3635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.47798956,125.74804113,139.56128447,139.73626032,28.76018323,28.22466693,26.32323457,29.67780196,29.16533154,23.22552871,28.55328663,26.8843306,-2.90626003,-6.51035827,-18.95989893,-14.52406387,16.93024697,17.65709032,15.47497733,12.98527552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71222214,0.6546491,0.53342576,0.82976038,0.12575485,0.11272116,0.16172459,0.13010096,0.13221671,0.12430483,0.18968521,0.18970552,0.53371479,0.40852928,0.52083273,0.86687989,0.20223546,0.17024283,0.14307812,0.47947566
3636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.53869412,144.50613992,147.72414154,139.08471021,27.27474658,26.97068879,29.55204155,28.14886946,28.41317921,28.10753553,29.47860186,26.72655083,-11.37658789,-16.56113979,-5.96699052,-7.64835275,19.90569623,17.71330356,16.36704263,13.80109307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27449331,0.532985,0.48261375,0.54647869,0.08292972,0.17054213,0.09926395,0.13242209,0.07455444,0.10201161,0.22164984,0.12665583,0.36246061,0.45762268,0.7150065,0.39348756,0.12521466,0.09114728,0.21523409,0.13244714
3637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.49199331,139.73533405,144.93967779,149.92935558,24.10353018,26.6140743,26.15210709,28.56977469,27.56345379,23.93490514,26.47996827,29.54557632,-6.76775031,-8.29087766,-1.92239566,-27.20824985,16.97711677,14.02694395,16.44047022,17.36873771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.70622294,0.92075572,0.37845782,0.70141361,0.12676606,0.49229066,0.10922165,0.10736651,0.16498305,0.14899859,0.26945565,0.27142538,0.48772659,0.4527934,0.75035531,0.34477588,0.20085548,0.13381327,0.25664325,0.19496609
3638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.87739489,140.01526073,158.11221798,150.77858273,26.46422225,25.86796118,30.00442166,29.19928418,29.20241122,28.33138111,29.5088325,28.70715996,-19.06553487,-8.69193843,-3.56749147,14.02178374,16.81847245,20.46482989,16.07317233,18.65279374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51113315,0.7660769,0.58745795,1.01135457,0.14221593,0.37597159,0.1056559,0.12847545,0.09994483,0.12566699,0.16522844,0.29850704,0.32527227,0.53059767,0.66479124,1.30159806,0.1478686,0.17089144,0.11473923,0.14426478
3639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.55435726,148.9538061,135.9667788,144.35673647,24.3934327,29.13427269,25.65675338,28.35339031,27.150971,27.15990314,27.39778151,28.62938755,-13.97473285,-7.96552787,-18.29892894,-20.0785574,18.3935251,13.86507613,16.2823969,18.0297497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61814908,0.5961164,0.63579977,0.91492929,0.13505026,0.1253372,0.10523846,0.17047994,0.10872814,0.13566593,0.08026513,0.19,0.63990079,0.48359739,0.33492525,0.7467535,0.20763469,0.11137513,0.09412,0.14282081
3640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.82343771,129.53085066,155.79166885,154.81208983,30.00041305,25.70230237,30.72406895,27.79432185,30.24838261,27.72946816,29.69110283,28.0856313,-0.18929351,-12.36177352,-13.60893523,-14.25261277,19.0908249,16.89544016,24.1222064,17.50869367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.41029826,1.1843249,1.29604843,0.8665961,0.1504639,0.22785893,0.16618026,0.09513126,0.10713995,0.09774065,0.19658184,0.1349446,0.61943368,0.38174957,1.05719709,1.12116701,0.3019984,0.08898976,0.27237985,0.20992178
3641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.78820917,135.14639087,146.7833993,148.24496449,25.74126763,26.228269,26.62241847,27.36904618,24.8837498,25.45221909,26.75111158,27.69020014,-12.23311762,-31.68476036,-9.10280939,-9.91150358,21.10848521,15.02183714,17.58797652,16.27670132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68954845,0.65742344,0.74346825,0.70830349,0.10235857,0.08164191,0.13702863,0.07211797,0.10943305,0.09923026,0.07650935,0.14200292,0.69278383,0.43800083,0.80836799,0.40188147,0.17352124,0.08208,0.11030572,0.1396346
3642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.62274821,144.24620538,128.62116222,128.12339335,26.44579499,25.8070419,26.71841127,25.80702709,25.76609512,30.93228156,26.60389848,29.20908059,-13.89934019,-3.59911674,-13.43978541,-11.35704311,20.18248557,20.54699442,17.22060182,19.21822707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08186893,0.73093476,0.79292301,0.71801637,0.1541317,0.08437222,0.11697741,0.07125903,0.19238165,0.13624637,0.17198741,0.16319296,0.6265996,0.71184652,0.72827004,0.67258073,0.12669518,0.17455387,0.10885937,0.19012131
3643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.69447152,144.49883178,130.25740822,128.38871195,27.83938834,28.48702297,26.15966224,29.58089236,26.49022137,25.35131301,26.01170424,23.17569032,-9.60146939,2.46171612,-5.91857173,-9.98222002,16.53947197,16.15321182,15.4711758,16.14353444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76808051,0.9935804,0.51727707,0.61733921,0.07754515,0.09135899,0.06263426,0.11878808,0.10646997,0.12758431,0.08714883,0.31992604,0.33787926,0.40223699,0.39051904,0.50589549,0.1344064,0.2363658,0.16772105,0.1869802
3644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.57597396,137.11390968,126.75977443,143.88154843,27.95289429,25.33799793,24.99226546,24.15470304,28.66022578,27.9843226,24.35085423,27.50658677,-14.11579387,-11.08053584,-4.0784611,-21.66858694,21.89801701,20.43981812,19.16648577,16.37799864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58439591,0.62842108,0.62395588,0.75429661,0.0849177,0.15601767,0.06540428,0.10597754,0.07158745,0.09428335,0.09709248,0.07930836,0.4810462,0.55269276,0.38210807,0.69775305,0.30876649,0.17870897,0.18489928,0.15251018
3645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.73528293,130.5185249,148.68851967,155.21893867,28.88336888,26.5707846,28.29084509,28.66822357,28.96169934,26.53392453,27.99388003,27.88095275,-7.81905502,-20.17905903,-13.4418147,0.76269967,13.08323908,16.05032336,15.78827847,11.48050328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61685808,0.84712763,0.45727466,0.87807909,0.08912164,0.08859757,0.09184701,0.20930799,0.08800508,0.14399655,0.10164457,0.14151182,0.50372337,0.57940891,0.47014367,0.56877391,0.11491582,0.17063711,0.11335683,0.24643435
3646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.01482836,144.87628078,144.34440628,139.85532694,26.78825382,24.97261377,27.9719816,24.86305124,30.74548222,30.39739148,27.82475734,27.79544715,-18.57622982,-16.92611182,-14.58332904,-9.1130603,19.70945373,18.01936164,15.00596491,21.56723873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.60508866,0.52179951,0.68720651,0.44192441,0.09946935,0.11900275,0.05999971,0.070114,0.13100157,0.13258375,0.09929245,0.1220391,0.46805092,0.50468825,0.36944,0.92924177,0.13118314,0.17561334,0.15907578,0.30756901
3647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.87553917,137.27212212,134.68570088,135.70976891,27.09240516,29.45979988,26.22437768,27.88083443,26.165181,27.2930666,27.44820884,24.06412936,-15.29688268,-8.84054216,-9.4109051,-19.7625121,11.73228766,16.95880584,16.80693403,16.00021758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5366823,0.73796963,0.58193462,0.47926671,0.08559979,0.09669252,0.12817124,0.19166635,0.07435911,0.13742755,0.14034475,0.16384387,0.47342645,0.59138141,0.39363874,0.32462959,0.11885796,0.1620131,0.1345677,0.1498411
3648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.96926005,147.36546852,147.46458419,136.69882253,28.44558246,27.21410546,27.19088565,25.0313105,33.09896051,27.67648107,28.04995827,26.71683114,-11.99854432,-14.74991259,-3.94850859,-10.74840054,19.18160224,13.65225349,21.1319611,18.77087435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07351251,0.58040731,0.72743199,0.48806869,0.11016984,0.19424214,0.08997308,0.1163002,0.20135739,0.20466095,0.10285381,0.19697522,0.84384391,0.27344345,0.67197444,0.4708274,0.19943368,0.13484404,0.39841779,0.16881824
3649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.24333326,139.21309931,139.07298287,134.35103606,26.35677037,27.07128975,27.99188942,26.33049135,24.74294638,26.75576841,27.15205151,25.4402995,-6.304302,-3.11168587,-23.13860159,-9.798527,14.71377792,13.76491442,22.95859664,15.65754223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.70353038,0.45161569,0.52186297,0.38998878,0.09908084,0.07481146,0.13596338,0.09872746,0.15837173,0.09758413,0.1181166,0.07986238,0.53458265,0.37095791,1.68250397,0.45812893,0.2752061,0.2519548,0.60762854,0.09562285
