,O1,O2,O3,O4,O5,O6,O7,O8,C1,C2,C3,C4,H1,H2,H3,H4,H5,H6,H7,H8,C5,C6,C7,C8,H9,H10,H11,H12
3215,-14.58293335,34.80378744,94.18612277,101.0691895,-221.87989502,-121.03195194,-28.30584863,-167.11039012,161.39927709,121.00486466,113.9253539,135.74355014,29.32028147,23.76262137,27.37219995,26.20344716,30.32267128,28.66222891,23.37568253,26.727371,-11.85915861,-20.31715231,-20.40283167,-30.70029342,11.20855641,8.47860617,20.48211151,17.46077758
3216,72.30239728,-30.70869027,-94.82558321,106.1938304,-80.13114546,-137.10852381,-99.06243012,-7.47391673,111.27025119,122.43529445,154.86258706,136.11035547,21.32010902,29.69950573,28.61956115,25.85808083,24.25284475,31.42488752,27.95538156,29.16614442,-21.55377899,0.0310758,-15.93321866,-34.5973704,23.16507036,16.2570126,5.28000033,15.73614886
3217,66.71973445,-10.2204471,120.98153297,106.06871763,12.78910603,-153.00872751,-118.70370442,-65.22976896,159.83233,114.83449096,117.07479807,84.26046949,28.31576251,25.2921996,29.48825972,24.65210156,28.27369004,27.84911881,29.13667409,18.89363329,-16.86169986,-0.71237319,-12.903435,-32.309823,21.28292629,19.50112045,31.77482172,15.68296208
3218,7.72616415,109.30815935,76.76214066,-55.61740654,-95.11007358,-6.44056085,-175.73315172,-165.56717569,127.05770876,135.97966705,116.58996114,144.56104818,29.73252817,28.55275669,28.87508388,27.69632646,30.40606583,28.74244174,27.57341382,29.8653955,-22.40817617,-22.47423284,-19.55663638,-5.65859534,12.60961853,18.85944831,19.40912936,18.49877936
3219,54.82881722,79.95777786,50.01259616,121.12920355,-96.95439273,-166.08206246,-44.88630723,40.2231867,108.0409777,136.0276868,149.01530826,95.81856957,24.52287064,27.15228774,28.80076533,24.07564451,28.98245567,25.95778388,27.06299271,17.93061809,-16.87913874,-17.4631876,-25.69871116,-4.43327087,15.68008885,17.47552944,8.43197629,22.3684813
3220,71.49038859,34.13541663,114.50390958,15.67013428,-104.36088498,-241.54185175,-288.60312369,-74.8221062,136.26289091,140.31908678,163.93733856,149.97063137,27.79935658,27.26681636,28.47351076,28.19200702,25.28414798,26.8604149,27.79823827,29.85004955,-14.26239351,-21.09471802,-23.83291888,-26.0274085,10.45237253,16.87474709,23.78534032,7.37396002
3221,93.75452554,-161.08780707,28.33141089,70.77999914,-101.00356948,-103.28217564,25.21531463,-102.71825275,146.18601376,119.50776451,153.19887432,82.87537602,27.33552471,27.56320849,28.04454924,20.92834886,28.21949572,27.04147318,29.03711208,24.8848826,-25.79821765,-5.50270964,-28.13413514,-27.80033999,12.60735122,8.20381411,14.4899168,21.35270538
3222,-14.14747331,35.72777116,35.59322396,-64.94498011,-54.31376152,-8.53764655,-10.05133394,-12.69286332,123.04777137,128.01367049,38.19298652,126.90051222,23.35654889,26.70514884,23.25673032,27.20750279,27.23156388,24.68179214,18.02692049,27.27938545,-17.09561278,-12.4167806,-14.75099364,-33.40843194,13.45864663,6.62851736,15.03351032,9.1704234
3223,50.94660444,127.22657662,-62.07723218,91.62289228,-149.48106374,-118.87113481,-212.71127233,-18.59071263,131.87742726,120.3355468,100.13978685,111.08915187,25.45951858,26.25714231,29.37140123,22.33087471,28.50980434,28.10223856,25.77848151,22.18087415,-22.61102984,-17.48328129,-1.04278307,-11.7230142,22.91359911,24.36931054,8.37483193,21.75582182
3224,95.8193799,-50.43545273,137.96689135,58.99197318,-132.90156358,-143.26036623,-177.13917373,-187.80132724,99.3242091,93.80588464,125.56121956,118.20037225,22.61220307,29.45339496,25.93548915,26.8110716,23.49629168,25.7017875,27.4749939,27.16366868,-27.29985147,1.87097896,-11.79864866,-22.03110849,22.02934456,15.28774903,26.613767,13.90814762
3225,40.52749747,58.65334899,115.8169292,-68.18190698,-86.08769606,-51.01139535,17.5254985,-69.3788641,157.21606508,102.53548931,112.22244646,113.53600628,28.43775975,25.93334365,23.23536621,24.0314769,29.47247382,28.95381962,25.74924283,24.15695806,-21.90738811,-31.57618219,-21.97858334,-18.11060297,12.61497275,10.2150626,16.40855653,6.80495149
3226,170.87188409,65.48820265,45.07619057,130.09423367,-134.93280619,-4.46480153,70.14644999,-100.1339837,72.20831251,142.25536155,118.67543637,130.26203772,21.24096183,28.18891729,23.78753194,27.03205097,22.31271469,26.05072861,23.22911147,27.18607395,-16.2280885,-31.73411348,-14.34352009,-23.29958431,31.12561067,10.43774453,16.91077187,22.74015853
3227,28.51563904,20.89447224,-16.16029152,31.74041203,-87.59435752,-150.05226675,-194.39062164,-32.18924807,96.26108808,133.35729832,135.80599416,102.69892928,21.90117385,25.32718865,27.46722538,25.78392919,27.22704874,28.19646726,28.21564924,23.60908282,-28.07897737,-22.01913745,-15.84567216,-32.64086116,6.20053513,10.57573357,14.2316605,6.50897583
3228,93.17612862,47.97033709,87.29639283,113.00442184,-80.68000892,-246.78506659,-202.92745154,-51.7983615,102.77610939,138.43927292,143.80828035,96.2329588,27.98483925,27.8899849,26.05151244,25.37143599,24.06237103,26.33380306,27.38784382,23.43335899,-15.5764063,-4.39506629,-12.44811426,-12.70365486,22.73538642,16.12934097,17.95628099,29.69908782
3229,-0.10877629,19.26807327,139.05406793,11.40488972,-182.50397609,38.30989912,-51.83407858,-55.98857538,131.66541412,151.05443845,125.49477404,143.26900715,25.30233164,27.86319591,25.55885181,29.05951083,28.93437843,28.48695218,28.51720238,28.60509658,-10.89977382,-19.4789602,-26.5233111,0.19875125,10.21449452,10.57418344,21.2298074,11.1290384
3230,43.21123161,117.38414212,14.56930162,31.55805025,-43.02096641,-81.4512789,-18.2008172,-175.17035562,140.40095327,85.0728652,78.7874169,153.74950206,25.66031278,27.26472041,24.55833737,28.20501873,25.48248084,24.84052157,22.36182255,27.93248007,-23.60057726,-29.46991004,-23.85496902,-27.73514983,14.86926099,21.34902722,6.86861034,19.33519532
3231,74.62278855,27.15120544,18.52639525,-92.18815921,-127.74493772,-86.44541887,-78.9110901,22.64152592,94.32205836,134.37756909,118.63308138,130.00578164,26.11273938,27.09361671,27.01672807,26.86780601,24.71280982,28.20845512,29.38869051,26.89407571,-25.99440907,-2.2461112,3.45901812,-27.27564304,16.25321922,11.92184585,18.59994207,7.23133145
3232,7.60981344,54.72247794,11.88868688,1.77164559,-40.52115505,-50.25104937,-143.77848036,-52.9472585,129.99176789,97.24756783,132.16574638,141.99848722,26.00480592,26.8981391,25.1235713,28.89638682,26.94688837,22.94708411,27.11536257,28.60757366,-25.57811439,-7.11014256,-17.99689635,-14.57028098,14.58013889,11.87554971,13.01813543,8.66033528
3233,76.62323434,115.84575487,70.96334279,78.8265592,17.49629266,-52.65551862,-150.523621,-120.3229306,149.28076447,137.93715476,155.33872371,63.32961022,29.13077555,25.35760576,24.17119989,21.01612257,27.01732151,28.70609177,26.39381184,26.15765707,-15.05919479,-22.86865838,-16.35870428,-20.38969271,21.08369946,19.95527613,13.20277196,16.87060064
3234,45.65020636,97.42677536,-65.29634425,84.43129359,-86.80572312,-127.5806053,-41.15433626,23.97175316,67.51580311,104.48936767,112.87485086,142.59524534,20.60574042,25.91953101,26.94745673,29.30344775,24.89156288,24.28908357,26.69026059,25.78562069,-16.36655708,-17.28274353,-11.11943022,-29.76418767,9.89551383,27.6276592,13.18555354,11.2097936
3235,64.63677595,42.14096853,73.54805727,102.92107431,-5.75149319,-128.82551568,-139.52043489,-96.73218354,126.25317328,126.81988383,116.88254674,95.12852238,27.89831259,26.29415183,24.54861402,23.35833523,24.50557484,29.39452228,27.86703818,23.13764223,-22.88410307,-25.32760589,-21.42450808,-16.77377008,12.74783661,7.83604723,13.2289096,17.52698313
3236,63.56770409,121.47875917,93.39092059,-13.57786243,-111.71654081,-32.05211385,-99.09476954,-217.45445071,115.08767261,102.33117031,143.19724344,112.8342176,27.97134068,24.94157988,27.93672768,26.99012323,26.8121547,22.77109616,28.86439489,28.93674871,-13.44098637,-13.67543447,-13.95854544,11.92616577,11.71269858,22.05395273,20.29244096,13.84435235
3237,-0.52125936,50.35857387,18.6469203,21.05954148,-133.90788398,-71.3583922,-4.78925106,-230.69938522,110.73749159,94.23538754,87.10458373,105.44821899,24.28108988,23.75709164,22.02784537,27.86926055,25.05475633,27.45741585,24.83514495,24.0310729,-8.47415922,-25.53179303,-23.65082248,-4.22062875,9.75071991,10.31154837,8.08028388,17.81933388
3238,-18.92253144,137.23473941,-37.8396143,-19.99255914,46.91157218,-43.50010433,-22.39543034,4.80694145,141.13491247,78.86011411,135.66538004,113.61799854,28.69488957,24.57509454,30.04705399,24.89654211,27.48352738,22.80152438,30.52691267,26.66445471,-19.55070972,-14.35929344,-9.111285,-28.25909915,13.18292679,27.33721577,10.89106281,7.43470365
3239,25.00440033,-17.62626651,49.44042933,145.91958151,61.28647517,-38.6302452,-165.53339393,-63.02226889,100.47179632,132.04263149,148.41437111,131.23253228,22.18660222,24.46577424,29.56969253,26.95961287,23.59201453,29.14789746,29.42259743,23.4966667,-19.20228788,-25.66765132,2.22601258,-16.58945077,15.4071833,6.50427375,13.9369789,27.2533367
3240,69.93899462,22.53602488,81.95937464,2.38927548,-193.27774403,-66.41733004,-108.92148657,-60.70255138,138.53807283,129.30303342,133.47972955,108.50350632,30.42234917,28.83617155,28.16417044,26.33047996,30.5891583,26.77631751,24.92255902,26.03132258,-3.06276811,-21.5311804,-6.48597672,-41.15548054,17.9078453,14.13469877,13.82305468,11.78666207
3241,85.89631144,78.37043576,-52.47618103,45.27479098,-108.17257336,-58.59666339,-10.87685488,-119.80038704,80.23206048,147.94437556,137.75036163,109.80136787,22.91405494,26.93620587,27.33832795,29.59211574,28.07889078,29.74162279,28.80647803,29.82702781,-20.61814064,-20.58143436,-21.42683692,-1.89891864,17.22331618,16.88714449,11.3549534,31.32839701
3242,7.44731353,105.62417089,111.75219417,-11.55693486,17.0714327,-34.38464051,-83.15729653,-12.80314338,130.41445752,144.43014479,132.02379947,114.9370254,27.96987699,26.70709093,29.23868586,24.10452281,27.76092453,25.58987995,25.10207075,23.78312722,-28.94410316,-19.31730005,-24.96356365,-10.51507874,6.68077485,11.29721301,23.154467,5.80650902
3243,55.63121259,62.27911932,66.19046977,121.21097685,-50.04431751,-188.93882614,-70.10432344,-237.92254402,136.2639419,118.43428249,139.82160388,82.37556179,26.65324808,24.11745073,29.05733486,22.89805327,28.16006465,29.82003107,30.12161739,25.85213212,-15.74357144,-5.89057632,-14.51693797,0.25699221,20.50386875,17.15184622,16.21780657,33.66127371
3244,0.53610242,-55.10702185,113.72875884,104.26316883,-291.36985598,-111.88638078,-130.10010545,-80.02284539,99.62577366,112.36998092,113.57926422,135.85130078,23.42138412,27.32833562,26.89022457,24.43550126,25.36979698,26.57196534,24.26168064,24.64371817,-9.09919496,-4.11134046,-12.39341466,-20.18642549,11.41728879,15.19097693,21.28873429,13.26653196
3245,70.9805556,103.32226784,4.70582316,131.94270745,-122.34621154,69.23865476,32.71077976,-82.41757537,155.28025474,122.3194004,127.59994301,116.31325944,27.78738865,24.53597899,26.21715319,26.20096468,27.43186796,28.7255018,27.47099797,27.47053614,-27.55193512,-21.55465627,-26.05747359,-24.13507912,12.28243129,11.61144415,12.36254136,22.47130625
3246,65.51036444,86.03167029,121.61637887,0.45999994,12.48991011,-107.01823208,-131.40634234,-116.53790794,66.12079227,92.30421982,128.72178824,128.35178818,19.37992717,24.17688924,26.84514471,27.45525382,21.06608195,24.42661147,24.99980241,28.49564272,-26.86724629,-21.52519599,-5.50092129,4.12772076,16.56799411,13.52287905,23.85473424,14.64441935
3247,58.79978356,4.25059151,56.68436792,20.11703094,-165.23509491,-124.48454001,-277.41473192,-146.08443662,101.82647539,96.3213442,134.53701492,128.57568391,23.88109556,22.16786757,25.50254019,25.44674658,25.55284035,28.87754541,27.88924798,25.82584301,-5.9529216,-27.66481062,-17.88219214,-26.63622218,22.65643162,7.04534411,12.07464036,17.32660045
3248,63.98403894,81.12437135,54.70555968,166.08387266,-130.54499718,-22.71752484,-109.4905053,-39.92877236,135.52121608,112.80485525,125.79672836,172.93213879,27.76410856,28.03268324,26.12249631,28.32717658,28.92278042,25.73593766,27.35720609,28.95694529,-9.7985689,-19.9800584,-27.48478581,-21.71360009,14.25628642,22.02956272,23.55390549,25.98039506
3249,64.5997788,-41.95338096,14.48128938,84.3886208,-175.36736282,-90.98125676,-14.59823106,-91.89798767,93.88893839,112.46409588,146.10098186,153.54981107,22.42798206,22.39783396,26.90566067,26.70649197,27.40588755,28.27886185,29.66011198,28.3964755,-23.03057531,-26.84533738,-26.20020387,-20.47190449,12.09115139,11.65919426,7.40478925,8.24948975
3250,85.31095084,32.80148901,100.95961115,37.76432643,-171.52688463,-79.8865771,-192.25220464,-145.31662546,128.18333926,82.69939868,111.15076737,134.33725844,29.85334645,24.41943914,29.96853436,28.41112758,26.85930129,23.96744384,25.07867627,27.65928551,-17.19438787,-18.83347567,-15.19716136,-4.33110906,18.4761381,12.4172784,22.69076584,16.44260208
3251,61.17366598,43.80101221,110.578667,-130.83755834,-52.93815386,-122.00711583,-92.31492445,-28.59599947,92.56710513,98.17268536,120.92176969,117.42060957,22.2717338,23.935964,22.39448696,25.67558489,22.87056915,27.59229846,27.4524256,28.11023687,-13.33000275,-25.24941166,-15.19783851,-4.39374643,25.48656592,10.89650568,16.61282272,19.02956062
3252,-33.05026068,98.12450015,40.21210172,76.34689169,-9.78171978,-129.35260118,-63.20446318,-218.43821792,152.4010868,121.30558842,122.87201477,144.95713619,24.14262136,28.63568957,28.55385016,26.47526564,28.42896405,25.85557559,25.71128929,26.06986102,-18.87813405,-22.38475135,-15.62135358,-24.7962699,12.17712244,15.87398508,16.76840109,15.47616066
3253,100.88116385,34.90165632,126.43312267,110.49659664,-369.49124112,-76.85876444,-135.77453166,-57.64602467,119.822979,105.64045076,93.47599944,149.27892545,23.13041764,28.47161402,23.02259052,27.04927664,25.54001578,25.89372414,27.03864819,29.23943829,-7.19507993,-33.03100085,-14.26840348,-27.40595357,19.08586766,8.26428836,23.29718821,14.66009473
3254,145.98583867,12.51108767,39.39422281,-34.34748756,-124.01340122,-120.08058139,-136.93524148,-20.57968492,133.9796484,84.84049617,76.71447015,93.60286306,26.18576582,26.01852472,28.76581069,27.28976317,26.77167904,22.26950446,21.48072032,22.11447044,-32.85020541,-10.99668364,-18.06461456,-16.33482394,19.59257748,18.79482108,12.84282853,15.45337518
3255,164.58515589,80.00820511,6.14339438,67.95972981,-22.16491886,-204.83872192,-130.99435639,-28.09471135,104.62310595,154.46019973,79.1921002,134.28726725,24.1402653,29.19878071,20.44770304,27.61693405,23.30827453,29.39041269,25.01956723,27.94412918,-21.4653183,-6.2102394,-10.79445962,-17.95519964,26.69797503,15.13482644,12.02556305,19.93460714
3256,80.78287364,-13.30164497,-16.42703669,107.46912339,-15.08368253,-124.26578402,9.49650569,-210.46137203,134.28087028,108.31320771,158.62650264,150.80591657,28.06862164,26.19314081,29.7159817,29.69778609,30.77010487,21.51132034,28.83395078,29.46591392,-25.52065693,-30.70509288,-19.49083449,-16.20530425,15.73303507,13.16391464,9.04361672,15.68760903
3257,116.33125755,82.61586995,-54.1775113,96.55463946,-96.87640817,-72.8664279,27.47065623,-51.28163425,122.32203968,135.28268438,133.44868405,154.70303397,27.479144,29.48935504,25.69282447,28.40756685,28.30833024,29.14328222,28.29845317,29.46595281,-24.21520826,-24.4574836,-19.26181537,-15.13348295,21.53979624,21.58233747,10.40001274,20.02576055
3258,113.35446025,47.32891615,23.8239204,-5.78691559,-9.91780745,-95.79819779,-47.18264173,-174.67030296,142.87676126,90.55515863,133.82964489,150.72467325,28.9203336,26.15515331,29.11140079,28.026725,27.0243378,23.61697693,26.25111801,29.64480128,-14.14914426,-18.86084961,-16.88981523,2.07647099,18.71711355,13.83617679,14.58702467,18.97731816
3259,13.68200682,49.93493528,20.29212808,58.25512975,-151.4508885,-125.7272355,-78.1641322,-62.29411445,135.71888259,151.00124967,92.48280205,132.01550935,26.50573626,29.45592208,21.82349505,26.43647583,27.97048935,30.31462073,25.64027132,27.4174235,-12.60627693,8.3131565,-12.08763298,-26.43808211,12.90894541,16.06387131,11.11230844,15.98252756
3260,-25.19727637,-1.03188784,70.53725774,97.04543158,-136.90631241,-53.07583119,-14.40153572,-46.95840298,126.74000679,94.89577429,137.5909266,127.1715734,30.24968255,27.25161845,27.98214328,27.48212473,29.42313481,25.52152265,27.32454829,27.61745542,-5.53361384,-10.44446135,-24.02055072,-25.94167242,10.09929128,14.26918189,19.11984658,14.17169497
3261,84.10913471,85.78952651,21.88661493,56.73298903,62.56233627,-25.85841967,-40.26646489,-106.21827158,155.1451123,138.48003894,99.73794512,122.19664076,26.32815279,30.76683282,23.78946016,27.82742503,28.50107664,30.17591822,28.23217647,29.65132626,-10.92813333,-9.02753265,-18.39821483,-17.20055778,15.63049315,19.97366242,13.6198904,21.94988942
3262,96.1186446,16.14720746,68.33479529,144.34574997,83.92875217,-223.08810033,-107.64528237,-157.67292883,112.59257965,110.56890735,98.37527362,94.0315266,26.76420436,26.83882784,25.93243781,22.25561056,23.64859844,24.78472479,22.46947396,21.86076405,-16.01311476,-16.22441112,-3.37419842,-13.95229238,17.76593832,9.38972017,15.9310734,19.84748755
3263,76.05023914,98.88093408,41.69622853,130.36149214,-42.69325848,-27.63920268,-121.10243685,-81.64200613,117.25333029,181.58923391,115.36612001,138.43721894,26.34368967,29.15940614,25.96013146,25.80148414,25.72737353,28.7609786,26.70739364,28.96140498,-16.87729859,-6.18400987,-12.95757792,-24.13163126,16.44930284,12.90366114,8.85022534,19.8939968
3264,48.64374433,60.43221827,60.73494044,8.88528841,-175.59358465,-13.21955183,47.27526319,-188.59960455,108.12010051,145.70800512,129.39961559,85.66206247,25.16381491,26.31749388,26.14947164,25.8123943,26.70536271,24.51783359,27.26931784,22.99030747,-0.90177392,-15.87169756,-17.24698866,-9.1067945,12.30359269,15.34921219,20.9879432,13.99955541
3265,105.31048621,-57.38673084,69.56259504,56.27701317,44.957333,-91.25699543,16.18289307,-118.64565573,140.51715958,126.13076359,165.72242894,133.05293626,29.99111317,29.38158809,29.17881321,30.39151273,27.22467417,30.29930614,26.90704452,31.2954393,-12.8955615,-8.60077834,-11.87289326,-9.18692302,19.45821412,6.64325255,12.92999986,20.85017198
3266,49.37746937,82.58266417,50.88873899,108.25878902,30.44866486,-161.95870306,-124.70102381,90.1392074,88.20379866,91.67562337,128.61574571,141.68183991,22.66493343,24.85803426,22.69865463,24.80490418,19.38743004,23.4119653,26.15368337,25.24301707,2.46522105,-11.55052939,1.87889183,-16.58710368,23.0454198,18.70823979,9.37890163,22.84463599
3267,74.53075192,-54.79062411,9.47976091,108.29617091,-108.55028181,-6.48739014,18.06932564,-42.34079911,153.96255474,117.30937491,136.14497188,161.07454979,28.73570358,26.04617965,29.34807263,28.89769871,29.65628225,27.37055763,29.68393033,29.87478395,-11.44299447,-20.99502646,-20.25598691,0.68296446,15.21664953,6.84692961,10.55772377,21.80440564
3268,23.84334854,139.00652845,-27.29500042,-15.53521455,-160.43297498,17.22261733,1.35480257,-83.11660738,113.38139991,124.87970229,146.94651503,115.57844906,27.76860875,26.2661093,29.5392711,26.65461336,25.18969028,23.53886594,28.21931826,25.01778708,-24.10027692,-2.19463541,-12.05536927,-13.18634282,12.37790895,28.19799568,19.3324873,16.18569127
3269,36.54900037,46.46056864,34.956018,-99.75834387,-59.40511486,-90.32985102,-84.77031504,-24.73167048,58.30179714,103.02004811,121.16073346,143.75060743,21.81475303,24.49771785,23.95036499,29.53066314,22.22922883,30.1136925,27.18586716,31.5327275,-29.56547983,-24.06443468,-15.97409594,-15.54538394,9.21506408,7.35924788,18.17449657,13.59614548
3270,99.60035246,79.16016006,124.32637408,85.62013694,-62.38646159,-103.95556468,-119.76134135,-72.50310135,100.0333699,149.03161421,139.49882669,100.10904597,27.72673072,27.55768906,26.73878574,24.76642975,22.99178426,26.417508,23.87617139,21.93680286,-21.41606875,-21.07029025,-13.17098533,-21.67802467,21.5125386,15.57320986,20.20765378,12.79924412
3271,67.04882993,-14.23180359,111.48471877,118.74353166,-122.97238886,-124.95412945,-181.87985891,-213.28027997,121.85212631,154.16512969,91.29693155,145.83379422,23.91870805,26.86622072,23.80713364,28.14288487,25.97786887,27.75073879,28.64106186,29.69421335,-10.60507126,-9.31350719,-28.33845326,-25.24877681,16.07249401,17.22613534,17.73021602,16.92387393
3272,187.18026543,108.17563105,155.71956993,82.01868218,-32.93197492,-51.5187584,-75.06396233,-115.69462523,133.71754591,148.10606357,152.5280745,95.99256277,28.21094716,27.91263225,27.54602215,23.44542772,26.77975685,26.82064734,28.11550602,22.14205127,-30.37340003,2.24192407,-18.03814359,-21.51460401,27.43768501,27.54383791,23.54828609,12.5765712
3273,53.77852349,53.1160611,114.27333044,26.14196122,-103.78951502,-139.94797969,-92.38290089,-99.3360541,99.24667729,99.78609644,143.84509744,116.20148336,25.82261732,25.02785893,23.90152568,28.03303461,26.24688908,28.32907939,26.40351556,30.58363008,-16.85225135,-23.22288939,-16.33896842,-10.61549569,18.86314811,13.65980853,21.3526539,13.69011109
3274,57.47716962,97.64166761,35.42234511,80.47220303,-217.96743096,-28.99652861,-174.86956483,-90.69295307,106.66880835,131.5957404,131.86635484,83.63288074,24.08331224,26.19688763,27.53489731,24.74348294,23.92776599,25.78738608,24.94694846,22.05240683,-10.61206538,-33.66751044,-25.66307936,-19.57285508,22.26183108,15.7594902,16.34097797,12.58713716
3275,16.22275792,78.16288358,137.13065686,116.87847352,-228.23288268,-33.66943839,-44.9154198,8.56619381,137.90995667,130.79900861,131.47467255,133.99082899,28.79228214,26.63655114,26.00683389,25.18544949,29.96602334,28.09468329,27.66560738,26.64515526,-14.24802154,-12.99036708,-22.73929727,-18.40199643,17.27053072,20.9889406,23.91626196,17.94446077
3276,52.33682825,-73.1935627,108.29282119,-106.1831232,63.31126366,-75.13321678,-66.34909802,-154.95054365,128.90947858,74.87349731,113.36009808,148.23082328,26.05413018,23.93353998,23.80763119,27.95116947,27.80438131,24.03642888,24.28128595,28.16866523,-21.27835396,-15.84882328,-24.40606318,-18.95738814,9.39691068,12.76481307,17.67504603,7.35748072
3277,150.10328508,-10.82135656,90.55985421,50.65485425,48.40286998,-129.38741786,-199.04376265,-60.9823267,165.03339962,118.34698235,121.72037261,120.90301344,29.90069683,26.69084765,24.28452271,23.26067121,28.6987721,28.68077232,27.59174655,29.00965268,-20.40202291,-14.61157295,-18.55285689,-23.53925711,24.36759265,9.00602257,26.64255698,16.79251404
3278,-17.11697971,126.40128332,-14.30169949,98.7784878,-93.49428717,-59.80569467,-114.96804856,-61.32348009,124.442351,142.02619229,78.09689484,111.64004666,25.6674541,28.47776499,21.33075703,27.57520134,28.42444067,25.49596965,24.64484036,26.13291791,-15.91155427,-23.21817748,-8.81997811,-19.30439476,9.04145732,27.35258672,7.77580256,17.02066608
3279,-71.13244662,87.28525305,136.23031595,53.83610353,-161.81240957,-51.93011974,104.52948867,-177.62959183,118.46206938,147.38886191,154.40658947,135.57443144,30.33013722,26.67122438,27.27887031,27.44136635,30.74967308,25.14102558,27.09424944,27.76068566,-3.12768657,-18.24480919,-13.02962336,-10.17772245,12.80840197,16.85739423,25.19412425,11.73249553
3280,28.27331943,6.05958585,80.24240635,46.75331833,-4.63394816,-73.9923853,-52.9128971,-66.15274228,124.43630198,121.2266444,89.61660531,115.51082305,29.66838409,28.57509375,22.83458722,26.69046221,27.67524477,28.78939981,24.40737872,28.45454181,-10.74656789,-16.18674898,-10.53700106,-9.141131,10.77257033,13.5250112,18.52883421,22.11194963
3281,72.97463765,17.70722849,0.88614625,78.9629605,48.30482066,-37.84609583,-200.56778186,-37.90801192,141.51175797,130.32269231,98.49461571,134.015645,26.15611025,27.28286147,22.84296348,24.11672371,26.35120556,27.78926754,27.02351194,27.71356552,-24.09017834,-24.8591153,-14.28907542,-25.80056846,15.2178376,9.14514099,12.46966384,17.01352387
3282,91.18755992,22.92902933,66.56894737,91.0156014,2.4859146,-13.51151695,-58.74499408,-185.68452194,128.08018464,141.96300756,140.85255494,93.98402337,27.14289314,30.16355494,27.46242013,26.24670069,25.33188093,27.96488334,28.15383175,22.41556303,-19.63408829,-7.73342834,-15.04176313,-15.77947724,18.85309788,14.99589473,11.10123906,22.6267353
3283,2.63019192,9.23674997,90.73175715,-24.6631874,-114.90302411,-79.52495027,-4.46296069,-42.47306049,112.40658429,125.63078994,118.47112958,104.04907923,27.67516579,26.87151135,23.61051067,24.38333417,28.97324861,25.91833437,27.61379618,27.28945388,-16.75923369,-10.11027526,-21.64123231,-14.89156998,10.02841881,12.89415929,17.82665925,13.85524175
3284,-168.90795285,-19.58583719,46.83236155,0.03854381,25.2108136,-146.05551615,-123.12475005,30.59659695,94.74707636,111.69760737,122.65329052,156.72007363,24.0918126,25.97265066,26.69742399,29.37737291,26.04067605,25.16910854,26.67259838,27.36146093,-7.42037744,-25.51762801,-15.61944396,-16.89924779,11.0724543,10.02199429,13.88140046,15.69346844
3285,0.26917618,53.46949539,47.38376552,71.70024979,57.47105776,-89.60160217,-54.15237943,-168.43551428,125.06501206,128.95193742,75.83567332,133.78546285,27.91129966,27.41124838,25.15373174,25.30637435,23.07241639,28.17461001,26.96945755,28.6522304,-9.06270753,-35.19505035,-22.1444959,-13.06605527,8.04523125,14.88916432,12.15680267,19.42485712
3286,48.27709322,2.44594042,113.21316042,10.2866724,-34.94146213,1.51470057,-166.81738494,-161.51399448,104.00044884,130.06228081,133.66547681,117.41691283,26.19702788,26.01547884,25.35967805,26.02500543,24.69966775,22.99923169,26.11920371,25.21717965,-11.4680627,-15.60558772,-19.40835828,-18.73672174,8.72195529,13.42271053,23.54089516,18.02787199
3287,142.80612472,-6.32931278,48.45496119,-29.70500591,-173.96681803,-137.24965046,18.84025885,45.42251585,120.37313853,141.04730582,131.57630098,137.72616567,28.00191768,30.74423274,25.14520396,27.64836859,27.4309244,29.83735725,27.89981006,28.80307434,-26.10731439,-4.52435129,-15.84602777,-24.84749776,23.93803228,15.71393923,15.55168144,12.35795771
3288,-12.27626412,60.22175251,-10.30510303,102.06912259,-109.0973886,-99.58405704,-12.46298674,-50.42219072,105.3916908,126.75759115,127.59279927,140.64094538,26.78527989,29.31374866,27.60722762,27.3578815,24.90145632,28.4100342,26.57322407,27.56291172,-19.7081439,-31.21680385,-21.09642818,3.13866719,7.24563192,10.77834296,5.42654714,23.86518395
3289,-79.58242522,139.54718419,61.64866356,-8.5004359,-45.89084475,-194.90839798,-108.00269885,-78.52132379,99.60264141,137.19025379,139.64598053,154.20527827,24.32623272,27.71397158,27.07463262,28.80214258,24.88455065,27.7962926,30.18707068,27.19544433,-12.65412327,-24.93699629,-16.56651571,-15.52054612,10.09739345,26.01807896,23.37292502,10.35827729
3290,87.47918083,63.12115847,26.9167283,-81.27359183,-228.54298571,-143.39473052,-125.1981882,-107.23015144,124.0687785,130.54102506,144.50274959,112.65347929,27.73869657,28.16952778,28.79315102,26.9621523,25.60598879,27.30131263,29.27249219,25.51985965,-1.29879876,-14.32607008,-18.56885254,-8.39830194,17.21754615,15.09339875,20.93492813,27.2096126
3291,73.61581566,-92.65780847,57.24853594,72.83077286,-49.95868543,-36.73404573,-139.36469515,-124.53018056,140.34348069,126.63160291,113.20632598,116.40442767,24.97237647,27.42451791,26.23888212,24.30671508,25.71619886,26.45541479,26.74623433,28.12300776,-20.67490051,-10.54311002,-21.48186737,-17.72720765,13.90865445,9.79330611,14.29196151,14.7813176
