################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  4.4311973358742412E-01 a      1774     0    74     1    22
  5.3083987928086648E-02 a      1775     0    74     1    23
 -5.1280385240015613E-01 a      1776     0    74     1    24
  2.0903550009334212E-01 a      1777     0    75     1     1
 -7.3950271349449914E-01 a      1778     0    75     1     2
 -6.3778039476513038E-01 a      1779     0    75     1     3
 -1.4020486537467128E-01 a      1780     0    75     1     4
  3.0851581296037550E-01 a      1781     0    75     1     5
  2.1534692896152660E-01 a      1782     0    75     1     6
  8.0241089332475535E-01 a      1783     0    75     1     7
 -3.8661612697101999E-01 a      1784     0    75     1     8
  8.4255809314703833E-02 a      1785     0    75     1     9
 -4.3507039716498622E-02 a      1786     0    75     1    10
  4.0371133204922238E-01 a      1787     0    75     1    11
 -1.9950392569653536E-01 a      1788     0    75     1    12
 -2.8400381967178173E-02 a      1789     0    75     1    13
  8.2667680830151885E-02 a      1790     0    75     1    14
  4.7347181777333991E-01 a      1791     0    75     1    15
 -9.9115946978393421E-01 a      1792     0    75     1    16
 -7.9713435083244299E-01 a      1793     0    75     1    17
  4.0873115725354614E-01 a      1794     0    75     1    18
 -1.5893149471460994E-02 a      1795     0    75     1    19
  6.3949310471075951E-02 a      1796     0    75     1    20
 -5.0634005188108167E-01 a      1797     0    75     1    21
  3.1624233492620268E-01 a      1798     0    75     1    22
  7.0117289741749161E-02 a      1799     0    75     1    23
  2.0237372088385655E-01 a      1800     0    75     1    24
 -4.6099620103139538E-01 a      1801     0    76     1     1
  8.3378819255690584E-01 a      1802     0    76     1     2
  3.6719989204756848E-01 a      1803     0    76     1     3
  1.2244677676281137E+00 a      1804     0    76     1     4
  7.3004442575938489E-01 a      1805     0    76     1     5
  6.1670179779781709E-01 a      1806     0    76     1     6
  2.3724594475925220E-01 a      1807     0    76     1     7
 -4.1551677279035992E-01 a      1808     0    76     1     8
 -4.7537697757260305E-01 a      1809     0    76     1     9
 -5.7526112230901671E-01 a      1810     0    76     1    10
  1.7626079120233267E-02 a      1811     0    76     1    11
 -2.4174798430882710E-01 a      1812     0    76     1    12
 -4.9136256161371078E-01 a      1813     0    76     1    13
 -6.1697284795828700E-01 a      1814     0    76     1    14
 -5.4659540750710245E-01 a      1815     0    76     1    15
  3.4335663709982411E-01 a      1816     0    76     1    16
  1.9772754897524475E-02 a      1817     0    76     1    17
  6.2261742370645456E-01 a      1818     0    76     1    18
 -3.5960803588349316E-01 a      1819     0    76     1    19
 -1.3258058975726734E+00 a      1820     0    76     1    20
  5.9541282036682510E-03 a      1821     0    76     1    21
  1.1529598464630006E+00 a      1822     0    76     1    22
  5.4743356590075620E-01 a      1823     0    76     1    23
 -3.6477193135869074E-01 a      1824     0    76     1    24
  3.9535063510608659E-01 a      1825     0    77     1     1
 -2.0181453348367842E-01 a      1826     0    77     1     2
  9.1194786956757301E-01 a      1827     0    77     1     3
 -1.8006357236980414E-01 a      1828     0    77     1     4
 -3.9915320839386276E-01 a      1829     0    77     1     5
 -1.9829302098767482E-01 a      1830     0    77     1     6
  1.3930541965621002E-01 a      1831     0    77     1     7
  6.4437041051027419E-02 a      1832     0    77     1     8
 -2.5416198351616764E-01 a      1833     0    77     1     9
  5.8402591493549694E-01 a      1834     0    77     1    10
 -1.0658233310632095E-01 a      1835     0    77     1    11
  4.3453283301826140E-01 a      1836     0    77     1    12
  1.7921149101564940E-01 a      1837     0    77     1    13
 -1.7217959707341765E-01 a      1838     0    77     1    14
 -1.8447797174474387E-01 a      1839     0    77     1    15
  1.0355818902327150E+00 a      1840     0    77     1    16
 -6.2167838595450431E-01 a      1841     0    77     1    17
  2.8946544679603770E-01 a      1842     0    77     1    18
 -2.8044242794162261E-01 a      1843     0    77     1    19
 -3.7925724047781484E-01 a      1844     0    77     1    20
  1.4213269228691394E-01 a      1845     0    77     1    21
 -5.1969607407296936E-01 a      1846     0    77     1    22
 -1.9682084480743306E-01 a      1847     0    77     1    23
 -2.5073058295744044E-01 a      1848     0    77     1    24
  7.8822236474044327E-01 a      1849     0    78     1     1
 -6.3602560546028156E-02 a      1850     0    78     1     2
 -2.3409911040548209E-01 a      1851     0    78     1     3
 -8.4390001038913393E-02 a      1852     0    78     1     4
  2.4295354646118852E-01 a      1853     0    78     1     5
 -3.2755008444373912E-01 a      1854     0    78     1     6
  5.2453642884391652E-02 a      1855     0    78     1     7
  2.5005682560635245E-01 a      1856     0    78     1     8
  2.3769184347417779E-01 a      1857     0    78     1     9
  1.1849982503163160E-01 a      1858     0    78     1    10
  1.6174860583269166E-01 a      1859     0    78     1    11
  8.2667155438744389E-01 a      1860     0    78     1    12
  3.4462165127152283E-01 a      1861     0    78     1    13
  2.6428425011465012E-01 a      1862     0    78     1    14
  3.7616399337650303E-01 a      1863     0    78     1    15
 -1.5484621397601903E-01 a      1864     0    78     1    16
  1.5557761140498136E-01 a      1865     0    78     1    17
 -2.3643264772592737E-01 a      1866     0    78     1    18
  3.1253816789820338E-02 a      1867     0    78     1    19
 -2.7163116013524985E-01 a      1868     0    78     1    20
 -3.0113534592957653E-01 a      1869     0    78     1    21
 -1.0277270476094033E-01 a      1870     0    78     1    22
 -3.0128353687765935E-01 a      1871     0    78     1    23
  1.7643305268020566E-03 a      1872     0    78     1    24
 -2.7285361987865620E-01 a      1873     0    79     1     1
  4.4543303285242047E-01 a      1874     0    79     1     2
  3.8473374872856120E-01 a      1875     0    79     1     3
 -5.3481112044370360E-01 a      1876     0    79     1     4
  1.3042134617138532E-01 a      1877     0    79     1     5
  8.2439380557776831E-02 a      1878     0    79     1     6
  1.8665838965478693E-01 a      1879     0    79     1     7
  2.9924340533076899E-01 a      1880     0    79     1     8
 -1.3439390015699013E-01 a      1881     0    79     1     9
  1.2379346754337024E-01 a      1882     0    79     1    10
 -8.2997517209994459E-02 a      1883     0    79     1    11
 -4.6335394928107267E-02 a      1884     0    79     1    12
  6.2884892325459274E-01 a      1885     0    79     1    13
  1.3634250001246317E+00 a      1886     0    79     1    14
  3.6993313116463394E-01 a      1887     0    79     1    15
  1.0388527393050567E-01 a      1888     0    79     1    16
  2.3222231513761782E-01 a      1889     0    79     1    17
  8.2705659293578176E-02 a      1890     0    79     1    18
  7.2735194718178153E-01 a      1891     0    79     1    19
  7.9603389089132215E-01 a      1892     0    79     1    20
  4.3370388372369739E-01 a      1893     0    79     1    21
 -1.8834088418900616E-01 a      1894     0    79     1    22
  1.0742042885607832E-01 a      1895     0    79     1    23
 -3.6060018555299139E-02 a      1896     0    79     1    24
  1.1775693782502160E-01 a      1897     0    80     1     1
 -3.9642696574085184E-01 a      1898     0    80     1     2
 -1.2934979132765223E+00 a      1899     0    80     1     3
 -3.7018862135850616E-01 a      1900     0    80     1     4
 -2.9973338417136264E-01 a      1901     0    80     1     5
 -5.3350045085736164E-01 a      1902     0    80     1     6
  6.0392185937451924E-04 a      1903     0    80     1     7
 -1.6822102836353470E-01 a      1904     0    80     1     8
 -2.8713225474380527E-01 a      1905     0    80     1     9
  4.3005397235969062E-01 a      1906     0    80     1    10
  7.5860665558878837E-01 a      1907     0    80     1    11
  1.9414150344694475E-01 a      1908     0    80     1    12
 -8.0809385764633021E-02 a      1909     0    80     1    13
 -4.7034601368668399E-01 a      1910     0    80     1    14
  1.2361100494096000E+00 a      1911     0    80     1    15
 -2.0662242093146630E-02 a      1912     0    80     1    16
  2.8007617531568885E-01 a      1913     0    80     1    17
  3.2277838381386370E-01 a      1914     0    80     1    18
 -2.4623193130169424E-01 a      1915     0    80     1    19
  1.0942036868154301E+00 a      1916     0    80     1    20
  5.5617504958638020E-01 a      1917     0    80     1    21
  7.2291813429614726E-01 a      1918     0    80     1    22
 -5.1364078020590564E-01 a      1919     0    80     1    23
  9.1866260404622525E-04 a      1920     0    80     1    24
  1.7484133337972187E+00 a      1921     0    81     1     1
 -1.6484537006848565E+00 a      1922     0    81     1     2
 -1.7169592568384613E+00 a      1923     0    81     1     3
 -7.3920489720341664E-01 a      1924     0    81     1     4
 -1.2684075410556841E+00 a      1925     0    81     1     5
  1.9362305165402127E-01 a      1926     0    81     1     6
 -3.4406970851018648E-01 a      1927     0    81     1     7
 -1.1426061844936017E+00 a      1928     0    81     1     8
  1.1524529590482340E+00 a      1929     0    81     1     9
  1.4454553276123401E+00 a      1930     0    81     1    10
  6.3097929278634945E-01 a      1931     0    81     1    11
  5.9569713877276798E-01 a      1932     0    81     1    12
 -4.6776853501977228E-01 a      1933     0    81     1    13
  5.0952004783739324E-01 a      1934     0    81     1    14
  2.3036060539888097E+00 a      1935     0    81     1    15
 -1.8259090073834616E-01 a      1936     0    81     1    16
  3.1501247838376112E+00 a      1937     0    81     1    17
  1.3590819676841825E-01 a      1938     0    81     1    18
 -4.2583903392802680E-01 a      1939     0    81     1    19
  2.2365940028549156E+00 a      1940     0    81     1    20
 -1.3407697461453780E-01 a      1941     0    81     1    21
  1.0970656503717275E+00 a      1942     0    81     1    22
 -1.8254003992378329E+00 a      1943     0    81     1    23
  1.3616972242547252E+00 a      1944     0    81     1    24
 -2.6847998161473857E-01 a      1945     0    82     1     1
 -1.0106195583542104E+00 a      1946     0    82     1     2
 -9.4696418411815342E-01 a      1947     0    82     1     3
 -5.3012131609489248E-02 a      1948     0    82     1     4
 -1.0188729181707694E+00 a      1949     0    82     1     5
  2.9253955777596474E-01 a      1950     0    82     1     6
 -3.5839517819685540E-01 a      1951     0    82     1     7
  2.4171326906096802E-01 a      1952     0    82     1     8
 -4.6449185706007351E-01 a      1953     0    82     1     9
  3.0643648267915557E-02 a      1954     0    82     1    10
  1.0611454142703340E+00 a      1955     0    82     1    11
 -6.3101283545926734E-01 a      1956     0    82     1    12
  3.2303723453137201E-01 a      1957     0    82     1    13
 -1.1635291367788803E+00 a      1958     0    82     1    14
 -5.2576977349907197E-02 a      1959     0    82     1    15
  1.5559185462449137E+00 a      1960     0    82     1    16
  9.4515315514995646E-01 a      1961     0    82     1    17
 -1.7611930877982986E-02 a      1962     0    82     1    18
  7.6275511974657073E-01 a      1963     0    82     1    19
  8.7944754053453977E-01 a      1964     0    82     1    20
  2.2761017156592611E-01 a      1965     0    82     1    21
 -2.6596578546815852E-01 a      1966     0    82     1    22
  4.0355265022034464E-01 a      1967     0    82     1    23
  3.3850039161371104E-01 a      1968     0    82     1    24
  4.2654549368942968E-01 a      1969     0    83     1     1
  4.1211446417324982E-01 a      1970     0    83     1     2
  1.2644228470210686E-01 a      1971     0    83     1     3
 -6.9892352020856488E-02 a      1972     0    83     1     4
 -2.2530911358263975E-01 a      1973     0    83     1     5
 -7.9307489010472210E-01 a      1974     0    83     1     6
  4.6486837263004732E-01 a      1975     0    83     1     7
  1.6269314078647917E-01 a      1976     0    83     1     8
 -7.3835421765422138E-01 a      1977     0    83     1     9
  2.3658640537409079E-01 a      1978     0    83     1    10
 -1.9576583936319761E-01 a      1979     0    83     1    11
  5.1443971473449390E-01 a      1980     0    83     1    12
 -2.2652985904345398E-02 a      1981     0    83     1    13
  1.2044580380171328E+00 a      1982     0    83     1    14
  2.0604007634139143E-01 a      1983     0    83     1    15
  4.7473482616226054E-01 a      1984     0    83     1    16
  3.6691368224778288E-02 a      1985     0    83     1    17
  1.2439058336267231E-01 a      1986     0    83     1    18
  5.5323497234484909E-01 a      1987     0    83     1    19
  1.9669728850408874E-01 a      1988     0    83     1    20
  2.0800103335250120E-01 a      1989     0    83     1    21
 -3.6535266030621738E-01 a      1990     0    83     1    22
 -4.3512283054436152E-01 a      1991     0    83     1    23
 -5.6864842731358900E-01 a      1992     0    83     1    24
  3.0284081170616678E-01 a      1993     0    84     1     1
 -5.2867640687550077E-01 a      1994     0    84     1     2
 -5.1255052374097620E-01 a      1995     0    84     1     3
 -5.4101341452467577E-01 a      1996     0    84     1     4
 -7.9136334428984892E-02 a      1997     0    84     1     5
  9.7502764022227706E-01 a      1998     0    84     1     6
 -7.3417966810311697E-01 a      1999     0    84     1     7
 -5.2050264995163653E-01 a      2000     0    84     1     8
 -4.1018406120592416E-01 a      2001     0    84     1     9
  8.3650286753258241E-01 a      2002     0    84     1    10
  1.3687470247660918E-01 a      2003     0    84     1    11
  6.3579724848443164E-01 a      2004     0    84     1    12
 -1.0423095597614435E-01 a      2005     0    84     1    13
 -1.9487904689887103E-01 a      2006     0    84     1    14
 -1.4475846100966444E-01 a      2007     0    84     1    15
  9.0153850515754641E-01 a      2008     0    84     1    16
 -1.3354906752884763E+00 a      2009     0    84     1    17
 -1.5357125838231708E-01 a      2010     0    84     1    18
  1.8310584124207059E-03 a      2011     0    84     1    19
  6.8201552668894661E-01 a      2012     0    84     1    20
 -2.3246370551533196E-02 a      2013     0    84     1    21
 -3.6529867377373521E-01 a      2014     0    84     1    22
 -5.1761981460591189E-01 a      2015     0    84     1    23
 -1.9152358257954688E-01 a      2016     0    84     1    24
  2.4445341029932718E-01 a      2017     0    85     1     1
  4.5371306757516039E-01 a      2018     0    85     1     2
  9.5002295486871369E-01 a      2019     0    85     1     3
 -5.1183496389316652E-01 a      2020     0    85     1     4
  1.1779253063448805E+00 a      2021     0    85     1     5
 -6.4296251599039698E-03 a      2022     0    85     1     6
 -4.5713810474089489E-01 a      2023     0    85     1     7
  3.4411419525594494E-01 a      2024     0    85     1     8
 -2.3389834704358711E-01 a      2025     0    85     1     9
 -4.4636825861300777E-01 a      2026     0    85     1    10
 -2.1186924720059319E-01 a      2027     0    85     1    11
  4.4848539202923693E-01 a      2028     0    85     1    12
  3.7990945971630807E-01 a      2029     0    85     1    13
 -1.9054351574684675E-01 a      2030     0    85     1    14
 -1.0100945259283660E+00 a      2031     0    85     1    15
 -4.3244259501538196E-01 a      2032     0    85     1    16
  2.7627041891348186E-01 a      2033     0    85     1    17
  4.0337119353154022E-01 a      2034     0    85     1    18
  5.9700100987127602E-01 a      2035     0    85     1    19
 -8.2542484965859420E-01 a      2036     0    85     1    20
 -6.3971280240328732E-01 a      2037     0    85     1    21
 -3.8126560132087928E-02 a      2038     0    85     1    22
  3.1618273614260606E-01 a      2039     0    85     1    23
  1.3675121389472275E-01 a      2040     0    85     1    24
 -4.0399245642121084E-01 a      2041     0    86     1     1
 -3.8092545971865455E-01 a      2042     0    86     1     2
  3.1148815881967701E-01 a      2043     0    86     1     3
  8.1141785116431808E-01 a      2044     0    86     1     4
 -4.0376880481053168E-01 a      2045     0    86     1     5
 -3.6262353710710224E-02 a      2046     0    86     1     6
  2.5083572216624278E-01 a      2047     0    86     1     7
  5.4937016331841826E-01 a      2048     0    86     1     8
 -3.5105135202781890E-01 a      2049     0    86     1     9
 -3.3182108443063874E-01 a      2050     0    86     1    10
  5.6445857929723442E-01 a      2051     0    86     1    11
  2.4687648979066026E-01 a      2052     0    86     1    12
 -3.1065996920238864E-01 a      2053     0    86     1    13
 -4.0434492331749776E-02 a      2054     0    86     1    14
 -8.7019917868855060E-02 a      2055     0    86     1    15
 -4.7598696056465883E-01 a      2056     0    86     1    16
  7.6369965487729050E-02 a      2057     0    86     1    17
  1.7859907517623905E-01 a      2058     0    86     1    18
  1.5259342574951748E-01 a      2059     0    86     1    19
  2.3862774962460628E-01 a      2060     0    86     1    20
  1.4937796022396529E-01 a      2061     0    86     1    21
  3.8027445121804204E-01 a      2062     0    86     1    22
 -1.1072495241598376E-01 a      2063     0    86     1    23
 -1.7646551739940805E-01 a      2064     0    86     1    24
 -1.1919346958263255E+00 a      2065     0    87     1     1
  1.2854585857069631E+00 a      2066     0    87     1     2
  8.0455586317736127E-01 a      2067     0    87     1     3
  1.0940682837179982E+00 a      2068     0    87     1     4
  1.5720925209256227E+00 a      2069     0    87     1     5
  2.8962630691425340E-01 a      2070     0    87     1     6
 -4.8673694515445377E-02 a      2071     0    87     1     7
  5.6895686375347510E-01 a      2072     0    87     1     8
 -1.4827606713246204E+00 a      2073     0    87     1     9
 -8.3110449101649753E-01 a      2074     0    87     1    10
 -2.2630700636319129E-01 a      2075     0    87     1    11
  8.9008497382242979E-02 a      2076     0    87     1    12
  7.6383240043448186E-01 a      2077     0    87     1    13
  2.7577715536519498E-01 a      2078     0    87     1    14
 -1.1244542422433657E+00 a      2079     0    87     1    15
  3.8830814304724803E-01 a      2080     0    87     1    16
 -2.3553781237084652E+00 a      2081     0    87     1    17
  1.1518247207193986E-01 a      2082     0    87     1    18
  1.8991864494148911E-01 a      2083     0    87     1    19
 -1.4259238720688314E+00 a      2084     0    87     1    20
  1.1750357366140831E+00 a      2085     0    87     1    21
 -4.9553453704469647E-01 a      2086     0    87     1    22
  6.9553282158693586E-01 a      2087     0    87     1    23
 -1.0083398814380218E+00 a      2088     0    87     1    24
  5.0337883201637768E-01 a      2089     0    88     1     1
  7.5903186030925218E-01 a      2090     0    88     1     2
  5.4311866097225758E-01 a      2091     0    88     1     3
  2.5975168675006349E-02 a      2092     0    88     1     4
  1.0994775688779426E+00 a      2093     0    88     1     5
 -3.2858110974157312E-01 a      2094     0    88     1     6
  9.3640880103316226E-02 a      2095     0    88     1     7
 -9.1643307595896242E-02 a      2096     0    88     1     8
  6.6119312946070610E-02 a      2097     0    88     1     9
  5.5839423329591498E-01 a      2098     0    88     1    10
 -1.0914711510234429E+00 a      2099     0    88     1    11
 -7.6698197613346775E-01 a      2100     0    88     1    12
 -2.6389531394621302E-01 a      2101     0    88     1    13
  8.0474976078052662E-01 a      2102     0    88     1    14
  6.9290510064579802E-01 a      2103     0    88     1    15
 -7.2346881238879290E-01 a      2104     0    88     1    16
 -5.8579945285605195E-01 a      2105     0    88     1    17
 -5.5219303522619301E-01 a      2106     0    88     1    18
 -1.3479692614589194E+00 a      2107     0    88     1    19
 -8.2591085211464987E-01 a      2108     0    88     1    20
 -8.2639050384544377E-01 a      2109     0    88     1    21
  4.8625845605369711E-01 a      2110     0    88     1    22
 -4.4180583314166927E-01 a      2111     0    88     1    23
 -3.2927889426471546E-01 a      2112     0    88     1    24
 -6.8824628272832911E-01 a      2113     0    89     1     1
 -3.3713610636786234E-01 a      2114     0    89     1     2
  3.6477822730764969E-01 a      2115     0    89     1     3
 -2.6209798288822128E-01 a      2116     0    89     1     4
  1.4468057426380859E-01 a      2117     0    89     1     5
  1.0758414473785165E+00 a      2118     0    89     1     6
 -4.9247794912219500E-01 a      2119     0    89     1     7
 -1.5711821000517687E-01 a      2120     0    89     1     8
  3.7286021674296038E-01 a      2121     0    89     1     9
  1.5187615242469237E-02 a      2122     0    89     1    10
  2.2177322095474197E-01 a      2123     0    89     1    11
  3.0250098041691093E-01 a      2124     0    89     1    12
  2.0999582901560124E-01 a      2125     0    89     1    13
 -1.2623385256027888E+00 a      2126     0    89     1    14
  1.5553374135355233E-01 a      2127     0    89     1    15
  2.5541030416328103E-01 a      2128     0    89     1    16
 -2.2228876047487495E-02 a      2129     0    89     1    17
  2.0986156991029129E-02 a      2130     0    89     1    18
 -2.0029887015810408E-01 a      2131     0    89     1    19
 -3.6474179815349800E-01 a      2132     0    89     1    20
 -4.6516850411128896E-01 a      2133     0    89     1    21
  3.9496132120796518E-01 a      2134     0    89     1    22
  4.1701770347704703E-01 a      2135     0    89     1    23
  5.1013010701694250E-01 a      2136     0    89     1    24
  3.9243162834915868E-01 a      2137     0    90     1     1
  5.1105709482564798E-01 a      2138     0    90     1     2
  7.7727230378367340E-01 a      2139     0    90     1     3
 -1.6688578761615064E-01 a      2140     0    90     1     4
 -5.9642971898936470E-01 a      2141     0    90     1     5
 -2.2259371497707076E-01 a      2142     0    90     1     6
 -1.5268375275310425E-01 a      2143     0    90     1     7
  3.2976072695679431E-01 a      2144     0    90     1     8
  6.0216678526376866E-01 a      2145     0    90     1     9
 -7.1172078092363852E-02 a      2146     0    90     1    10
 -3.0670884837692813E-02 a      2147     0    90     1    11
  2.2625761341412109E-01 a      2148     0    90     1    12
  3.5559226973621523E-02 a      2149     0    90     1    13
 -6.6071731169019390E-02 a      2150     0    90     1    14
 -2.2443010800087587E-01 a      2151     0    90     1    15
 -2.9290478431215550E-01 a      2152     0    90     1    16
  9.6653807239489520E-01 a      2153     0    90     1    17
  5.4045499797079999E-01 a      2154     0    90     1    18
  1.9062522620848860E-01 a      2155     0    90     1    19
 -1.7718823733118835E-01 a      2156     0    90     1    20
  5.3684017995511735E-01 a      2157     0    90     1    21
 -2.6840433159331684E-01 a      2158     0    90     1    22
 -3.4730914657537065E-01 a      2159     0    90     1    23
  9.4301043644019911E-03 a      2160     0    90     1    24
 -2.5413167065276188E-01 a      2161     0    91     1     1
  1.8200284098825500E-01 a      2162     0    91     1     2
 -6.5483439826651635E-01 a      2163     0    91     1     3
  4.5637522648200241E-01 a      2164     0    91     1     4
  2.5829744365996660E-01 a      2165     0    91     1     5
  9.9515627868680019E-03 a      2166     0    91     1     6
 -3.5247128481913220E-01 a      2167     0    91     1     7
 -4.3856617346377691E-01 a      2168     0    91     1     8
  1.2276286064488096E-01 a      2169     0    91     1     9
  1.5800762369398225E-01 a      2170     0    91     1    10
 -5.8718258628786116E-02 a      2171     0    91     1    11
 -1.0253192776094679E+00 a      2172     0    91     1    12
 -6.7809924397437116E-01 a      2173     0    91     1    13
 -4.3916554748484871E-01 a      2174     0    91     1    14
 -4.3896313429315929E-02 a      2175     0    91     1    15
  3.5898577652114255E-01 a      2176     0    91     1    16
 -1.1169265013634997E+00 a      2177     0    91     1    17
 -1.4699760397390116E-01 a      2178     0    91     1    18
 -4.1244803553220910E-01 a      2179     0    91     1    19
 -3.6007113257903156E-01 a      2180     0    91     1    20
  5.8093584819405675E-01 a      2181     0    91     1    21
  2.3160683402175725E-01 a      2182     0    91     1    22
 -4.5783166965098193E-01 a      2183     0    91     1    23
  3.2667072861090640E-01 a      2184     0    91     1    24
 -1.1608239292678348E-01 a      2185     0    92     1     1
 -1.5565597931897771E-01 a      2186     0    92     1     2
  4.7829927070531753E-01 a      2187     0    92     1     3
 -6.6221816327840688E-01 a      2188     0    92     1     4
 -7.7020248560383961E-02 a      2189     0    92     1     5
 -4.4420650716195292E-01 a      2190     0    92     1     6
 -3.8748367568948096E-02 a      2191     0    92     1     7
 -5.7619283343090510E-01 a      2192     0    92     1     8
  2.4081725144021648E-01 a      2193     0    92     1     9
 -3.9088064836794156E-01 a      2194     0    92     1    10
 -1.2938598610673462E+00 a      2195     0    92     1    11
 -4.5634890364367209E-01 a      2196     0    92     1    12
  5.1627916258593209E-01 a      2197     0    92     1    13
  1.5305947827644270E-01 a      2198     0    92     1    14
 -3.4972682972072150E-01 a      2199     0    92     1    15
  3.2055994138995603E-01 a      2200     0    92     1    16
 -3.6089471272119189E-01 a      2201     0    92     1    17
 -5.1445814924649236E-01 a      2202     0    92     1    18
 -8.1707010883977346E-02 a      2203     0    92     1    19
 -4.3369482466576759E-01 a      2204     0    92     1    20
  3.1668942015883816E-01 a      2205     0    92     1    21
 -1.2506342530460866E+00 a      2206     0    92     1    22
  1.6754036937153524E-01 a      2207     0    92     1    23
  2.0484861846981237E-01 a      2208     0    92     1    24
  8.1487722100392623E-01 a      2209     0    93     1     1
 -8.0253102923979136E-01 a      2210     0    93     1     2
 -6.2353668974484666E-01 a      2211     0    93     1     3
 -1.6343156979775395E+00 a      2212     0    93     1     4
 -1.0503020334881408E+00 a      2213     0    93     1     5
 -8.5334663678428935E-01 a      2214     0    93     1     6
 -2.4409912020476476E-01 a      2215     0    93     1     7
  2.4298394107155252E-01 a      2216     0    93     1     8
 -1.2752057903591649E-01 a      2217     0    93     1     9
  1.1533787120016123E+00 a      2218     0    93     1    10
 -2.4180427080083258E-01 a      2219     0    93     1    11
 -7.8212352004692209E-01 a      2220     0    93     1    12
 -6.6964794431532651E-02 a      2221     0    93     1    13
  4.7012850385552707E-01 a      2222     0    93     1    14
  8.1702360914616667E-01 a      2223     0    93     1    15
 -2.6233597934423275E-01 a      2224     0    93     1    16
  7.7838476031792692E-01 a      2225     0    93     1    17
 -3.1795492771141137E-01 a      2226     0    93     1    18
 -2.4056418093897641E-01 a      2227     0    93     1    19
  1.2659503251836326E+00 a      2228     0    93     1    20
 -6.2155506893982049E-01 a      2229     0    93     1    21
 -5.1591320841332400E-01 a      2230     0    93     1    22
 -5.4036281864979796E-01 a      2231     0    93     1    23
  5.5787583315863942E-01 a      2232     0    93     1    24
  3.7994983936022741E-02 a      2233     0    94     1     1
  1.5384675422278529E-01 a      2234     0    94     1     2
  1.0242177371903320E+00 a      2235     0    94     1     3
 -6.1678636669405917E-01 a      2236     0    94     1     4
 -1.0837455437191219E+00 a      2237     0    94     1     5
  6.8264276718865791E-01 a      2238     0    94     1     6
 -1.1176388567269456E-01 a      2239     0    94     1     7
  6.7175306719659503E-02 a      2240     0    94     1     8
  1.8579176013753657E-01 a      2241     0    94     1     9
 -5.9648810301832778E-01 a      2242     0    94     1    10
  3.5547542585290631E-01 a      2243     0    94     1    11
 -1.8212896290895406E-01 a      2244     0    94     1    12
  6.0514754733997311E-01 a      2245     0    94     1    13
  2.0307969845114052E-01 a      2246     0    94     1    14
  8.0359548424958540E-03 a      2247     0    94     1    15
  3.6687635340567976E-01 a      2248     0    94     1    16
  3.8985812422730270E-01 a      2249     0    94     1    17
 -3.4853076927415438E-01 a      2250     0    94     1    18
 -9.8933275592500158E-01 a      2251     0    94     1    19
  4.0029593844911593E-01 a      2252     0    94     1    20
 -2.0998377030265769E-01 a      2253     0    94     1    21
  3.4025242818005635E-01 a      2254     0    94     1    22
 -9.9795973570015573E-02 a      2255     0    94     1    23
 -1.8052563554930845E-02 a      2256     0    94     1    24
 -3.6639041198846906E-01 a      2257     0    95     1     1
  1.2867664991516742E-01 a      2258     0    95     1     2
 -7.3724258247432273E-01 a      2259     0    95     1     3
  1.1319417876696085E-01 a      2260     0    95     1     4
  4.9096377976738298E-01 a      2261     0    95     1     5
  1.2033960695472058E-01 a      2262     0    95     1     6
 -1.0212494137260246E-01 a      2263     0    95     1     7
 -7.4533858296286573E-02 a      2264     0    95     1     8
  5.2893571128869565E-01 a      2265     0    95     1     9
 -4.9536286457385570E-01 a      2266     0    95     1    10
 -1.1481060814323787E-01 a      2267     0    95     1    11
 -2.2458349955573928E-01 a      2268     0    95     1    12
 -2.2570865987516640E-02 a      2269     0    95     1    13
  1.5025428006438143E-01 a      2270     0    95     1    14
  9.7875375222549688E-02 a      2271     0    95     1    15
 -6.3768500873081080E-01 a      2272     0    95     1    16
  5.7035862169314389E-01 a      2273     0    95     1    17
 -4.1920618907930157E-01 a      2274     0    95     1    18
  3.0133555125947992E-01 a      2275     0    95     1    19
  2.0284214153176869E-01 a      2276     0    95     1    20
 -1.7105048718145366E-01 a      2277     0    95     1    21
  2.3523437303957787E-01 a      2278     0    95     1    22
  1.9257260276280461E-01 a      2279     0    95     1    23
  2.2334631797693591E-01 a      2280     0    95     1    24
 -4.3056715341360979E-01 a      2281     0    96     1     1
  4.0828765468171838E-02 a      2282     0    96     1     2
 -4.1861385796239624E-02 a      2283     0    96     1     3
 -2.4289105303024838E-01 a      2284     0    96     1     4
 -5.7774503106833054E-02 a      2285     0    96     1     5
  2.1004957856212875E-01 a      2286     0    96     1     6
 -5.4930761360830221E-02 a      2287     0    96     1     7
 -3.3709343837640027E-01 a      2288     0    96     1     8
 -2.5335888549861763E-01 a      2289     0    96     1     9
 -2.1577450289985153E-01 a      2290     0    96     1    10
 -1.4358317178425548E-01 a      2291     0    96     1    11
 -7.5001701428028356E-01 a      2292     0    96     1    12
