################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  1.9285328430204789E-03 a      3473     0   145     1    17
 -1.3554768355993935E-01 a      3474     0   145     1    18
  9.0344924593547440E-02 a      3475     0   145     1    19
  1.7522914542376403E-01 a      3476     0   145     1    20
  1.8454646402536187E-02 a      3477     0   145     1    21
 -3.4671119949753554E-02 a      3478     0   145     1    22
  8.8078943803154026E-03 a      3479     0   145     1    23
  8.1857410823568469E-02 a      3480     0   145     1    24
 -4.3796042173783592E-02 a      3481     0   146     1     1
  4.1626865807000486E-02 a      3482     0   146     1     2
 -1.4372701162493123E-01 a      3483     0   146     1     3
  2.9535913311025893E-02 a      3484     0   146     1     4
  2.0798897482700129E-01 a      3485     0   146     1     5
 -3.9025598903474255E-02 a      3486     0   146     1     6
  2.9556745732608931E-02 a      3487     0   146     1     7
  1.1071285568511224E-01 a      3488     0   146     1     8
  1.1118314246573216E-01 a      3489     0   146     1     9
  1.7038775864826011E-01 a      3490     0   146     1    10
  2.0326083800591196E-01 a      3491     0   146     1    11
 -1.0471071490659621E-01 a      3492     0   146     1    12
  1.0068798343580373E-02 a      3493     0   146     1    13
  1.5851734206526294E-01 a      3494     0   146     1    14
 -3.7564485230033431E-02 a      3495     0   146     1    15
  1.5585566322233030E-01 a      3496     0   146     1    16
 -3.6615595020170144E-02 a      3497     0   146     1    17
 -2.8898247903552256E-02 a      3498     0   146     1    18
 -1.7375732471860839E-01 a      3499     0   146     1    19
  1.3426851162804726E-01 a      3500     0   146     1    20
  5.5016095511476765E-02 a      3501     0   146     1    21
  5.5616466884596524E-02 a      3502     0   146     1    22
  1.8453547160330361E-01 a      3503     0   146     1    23
  5.1561727211838188E-02 a      3504     0   146     1    24
 -1.8963349023948309E-01 a      3505     0   147     1     1
 -3.8490009811280007E-01 a      3506     0   147     1     2
  1.3786235599001287E-01 a      3507     0   147     1     3
 -1.1776695719939041E-01 a      3508     0   147     1     4
 -1.8271897900601481E-03 a      3509     0   147     1     5
  5.5807910197640545E-02 a      3510     0   147     1     6
  1.8317802797911462E-01 a      3511     0   147     1     7
  1.8188017949176188E-01 a      3512     0   147     1     8
  8.6576882617612164E-02 a      3513     0   147     1     9
  1.2148990049412429E-02 a      3514     0   147     1    10
  6.6691668238664070E-02 a      3515     0   147     1    11
  2.6213979149097087E-02 a      3516     0   147     1    12
  1.5963151273573839E-02 a      3517     0   147     1    13
  2.7011415086744350E-01 a      3518     0   147     1    14
  8.9583750601610557E-02 a      3519     0   147     1    15
 -1.1818323071005619E-01 a      3520     0   147     1    16
 -1.2973828878560312E-01 a      3521     0   147     1    17
 -2.4561040632297025E-03 a      3522     0   147     1    18
 -9.3871246312493398E-02 a      3523     0   147     1    19
 -1.2423150231649228E-01 a      3524     0   147     1    20
  1.3285535959210135E-01 a      3525     0   147     1    21
  1.3261230590614265E-01 a      3526     0   147     1    22
 -9.8095770259284065E-02 a      3527     0   147     1    23
  8.8775942293175453E-02 a      3528     0   147     1    24
  2.5851682663157245E-02 a      3529     0   148     1     1
 -1.1618561595326256E-01 a      3530     0   148     1     2
 -1.4025178587100545E-01 a      3531     0   148     1     3
  1.7674222886674010E-01 a      3532     0   148     1     4
  9.0949481704300741E-02 a      3533     0   148     1     5
 -1.0898036545237594E-01 a      3534     0   148     1     6
 -1.3487916326926574E-01 a      3535     0   148     1     7
  1.7055002221475501E-03 a      3536     0   148     1     8
 -1.1017127181028719E-01 a      3537     0   148     1     9
  1.9509906193259936E-02 a      3538     0   148     1    10
  2.5638890252991853E-01 a      3539     0   148     1    11
 -3.6345762462338199E-02 a      3540     0   148     1    12
  1.6900157094278950E-01 a      3541     0   148     1    13
 -1.0280894371962063E-01 a      3542     0   148     1    14
  1.6206132395887998E-01 a      3543     0   148     1    15
  5.7400335541094867E-02 a      3544     0   148     1    16
 -5.9687868859144004E-02 a      3545     0   148     1    17
 -8.6461852658723665E-02 a      3546     0   148     1    18
  1.6716614029519875E-01 a      3547     0   148     1    19
 -9.0619120660228258E-02 a      3548     0   148     1    20
 -1.2386687988566930E-01 a      3549     0   148     1    21
 -1.6390283695751376E-01 a      3550     0   148     1    22
  1.1823000688294907E-01 a      3551     0   148     1    23
 -5.5826026499992680E-02 a      3552     0   148     1    24
  1.3039513601023803E-02 a      3553     0   149     1     1
 -1.5062467382754577E-01 a      3554     0   149     1     2
 -1.6507584750032558E-01 a      3555     0   149     1     3
 -9.3804575503865881E-02 a      3556     0   149     1     4
 -5.7546859461604406E-02 a      3557     0   149     1     5
 -2.5717073550441175E-02 a      3558     0   149     1     6
  1.8777520310657039E-01 a      3559     0   149     1     7
  6.1474774972603542E-02 a      3560     0   149     1     8
  8.8665361309245572E-02 a      3561     0   149     1     9
  6.4020770484232055E-03 a      3562     0   149     1    10
  3.1434072702896207E-02 a      3563     0   149     1    11
 -1.2798518372191031E-01 a      3564     0   149     1    12
  1.0183373723541364E-01 a      3565     0   149     1    13
  1.7853729618908321E-01 a      3566     0   149     1    14
  1.7855017961754710E-01 a      3567     0   149     1    15
 -6.0257312641973433E-02 a      3568     0   149     1    16
 -1.7117621538054015E-01 a      3569     0   149     1    17
  2.7633913106649807E-02 a      3570     0   149     1    18
 -1.7137637569930267E-01 a      3571     0   149     1    19
 -5.9528683974346006E-02 a      3572     0   149     1    20
 -2.0126366266608716E-03 a      3573     0   149     1    21
 -1.5518048396084594E-01 a      3574     0   149     1    22
 -1.2052360107639613E-01 a      3575     0   149     1    23
 -3.0726409601030992E-02 a      3576     0   149     1    24
 -2.6973040008070936E-01 a      3577     0   150     1     1
 -3.1092396355351631E-01 a      3578     0   150     1     2
 -2.2523791870110669E-02 a      3579     0   150     1     3
  9.5000751369361383E-02 a      3580     0   150     1     4
  3.1497817065900706E-02 a      3581     0   150     1     5
  1.2185209155970073E-02 a      3582     0   150     1     6
  4.5314622864702274E-02 a      3583     0   150     1     7
  8.4684494226548709E-02 a      3584     0   150     1     8
 -1.3799234722765169E-01 a      3585     0   150     1     9
  2.1002173919129466E-02 a      3586     0   150     1    10
  1.6758051049013617E-01 a      3587     0   150     1    11
 -5.2877654782319608E-03 a      3588     0   150     1    12
 -8.1385285042104891E-02 a      3589     0   150     1    13
  1.5383481280695818E-01 a      3590     0   150     1    14
  8.0423468755475278E-02 a      3591     0   150     1    15
  1.4379866355067600E-01 a      3592     0   150     1    16
  2.2714642592898243E-01 a      3593     0   150     1    17
 -5.0615923746313296E-02 a      3594     0   150     1    18
  1.3412351745993292E-01 a      3595     0   150     1    19
  8.4095160575838213E-02 a      3596     0   150     1    20
  1.3201426960354604E-01 a      3597     0   150     1    21
  1.3709343511987451E-02 a      3598     0   150     1    22
  4.5119595696777974E-02 a      3599     0   150     1    23
 -7.4163749279277255E-02 a      3600     0   150     1    24
 -2.1909540407550673E-01 a      3601     0   151     1     1
  2.2568587350262809E-02 a      3602     0   151     1     2
 -1.6049538421903706E-01 a      3603     0   151     1     3
  5.5555546190296186E-02 a      3604     0   151     1     4
 -1.0237844501896780E-01 a      3605     0   151     1     5
  5.2289625688839568E-02 a      3606     0   151     1     6
  3.5769477170175312E-02 a      3607     0   151     1     7
  5.7501021071367293E-02 a      3608     0   151     1     8
 -3.0185802630758601E-01 a      3609     0   151     1     9
  3.8875389440996680E-02 a      3610     0   151     1    10
  2.5732602371245489E-01 a      3611     0   151     1    11
 -1.1356294004827201E-01 a      3612     0   151     1    12
 -1.2805839433132643E-01 a      3613     0   151     1    13
  3.4563240094406249E-02 a      3614     0   151     1    14
  7.4171670803455464E-02 a      3615     0   151     1    15
  2.1648857059745683E-01 a      3616     0   151     1    16
 -1.5201908888224203E-01 a      3617     0   151     1    17
 -2.3912867667987562E-02 a      3618     0   151     1    18
 -6.0139383842355336E-02 a      3619     0   151     1    19
 -1.7177884894862008E-01 a      3620     0   151     1    20
  1.3520298864339536E-01 a      3621     0   151     1    21
  1.3972428628620218E-01 a      3622     0   151     1    22
 -6.8213119982309292E-02 a      3623     0   151     1    23
  3.2331995050266023E-02 a      3624     0   151     1    24
  8.3909191833084096E-02 a      3625     0   152     1     1
  2.5075339177793237E-02 a      3626     0   152     1     2
 -1.2687597078234392E-01 a      3627     0   152     1     3
  5.0168479710246863E-02 a      3628     0   152     1     4
  3.6959468989938959E-02 a      3629     0   152     1     5
 -2.8034750960829385E-02 a      3630     0   152     1     6
  5.9765707856471215E-02 a      3631     0   152     1     7
  6.8061364044322309E-02 a      3632     0   152     1     8
 -3.9238677387761982E-02 a      3633     0   152     1     9
 -6.4830775554716030E-02 a      3634     0   152     1    10
 -1.1922506824180767E-01 a      3635     0   152     1    11
 -1.1875611949340085E-02 a      3636     0   152     1    12
  4.5176183316047787E-02 a      3637     0   152     1    13
 -2.2508847692928885E-01 a      3638     0   152     1    14
  1.5922484784325630E-01 a      3639     0   152     1    15
  1.2367372250804173E-01 a      3640     0   152     1    16
  4.2744103915181915E-02 a      3641     0   152     1    17
  9.3993079051364226E-02 a      3642     0   152     1    18
 -4.2658023150914097E-02 a      3643     0   152     1    19
 -3.8411091209191506E-02 a      3644     0   152     1    20
 -8.1296378316887977E-02 a      3645     0   152     1    21
 -6.2688772541529353E-02 a      3646     0   152     1    22
  7.4754270130044126E-02 a      3647     0   152     1    23
 -1.5121118214712059E-01 a      3648     0   152     1    24
  3.6038817306672195E-02 a      3649     0   153     1     1
 -7.1240077634114482E-02 a      3650     0   153     1     2
 -3.4851821403609666E-03 a      3651     0   153     1     3
  3.1616547678256224E-03 a      3652     0   153     1     4
  4.6428097385570785E-02 a      3653     0   153     1     5
 -5.5098930879779698E-02 a      3654     0   153     1     6
  8.4916878951930078E-02 a      3655     0   153     1     7
 -1.2248018846965662E-01 a      3656     0   153     1     8
 -6.9337650796384154E-02 a      3657     0   153     1     9
  5.5924821755826762E-02 a      3658     0   153     1    10
 -3.1504295514462217E-02 a      3659     0   153     1    11
  1.8030932125170279E-01 a      3660     0   153     1    12
  7.2470553575993524E-02 a      3661     0   153     1    13
 -6.7488354797348951E-02 a      3662     0   153     1    14
  8.3440706552929775E-02 a      3663     0   153     1    15
 -5.6225669913777407E-02 a      3664     0   153     1    16
 -5.2867481096898754E-02 a      3665     0   153     1    17
 -9.7000945290764862E-02 a      3666     0   153     1    18
 -5.8288138330183118E-03 a      3667     0   153     1    19
 -9.3381530327823675E-02 a      3668     0   153     1    20
  1.7587418743578737E-01 a      3669     0   153     1    21
 -1.5942995086642789E-01 a      3670     0   153     1    22
  2.1022700362843486E-02 a      3671     0   153     1    23
 -2.5354228052616820E-02 a      3672     0   153     1    24
 -6.5029870102042558E-02 a      3673     0   154     1     1
  1.4630521738028607E-01 a      3674     0   154     1     2
 -2.9810939238973627E-02 a      3675     0   154     1     3
  9.0946279927072229E-02 a      3676     0   154     1     4
 -8.2849027448389678E-02 a      3677     0   154     1     5
  1.4854827467407472E-01 a      3678     0   154     1     6
 -5.3514823447589878E-02 a      3679     0   154     1     7
 -9.6730039474168680E-02 a      3680     0   154     1     8
 -1.4904051651263969E-01 a      3681     0   154     1     9
 -2.6333441647127698E-01 a      3682     0   154     1    10
  1.2768788061641292E-01 a      3683     0   154     1    11
 -6.2792704511349426E-02 a      3684     0   154     1    12
 -7.3820921280339902E-02 a      3685     0   154     1    13
  1.8106460052719120E-01 a      3686     0   154     1    14
 -1.3573507134274646E-01 a      3687     0   154     1    15
 -2.3102609464563578E-02 a      3688     0   154     1    16
  4.3681747578905437E-02 a      3689     0   154     1    17
  4.8626129247783034E-02 a      3690     0   154     1    18
 -2.4685362418968140E-02 a      3691     0   154     1    19
  1.1394699599980736E-01 a      3692     0   154     1    20
 -5.8866336845052332E-02 a      3693     0   154     1    21
 -1.3489466654172980E-01 a      3694     0   154     1    22
  8.6214820232742642E-02 a      3695     0   154     1    23
  9.5042493075437762E-03 a      3696     0   154     1    24
  1.3531312026687048E-01 a      3697     0   155     1     1
 -8.1067935711927469E-02 a      3698     0   155     1     2
 -2.1034938143899489E-02 a      3699     0   155     1     3
 -1.1054952625656791E-01 a      3700     0   155     1     4
  3.5077209135654805E-02 a      3701     0   155     1     5
 -1.6251304468379751E-01 a      3702     0   155     1     6
 -1.3902435674647434E-01 a      3703     0   155     1     7
  1.0336504924870031E-01 a      3704     0   155     1     8
 -8.4659033962221478E-02 a      3705     0   155     1     9
  9.7370716011283207E-02 a      3706     0   155     1    10
 -1.0023266837480806E-02 a      3707     0   155     1    11
 -9.9067531155597077E-02 a      3708     0   155     1    12
 -1.3110031667475455E-01 a      3709     0   155     1    13
  1.1397545141965097E-01 a      3710     0   155     1    14
  4.8186503704572767E-02 a      3711     0   155     1    15
 -9.9616252835709861E-03 a      3712     0   155     1    16
 -1.5453076696408580E-01 a      3713     0   155     1    17
 -5.6408460016384426E-03 a      3714     0   155     1    18
  6.1918227722773153E-02 a      3715     0   155     1    19
 -1.8095004823193084E-01 a      3716     0   155     1    20
 -2.1091041150950941E-02 a      3717     0   155     1    21
 -1.2922871528197544E-02 a      3718     0   155     1    22
  8.7446914558892960E-02 a      3719     0   155     1    23
 -3.9947506851158651E-02 a      3720     0   155     1    24
  1.1063843512469666E-01 a      3721     0   156     1     1
 -7.7182316906983364E-02 a      3722     0   156     1     2
 -1.3916769856439914E-01 a      3723     0   156     1     3
 -1.3807948084974835E-02 a      3724     0   156     1     4
 -1.6065889755592216E-01 a      3725     0   156     1     5
  3.1956603433186487E-02 a      3726     0   156     1     6
  1.9950847771938543E-01 a      3727     0   156     1     7
 -2.7687231653336475E-01 a      3728     0   156     1     8
 -1.3987719657334449E-01 a      3729     0   156     1     9
 -3.8391497073474973E-02 a      3730     0   156     1    10
 -1.2885416285870616E-01 a      3731     0   156     1    11
  6.8529583508793707E-02 a      3732     0   156     1    12
  3.9621480912335957E-02 a      3733     0   156     1    13
  5.7186565465758140E-03 a      3734     0   156     1    14
 -2.1853912636164635E-01 a      3735     0   156     1    15
 -3.0685510404314641E-04 a      3736     0   156     1    16
  5.0609180601341543E-02 a      3737     0   156     1    17
  3.7466176497935114E-02 a      3738     0   156     1    18
 -2.0448284000771401E-02 a      3739     0   156     1    19
 -4.4417790485510006E-02 a      3740     0   156     1    20
 -4.2158796837587477E-02 a      3741     0   156     1    21
  2.7417084141034269E-02 a      3742     0   156     1    22
  6.6033251192426673E-02 a      3743     0   156     1    23
  3.2222679361171239E-03 a      3744     0   156     1    24
  6.0773568691620164E-02 a      3745     0   157     1     1
 -9.2281750998291570E-02 a      3746     0   157     1     2
 -1.8383971058543194E-01 a      3747     0   157     1     3
  7.9797906583693221E-02 a      3748     0   157     1     4
 -2.1787786159757492E-02 a      3749     0   157     1     5
 -1.3043687774860388E-01 a      3750     0   157     1     6
  4.5032487964073012E-02 a      3751     0   157     1     7
 -5.0674080465644672E-02 a      3752     0   157     1     8
 -1.0323036871472729E-01 a      3753     0   157     1     9
  9.7866340399571344E-02 a      3754     0   157     1    10
  3.5085784870729546E-02 a      3755     0   157     1    11
  6.9548603381812429E-02 a      3756     0   157     1    12
  1.6506711440175129E-01 a      3757     0   157     1    13
 -2.2412999073805694E-02 a      3758     0   157     1    14
 -2.0084986809834696E-01 a      3759     0   157     1    15
  9.7008341924025368E-02 a      3760     0   157     1    16
 -1.6590322108581712E-01 a      3761     0   157     1    17
 -3.2505011200162172E-02 a      3762     0   157     1    18
  4.6347169567636910E-02 a      3763     0   157     1    19
  5.2189690345034283E-02 a      3764     0   157     1    20
  2.0658811535312013E-01 a      3765     0   157     1    21
 -3.8432453240393204E-02 a      3766     0   157     1    22
  1.7788987360869146E-02 a      3767     0   157     1    23
  3.3366249221966016E-02 a      3768     0   157     1    24
  1.2007534793578203E-01 a      3769     0   158     1     1
 -2.4341869901700033E-02 a      3770     0   158     1     2
  2.1610025463702043E-01 a      3771     0   158     1     3
  1.5079684236101892E-01 a      3772     0   158     1     4
  1.0047761604466769E-01 a      3773     0   158     1     5
 -8.6730970926444703E-02 a      3774     0   158     1     6
  1.3551128278696742E-01 a      3775     0   158     1     7
 -2.7885782161694539E-01 a      3776     0   158     1     8
  5.0894107517018096E-02 a      3777     0   158     1     9
  3.2583298898875096E-01 a      3778     0   158     1    10
 -9.7060494574878184E-02 a      3779     0   158     1    11
  1.2808369291138658E-01 a      3780     0   158     1    12
  2.3946006512488049E-01 a      3781     0   158     1    13
 -1.5661333839911801E-01 a      3782     0   158     1    14
  7.4160044013543477E-03 a      3783     0   158     1    15
 -1.5651617685829255E-01 a      3784     0   158     1    16
  2.1396973255329654E-01 a      3785     0   158     1    17
 -7.1462590253218980E-02 a      3786     0   158     1    18
 -2.8451445152738300E-02 a      3787     0   158     1    19
 -2.3377382222261944E-01 a      3788     0   158     1    20
  1.3928350074654750E-01 a      3789     0   158     1    21
 -2.8385301045062372E-01 a      3790     0   158     1    22
 -1.9174420972616596E-02 a      3791     0   158     1    23
 -2.1506799742264596E-01 a      3792     0   158     1    24
  1.0095999969139198E-01 a      3793     0   159     1     1
  6.8212462338038515E-02 a      3794     0   159     1     2
  9.1525858127315798E-02 a      3795     0   159     1     3
  6.5788001280082803E-02 a      3796     0   159     1     4
 -5.4251593833109762E-02 a      3797     0   159     1     5
 -1.2339182330781791E-02 a      3798     0   159     1     6
 -1.1957196377480747E-01 a      3799     0   159     1     7
  8.3605822432740118E-02 a      3800     0   159     1     8
  1.2357385637401576E-01 a      3801     0   159     1     9
 -1.4949693820058463E-01 a      3802     0   159     1    10
  1.7492734375295929E-02 a      3803     0   159     1    11
  7.1924286881755145E-02 a      3804     0   159     1    12
  8.3638260647473858E-02 a      3805     0   159     1    13
  1.0822767568665435E-01 a      3806     0   159     1    14
 -1.2401860705525954E-01 a      3807     0   159     1    15
  1.3138945147510853E-01 a      3808     0   159     1    16
 -9.7701681376046262E-02 a      3809     0   159     1    17
  1.9305995586305202E-01 a      3810     0   159     1    18
  1.0056052676019872E-01 a      3811     0   159     1    19
 -7.3636517549675925E-03 a      3812     0   159     1    20
  7.7831802347888654E-02 a      3813     0   159     1    21
 -3.5484415313420205E-02 a      3814     0   159     1    22
  8.0594443064008661E-02 a      3815     0   159     1    23
  7.2341122644308089E-03 a      3816     0   159     1    24
 -3.0511631507672467E-02 a      3817     0   160     1     1
  3.8315965184281757E-02 a      3818     0   160     1     2
 -1.7402119481401304E-01 a      3819     0   160     1     3
  2.1480226840299049E-01 a      3820     0   160     1     4
 -1.0271764840392271E-01 a      3821     0   160     1     5
  1.5002539059004874E-01 a      3822     0   160     1     6
  3.8212111174031692E-02 a      3823     0   160     1     7
  1.2855202791162193E-01 a      3824     0   160     1     8
  5.9247903023196425E-03 a      3825     0   160     1     9
  3.0419403981058694E-02 a      3826     0   160     1    10
 -1.5456267481138328E-01 a      3827     0   160     1    11
 -6.9469841875858210E-02 a      3828     0   160     1    12
 -8.2726750337239918E-02 a      3829     0   160     1    13
 -3.0847953978868808E-01 a      3830     0   160     1    14
 -2.1670888417821516E-02 a      3831     0   160     1    15
 -1.7417954838350244E-01 a      3832     0   160     1    16
  2.5349338445166014E-01 a      3833     0   160     1    17
  2.3217240949367299E-01 a      3834     0   160     1    18
 -1.0859651947443145E-01 a      3835     0   160     1    19
  1.0220419019044265E-01 a      3836     0   160     1    20
  1.1347074542317502E-01 a      3837     0   160     1    21
 -5.9368758943152002E-02 a      3838     0   160     1    22
  7.4342017661597230E-03 a      3839     0   160     1    23
 -3.5530125735647272E-01 a      3840     0   160     1    24
 -9.7841762120838324E-02 a      3841     0   161     1     1
  1.9374112147093622E-01 a      3842     0   161     1     2
  2.9497231635024879E-01 a      3843     0   161     1     3
 -2.7300982383755373E-01 a      3844     0   161     1     4
 -1.2149532601603653E-01 a      3845     0   161     1     5
  5.0160392473123934E-02 a      3846     0   161     1     6
 -1.5125239701809559E-01 a      3847     0   161     1     7
  1.0408073097250319E-01 a      3848     0   161     1     8
 -1.2004963218667852E-01 a      3849     0   161     1     9
 -8.0792853162238804E-02 a      3850     0   161     1    10
 -2.1442396521005760E-01 a      3851     0   161     1    11
 -1.3222671374947875E-01 a      3852     0   161     1    12
  1.2377353405927775E-01 a      3853     0   161     1    13
 -1.4204943069233178E-01 a      3854     0   161     1    14
 -1.4160395182098506E-01 a      3855     0   161     1    15
  2.0392504428419145E-01 a      3856     0   161     1    16
  6.6227192598683260E-02 a      3857     0   161     1    17
 -2.3868119362889728E-01 a      3858     0   161     1    18
  1.5632304756244950E-01 a      3859     0   161     1    19
 -2.0746861419462118E-03 a      3860     0   161     1    20
 -2.2558107481827523E-02 a      3861     0   161     1    21
 -6.2626068818446831E-02 a      3862     0   161     1    22
  2.1317485545594650E-01 a      3863     0   161     1    23
  1.2058233532843285E-01 a      3864     0   161     1    24
 -2.5078959882716007E-01 a      3865     0   162     1     1
 -6.0843769148195767E-02 a      3866     0   162     1     2
 -1.5905230512927596E-01 a      3867     0   162     1     3
  9.1002365909413102E-02 a      3868     0   162     1     4
 -3.0134790241947895E-01 a      3869     0   162     1     5
  1.5552171849580454E-01 a      3870     0   162     1     6
  2.9136694714147193E-01 a      3871     0   162     1     7
 -7.2159501415124436E-02 a      3872     0   162     1     8
 -5.0449709578386026E-01 a      3873     0   162     1     9
 -1.6055817821255652E-01 a      3874     0   162     1    10
 -1.2931952880589569E-03 a      3875     0   162     1    11
  4.9033918003275841E-02 a      3876     0   162     1    12
  2.1835000107887162E-01 a      3877     0   162     1    13
  2.4029024182991252E-01 a      3878     0   162     1    14
 -1.2336895457179067E-01 a      3879     0   162     1    15
  1.7908319240788578E-01 a      3880     0   162     1    16
 -3.9657891136822310E-01 a      3881     0   162     1    17
 -7.4243753438686694E-02 a      3882     0   162     1    18
 -1.2456924086338533E-01 a      3883     0   162     1    19
 -7.2810800808788448E-02 a      3884     0   162     1    20
  1.5257618306827805E-01 a      3885     0   162     1    21
  2.0690315535152572E-02 a      3886     0   162     1    22
  3.0824598644538632E-02 a      3887     0   162     1    23
 -9.6579589410842548E-02 a      3888     0   162     1    24
  6.2112050450925362E-02 a      3889     0   163     1     1
 -8.1572382229186557E-02 a      3890     0   163     1     2
 -6.4716636816272349E-02 a      3891     0   163     1     3
  2.1064637001841563E-01 a      3892     0   163     1     4
  3.8424863516836598E-02 a      3893     0   163     1     5
 -5.7267626334549536E-02 a      3894     0   163     1     6
 -1.7939821574886350E-01 a      3895     0   163     1     7
  3.9897231427508784E-02 a      3896     0   163     1     8
  1.7427603850414933E-01 a      3897     0   163     1     9
 -7.3766986676635921E-03 a      3898     0   163     1    10
 -2.0806574624799668E-02 a      3899     0   163     1    11
  7.9668443683791335E-02 a      3900     0   163     1    12
  2.1085023269137242E-02 a      3901     0   163     1    13
  7.9334010495024532E-02 a      3902     0   163     1    14
  8.0144888644760021E-02 a      3903     0   163     1    15
  7.8908522442126261E-03 a      3904     0   163     1    16
 -8.2519951275738954E-02 a      3905     0   163     1    17
  1.1350897643175342E-01 a      3906     0   163     1    18
 -1.3169410071912918E-01 a      3907     0   163     1    19
  6.6521754890243270E-02 a      3908     0   163     1    20
  5.8423857491885736E-02 a      3909     0   163     1    21
 -2.3870685318593526E-02 a      3910     0   163     1    22
 -4.7189279068834300E-02 a      3911     0   163     1    23
 -3.4074268095939449E-02 a      3912     0   163     1    24
 -9.0475769585382351E-02 a      3913     0   164     1     1
  3.3497152196270275E-01 a      3914     0   164     1     2
 -7.6300623248832522E-02 a      3915     0   164     1     3
 -3.7423247072297945E-02 a      3916     0   164     1     4
 -8.5896815331048912E-02 a      3917     0   164     1     5
  2.5181475729153069E-01 a      3918     0   164     1     6
 -1.2338194394121590E-01 a      3919     0   164     1     7
 -6.3573288991601154E-02 a      3920     0   164     1     8
  2.3818011971850777E-02 a      3921     0   164     1     9
  1.2966844820597437E-01 a      3922     0   164     1    10
  2.3179856387924982E-02 a      3923     0   164     1    11
 -1.4194042603654128E-01 a      3924     0   164     1    12
 -3.1203500862537226E-01 a      3925     0   164     1    13
  4.1574827631663608E-01 a      3926     0   164     1    14
  8.5782594301652068E-02 a      3927     0   164     1    15
 -3.4017154305991820E-01 a      3928     0   164     1    16
  6.5906801855899451E-03 a      3929     0   164     1    17
 -1.3834172633546887E-01 a      3930     0   164     1    18
  8.6859117631755134E-03 a      3931     0   164     1    19
 -1.8397333176549602E-01 a      3932     0   164     1    20
  1.5514240594690770E-01 a      3933     0   164     1    21
  3.3171381992916457E-02 a      3934     0   164     1    22
 -8.5999164931670299E-02 a      3935     0   164     1    23
 -1.4246079413160836E-01 a      3936     0   164     1    24
 -6.5623941528435120E-02 a      3937     0   165     1     1
  1.5814470169885120E-01 a      3938     0   165     1     2
  4.1496194243465186E-02 a      3939     0   165     1     3
 -1.5394902871822194E-01 a      3940     0   165     1     4
 -1.0676103379310686E-03 a      3941     0   165     1     5
  1.7128824245496341E-01 a      3942     0   165     1     6
  1.1182462695015025E-01 a      3943     0   165     1     7
  1.1518063607629319E-02 a      3944     0   165     1     8
  2.6970218202091934E-02 a      3945     0   165     1     9
 -7.2103849753151886E-02 a      3946     0   165     1    10
  2.1182314156128371E-01 a      3947     0   165     1    11
  2.2699129366665901E-02 a      3948     0   165     1    12
 -2.6065826589852037E-01 a      3949     0   165     1    13
 -1.2887410974934091E-01 a      3950     0   165     1    14
  3.1057692899186130E-03 a      3951     0   165     1    15
 -3.1397489888267051E-02 a      3952     0   165     1    16
  6.2584882298342484E-03 a      3953     0   165     1    17
 -1.6423625502632880E-01 a      3954     0   165     1    18
  9.9890888053853266E-02 a      3955     0   165     1    19
  8.1585119444903431E-02 a      3956     0   165     1    20
  9.2749881770812587E-02 a      3957     0   165     1    21
  3.1928094944478014E-02 a      3958     0   165     1    22
 -1.5711005151604943E-01 a      3959     0   165     1    23
  5.6212368138487566E-03 a      3960     0   165     1    24
  1.4916285639146556E-01 a      3961     0   166     1     1
  8.3617235703534951E-02 a      3962     0   166     1     2
  1.7058839663315242E-02 a      3963     0   166     1     3
 -2.9717949035230659E-02 a      3964     0   166     1     4
  8.4160747857441834E-02 a      3965     0   166     1     5
  1.3719425528333828E-01 a      3966     0   166     1     6
  1.3792008177374432E-01 a      3967     0   166     1     7
  2.2761576537502318E-01 a      3968     0   166     1     8
 -6.3748623110204183E-02 a      3969     0   166     1     9
 -6.7521959197647585E-02 a      3970     0   166     1    10
  8.7423342866844958E-02 a      3971     0   166     1    11
 -5.0020589294200060E-04 a      3972     0   166     1    12
  1.2189855375998239E-01 a      3973     0   166     1    13
 -1.7221955217576332E-01 a      3974     0   166     1    14
  2.1370632164280637E-01 a      3975     0   166     1    15
  7.4756028605173178E-02 a      3976     0   166     1    16
  2.0617802084388134E-01 a      3977     0   166     1    17
 -1.1430020575486802E-01 a      3978     0   166     1    18
  2.1118056406541771E-01 a      3979     0   166     1    19
  1.3049293420123395E-01 a      3980     0   166     1    20
 -9.5074153667740635E-02 a      3981     0   166     1    21
  1.9419812477028556E-01 a      3982     0   166     1    22
 -1.2139202484129720E-01 a      3983     0   166     1    23
 -2.7470271982008210E-01 a      3984     0   166     1    24
  1.6250989605405022E-01 a      3985     0   167     1     1
 -1.3186837902429072E-01 a      3986     0   167     1     2
 -4.2960567728001747E-01 a      3987     0   167     1     3
  8.5338343596808086E-02 a      3988     0   167     1     4
 -1.9135691425446905E-01 a      3989     0   167     1     5
  3.9984815952917238E-02 a      3990     0   167     1     6
 -1.8347880118173329E-01 a      3991     0   167     1     7
